n;crossing resolution fa;crossing resolution rm;crossing resolution tr;crossing resolution rm5;crossing resolution rm-1;Angular resolution fa;Angular resolution rm;Angular resolution tr;Angular resolution rm5;Angular resolution rm-1;Aspect ratio fa;Aspect ratio rm;Aspect ratio tr;Aspect ratio rm5;Aspect ratio rm-1;Crossing number fa;Crossing number rm;Crossing number tr;Crossing number rm5;Crossing number rm-1;Total Resolution fa;Total Resolution rm;Total Resolution tr;Total Resolution rm5;Total Resolution rm-1;Time fa;Time rm;Time tr;Time rm5;Time rm-1;Iterations rm;Iterations rm-1;Iterations fa
53;49.6528138888889;44.8476574074074;39.8663875;35.9903231481481;44.939775;18.5718416666667;36.1530537037037;13.6645675;180;30.5155768518518;2.30474619172636;36.5887003224283;2.39077761823899;5.05134090322678;2.64854667547212;26.212962962963;39.712962962963;32.5125;33.3518518518519;26.5;17.884362962963;36.0414564814815;12.0333268518519;24.1452527777778;30.3592962962963;422.398148148148;970.981481481481;268.074074074074;254.833333333333;634.148148148148;1225.92592592593;1113.88888888889;465.740740740741
54;48.7729394230769;43.6610673076923;40.3998594202899;35.1188817307692;44.1474826923077;19.3858336538462;35.5783442307692;13.7969289855072;180;30.0956509615385;2.33766292265671;35.8019181600179;2.38223690732158;4.95996681297916;2.65331751014143;26.125;42.7211538461538;30.9420289855072;31.0096153846154;25.6923076923077;18.5875951923077;35.5145971153846;12.0884048076923;23.4908153846154;30.0518826923077;434.442307692308;1021.20192307692;207.471153846154;241.951923076923;615.769230769231;1219.23076923077;1065.38461538462;475
55;47.9143232758621;42.4959448275862;36.7707470588235;32.9788706896552;42.143850862069;18.4169206896552;34.7006732758621;13.8054305882353;180;27.7359034482759;2.37156186898985;41.9042699420985;2.50938368361038;4.80375504587929;2.62968993587726;27.8275862068965;45.4913793103448;32.1764705882353;33.448275862069;28.3275862068966;17.6088836206897;34.6372344827586;11.8761129310345;22.5998577586207;27.6628818965517;465.5;1102.77586206897;136.73275862069;258.318965517241;642.327586206897;1364.65517241379;1038.79310344828;474.137931034483
56;47.9157158730159;40.8582587301587;38.9371904761905;34.1455833333333;42.0147007936508;16.6551579365079;32.8317166666667;10.9121011904762;180;27.8194420634921;2.43029303885952;34.6112635705094;2.46105906606769;4.76331187097867;2.78886703804641;28.7380952380952;46.5555555555556;38.9047619047619;34.6746031746032;29.1031746031746;15.7226634920635;32.6487595238095;10.0780293650794;23.0360531746032;27.7296857142857;479.261904761905;1014.66666666667;294.531746031746;281.730158730159;639.753968253968;1224.60317460317;1019.04761904762;469.047619047619
57;45.9471104761905;40.5762866666667;36.4591924242424;32.3355761904762;42.5012066666667;16.9978438095238;33.5834685714286;11.8643393939394;180;29.25766;2.40370028351605;36.175038716611;2.41959826258476;5.22220981858951;2.71921432751625;29.1904761904762;48.152380952381;36.6060606060606;36.4666666666667;29.0666666666667;16.1873238095238;33.2596419047619;10.29454;22.1080180952381;29.2009742857143;395.485714285714;1029.14285714286;252.380952380952;260.847619047619;690.32380952381;1211.42857142857;1054.28571428571;382.857142857143
58;45.7707518867925;40.8318660377359;39.1335346666667;33.2720575471698;42.3669971698113;17.7835858490566;33.6399952830189;12.6185866666667;180;29.9572358490566;2.34231247464869;38.3449176684028;2.34766521195755;4.87865043157717;2.70065600115298;29.0849056603774;49.6320754716981;36.92;34.8490566037736;28.8584905660377;17.0985273584906;33.4141783018868;10.8732669811321;22.9305924528302;29.9062471698113;417.764150943396;1058.2358490566;342.915094339623;260.867924528302;678.179245283019;1204.71698113208;978.301886792453;396.22641509434
59;46.1837805555556;39.9564953703704;36.7062861538461;30.776687962963;39.4145055555556;17.3357138888889;33.0223972222222;11.4804369230769;180;27.8174777777778;2.37138840014958;37.2810470848315;2.45653486895058;5.02454621246419;2.8180985698246;32.0740740740741;49.9259259259259;40.6307692307692;37.5185185185185;31.75;16.4893768518519;32.8332268518518;9.9502537037037;21.5150398148148;27.6876601851852;511.296296296296;1012.31481481481;279.148148148148;274.527777777778;688.87962962963;1196.2962962963;966.666666666667;461.111111111111
60;46.6338396825397;39.354273015873;36.8681079365079;31.2178571428571;40.0418888888889;16.6792936507937;32.3283706349206;11.704326984127;180;27.1143357142857;2.37243569475623;37.3160411689687;2.49520704008253;5.00964015020061;2.79691184195731;31.4206349206349;51.0873015873016;39.7539682539683;37.3174603174603;31.9365079365079;15.9085984126984;32.1713365079365;10.5835119047619;21.8028507936508;27.0962928571429;534.420634920635;1023.99206349206;319.555555555556;299.142857142857;641.674603174603;1146.03174603175;870.634920634921;479.365079365079
61;43.3793578616352;37.7858937106918;35.669406918239;31.1920823899371;39.0758509433962;16.5738880503145;31.1234798742138;10.2239867924528;180;26.2707044025157;2.45048461753053;36.7235784607197;2.47707870173776;4.91839846284308;3.01052258835713;36.0440251572327;58.9245283018868;48.1698113207547;43.7610062893082;35.8238993710692;15.6748528301887;30.8489176100629;8.96148490566037;21.050693081761;26.1099710691824;527.691823899371;1061.25786163522;337.735849056604;294.364779874214;614.220125786164;1115.72327044025;855.345911949686;457.861635220126
62;43.2541040268456;37.2937483221476;34.3681852348993;29.1988476510067;38.5842932885906;16.0567852348993;30.3529825503356;10.6225899328859;180;26.1818563758389;2.44748271098777;41.768412976275;2.56184532504451;5.05665032238133;2.83791561315936;37.255033557047;61.0939597315436;50.3758389261745;45.4630872483221;36.738255033557;14.9950255033557;30.2016657718121;9.42735503355705;20.0618751677852;26.036855033557;439.154362416107;1022.18791946309;353.308724832215;306.657718120805;650.590604026846;1084.56375838926;898.657718120805;368.456375838926
63;42.4068639344262;37.9031098360656;35.758762295082;29.3697286885246;37.9156352459016;16.0876336065574;30.8764598360656;10.7574852459016;180;26.8910491803279;2.54044976984655;42.9705072395048;2.47788401283553;5.0350379869337;2.89091979841365;36.9344262295082;61.4590163934426;47.4590163934426;44.0409836065574;37.3934426229508;15.0748213114754;30.5221663934426;9.46718278688524;19.4679073770492;26.8029672131148;477.122950819672;1116.53278688525;406.131147540984;265.418032786885;701.672131147541;1218.85245901639;1036.06557377049;382.786885245902
64;45.0888561983471;39.0195975206612;35.5357760330578;30.6822570247934;38.9474190082645;16.3872537190083;31.8970404958678;11.8773504132231;180;26.6098041322314;2.50750464234224;43.2419376468955;2.49339044439531;4.74113473386637;2.7871144040464;35.5950413223141;56.0495867768595;45.5950413223141;42.8099173553719;36.3140495867769;15.4210702479339;31.6355165289256;10.4152008264463;20.6153991735537;26.4777685950413;634.123966942149;979.314049586777;323.925619834711;279.884297520661;689.752066115703;1019.00826446281;984.297520661157;514.04958677686
65;42.7122299065421;36.6807009345794;32.9673056074766;28.6436158878505;37.3688523364486;15.8718943925234;30.2399355140187;10.9585439252336;180;25.9978654205607;2.45819333052714;37.4633421940767;2.65576735899024;5.10449631822283;3.04683523531713;41.392523364486;68.7196261682243;54.2523364485981;48.8691588785047;41.6448598130841;15.2913794392523;29.965223364486;9.44881775700935;19.3370280373832;25.8655691588785;407.065420560748;1114.7476635514;349.570093457944;300.485981308411;689.252336448598;1128.03738317757;919.626168224299;313.084112149533
66;42.176662886598;37.9093113402062;33.7817;29.206318556701;37.3075432989691;16.4971567010309;32.027187628866;11.4524793814433;180;26.0574505154639;2.58335919897744;34.2362469153211;2.59316110357197;4.83591378416053;3.02512302163216;39.8247422680412;68.2577319587629;54.7319587628866;48.0515463917526;40.8041237113402;15.8550762886598;31.8129463917526;10.2083907216495;19.5207979381443;25.9829432989691;559.061855670103;1199.64948453608;334.773195876289;267.680412371134;652.80412371134;1242.26804123711;910.309278350515;421.649484536083
67;42.6081154639176;37.2958103092784;34.7960762886598;29.0498319587629;38.4824742268041;16.7734701030928;30.6108113402062;11.4039;180;27.2067340206186;2.47522284132425;43.7624273333459;2.51014934397787;5.1185419972801;2.91162642234684;40.4226804123711;67.639175257732;52.8453608247423;48.9072164948454;41.9484536082474;15.820993814433;30.3800134020619;9.94077422680413;19.3937958762887;27.1326257731959;583.927835051546;1153.64948453608;366.40206185567;283.237113402062;779.649484536083;1169.07216494845;1018.55670103093;438.144329896907
68;40.30518;35.8007822222222;34.57172;27.7992044444445;36.04607;14.5966788888889;29.56316;10.5733055555556;180;25.0040666666667;2.57241464519891;41.1256771501112;2.57705811748487;4.94923628937819;2.90223034550875;41.9888888888889;68.9888888888889;55.2444444444445;50.9;42.2333333333333;13.6894266666667;29.3070533333333;9.02209888888889;18.8158277777778;24.9258311111111;509.955555555556;1143.76666666667;355.855555555556;296.233333333333;705.8;1161.11111111111;966.666666666667;374.444444444444
69;41.026385;35.6588975;33.19152375;27.71066625;38.10498375;16.65536375;30.13491125;10.80413375;180;27.75737625;2.51592378492286;36.0242989654266;2.7442754958553;4.91705460313704;3.02201462773716;41.8875;69.1875;58.525;49.5;42.475;15.7970975;30.019455;9.86432625;19.0534075;27.731625;550.225;1184.475;405.7875;313.4625;849.6625;1215;1136.25;396.25
70;40.78554375;34.0081625;35.46990125;28.6143775;36.3514375;15.15697125;26.5918275;10.5436425;180;25.44598125;2.56135500815656;36.1285251891129;2.50685636769929;4.92950841542848;3.0676399278436;44.8625;83.4125;59.55;52.2625;45.45;14.12968125;26.2389875;9.45927375;19.62947625;25.29453;578.1;1005.475;413.325;287.8125;788.1;987.5;1037.5;406.25
71;39.8697674157303;34.9999449438202;33.9732640449438;25.5917505617978;36.4726303370787;15.8361;29.9888404494382;11.1010258426966;180;27.1729213483146;2.55220477903436;46.8367131287644;2.51611454544862;5.0724290618284;2.98461987978463;46.2247191011236;79.3707865168539;58.5730337078652;56.9325842696629;45.1460674157303;14.9214393258427;29.7414303370787;9.52599550561797;17.3669370786517;26.9058898876405;736.224719101124;1197.61797752809;441.325842696629;242.112359550562;810.157303370787;1156.1797752809;985.393258426966;507.865168539326
72;40.9460311111111;34.2689611111111;31.3556066666667;26.8141577777778;34.2611722222222;14.7566144444444;27.0735211111111;10.5255833333333;180;24.5885233333333;2.55237616425565;41.8507167476067;2.68493063877076;5.46215959587928;3.05157897249412;44.6666666666667;77.9;57.9333333333333;54.6222222222222;45.1111111111111;13.9352466666667;26.9027788888889;9.12959222222222;18.3460188888889;24.3350722222222;539.433333333333;1048.21111111111;339.388888888889;285.6;723.733333333333;964.444444444444;926.666666666667;355.555555555556
73;42.7283517647059;36.7465988235294;34.5693435294118;28.3850623529412;36.9650176470588;15.8675129411765;30.7607035294118;11.1863517647059;180;26.0808388235294;2.48541008463586;38.8646106063653;2.41707636019376;4.75643565523767;2.87720938011282;38.7058823529412;69.4705882352941;51.4;47.3764705882353;39.2941176470588;14.9456835294118;30.6066247058824;9.53661647058824;19.8318129411765;26.0219411764706;584.776470588235;1216.89411764706;419.282352941177;325.294117647059;833.505882352941;1147.05882352941;1084.70588235294;387.058823529412
74;40.9371584905661;34.689;31.8536981132076;26.24615;35.2397801886792;14.9391990566038;29.3793358490566;10.6262839622642;180;25.8367358490566;2.55312005182155;45.6195581666645;2.46325811195773;5.10656438440736;3.04336657328385;45.2547169811321;80.2735849056604;60.0377358490566;52.0754716981132;45.2641509433962;14.1500462264151;29.0648018867924;9.61984528301887;18.6767716981132;25.4521603773585;640.603773584906;1330.16981132075;497.11320754717;305.792452830189;830.122641509434;1227.35849056604;951.88679245283;407.547169811321
75;38.340176635514;33.6748943925234;30.1418018691589;23.9931635514019;34.3139056074766;14.1462289719626;28.6227140186916;9.82094018691588;180;24.983291588785;2.59893792450032;47.5338527119636;2.69837536894551;4.91767566306956;3.09112251937165;51.2242990654206;90.4672897196262;69.4859813084112;59.803738317757;51.4766355140187;13.2816140186916;28.3516841121495;8.25732897196262;17.1278663551402;24.5247953271028;630.504672897196;1137.18691588785;397.420560747664;323.03738317757;820.710280373832;1076.63551401869;970.093457943925;401.869158878505
76;38.1652044642857;31.6934428571429;31.1234625;23.6103616071429;33.3161241071429;14.2520357142857;26.6298669642857;9.90869553571428;180;23.8177723214286;2.63479994022882;39.6800384965782;2.56522255073896;4.85271242460687;3.11482317383152;53.4375;95.1339285714286;70.9910714285714;63.7589285714286;54.5178571428571;13.4732116071429;26.3972696428571;8.30697678571429;16.6896776785714;23.5109258928571;790.321428571429;1213.1875;554.178571428571;326.241071428571;848.642857142857;1089.28571428571;931.25;484.821428571429
77;38.4256058823529;33.857712605042;30.8077781512605;24.0818403361345;34.0369487394958;14.4482865546218;29.1594327731092;10.3546411764706;180;25.7760243697479;2.54877338562727;46.0125696606031;2.65551761067276;5.08260048239585;3.08759852415893;49.7142857142857;82.5294117647059;63.1764705882353;57.6890756302521;50.3109243697479;13.7190655462185;28.9517655462185;8.91798487394958;16.5056478991597;25.6402058823529;843.739495798319;1415.3025210084;397.403361344538;284.932773109244;890.478991596639;1253.78151260504;1008.40336134454;506.72268907563
78;38.1474691666667;32.8728116666667;31.1194825;22.5415675;34.1605;14.72987;28.1602441666667;9.63876;180;25.8262241666667;2.62042074401447;37.4395508447983;2.52389882562433;5.1265596296282;3.09199061277217;53.975;90.825;69.0916666666667;63.6083333333333;54.1333333333333;13.7083241666667;27.7909041666667;8.12609416666667;15.3309983333333;25.7068658333333;674.958333333333;1316.80833333333;479.775;322.091666666667;1017.18333333333;1150;1095;394.166666666667
79;36.7305010752688;32.0181494623656;29.3588483870968;22.6104956989247;32.4754010752688;13.2922032258065;26.789588172043;9.12008817204301;180;24.2218591397849;2.66041171575395;49.1213244640087;2.61242603056771;4.83188159532794;3.06416654427298;59.5268817204301;106.354838709677;82.6881720430108;70.9462365591398;60.6344086021505;12.368952688172;26.5364419354839;7.86594408602151;15.4394612903226;23.9839827956989;708.161290322581;1410.40860215054;564.763440860215;347.505376344086;889.096774193548;1188.17204301075;981.720430107527;396.774193548387
80;35.4107588235294;30.2043862745098;28.0424911764706;21.2535039215686;30.8276196078432;12.0662666666667;25.358337254902;9.1546205882353;180;23.1106696078431;2.71955418776147;50.7260794138776;2.79193996381358;4.86600040218637;3.27111533172912;64.6470588235294;112.725490196078;82.343137254902;73.3921568627451;65.0980392156863;11.2359362745098;25.1325431372549;7.51574607843137;14.3449892156863;22.8828803921569;816.647058823529;1240.57843137255;487.156862745098;307.254901960784;864.911764705882;1037.25490196078;877.450980392157;450.980392156863
