Graph;Nodes;Edges;Max Degree;Crossing Only Angular Res;Crossing Only Crossing Res;Crossing Only Iterations;Crossing Only Edge Length;Crossing Only No of Crossings;Crossing Only Time;Crossing Only Non Planar Crossing;Aspect Ratio;Non-Planar;Valid
grafo4193.74.gml;74;103;8;1.1;44.93;1203;179.44;68;4386;44.93;2.68038719015741;1;1
grafo4201.74.gml;74;94;7;0.29;64.89;5286;159.06;44;16561;64.89;1.87024955145979;1;1
grafo4204.74.gml;74;99;6;0.06;49.72;1160;185.5;34;4215;49.72;2.29365143550344;1;1
grafo4286.74.gml;74;111;8;0.08;30.52;1476;170.63;112;5951;30.52;2.4498111707414;1;1
grafo4303.74.gml;74;94;6;0;57.51;2754;165.64;49;8698;57.51;1.85593008739076;1;1
grafo4310.74.gml;74;109;8;4.13;47.2;1039;180.07;103;4186;47.2;2.52280003461106;1;1
grafo4397.74.gml;74;104;8;2.77;43.45;2076;164.44;68;7728;43.45;1.7771300806516;1;1
grafo4457.74.gml;74;88;6;1.33;35.87;2430;171.75;21;7334;35.87;2.27214545454545;1;1
grafo4523.74.gml;74;93;5;3.44;67.27;0;153.47;28;21668;67.27;1.17060787313952;1;1
grafo4572.74.gml;74;98;8;0.25;36.82;3767;172.09;109;13695;36.82;3.08243757934829;1;1
grafo4652.74.gml;74;99;9;1.03;49.94;3106;164.26;53;11180;49.94;2.13115457196775;1;1
grafo4654.74.gml;74;109;8;0;28.42;2933;170.64;153;11682;28.42;2.74766264121543;1;1
grafo4732.74.gml;74;96;5;3.56;70.06;1654;173.17;30;5302;70.06;2.59629933460942;1;1
grafo4834.74.gml;74;91;9;0.19;55.76;5267;2510.99;28;17149;55.76;390.924526933952;1;1
grafo4858.74.gml;74;105;8;0.78;39.6;975;180.89;64;3609;39.6;3.42319187089062;1;1
grafo4941.74.gml;74;95;6;0.12;35.18;5410;160.25;75;17424;35.18;2.0695211786372;1;1
grafo4975.74.gml;74;98;7;0.03;14.44;0;1548.83;125;24420;14.44;272.251191895113;1;1
grafo4984.74.gml;74;103;7;0.04;30.11;1205;180.96;82;4668;30.11;2.63519706691109;1;1
grafo5001.74.gml;74;91;7;3.13;59.61;378;208.03;16;1231;59.61;2.24632793764988;1;1
grafo5116.74.gml;74;101;9;1.45;45.58;3783;165.22;112;13576;45.58;2.04121326364493;1;1
grafo5121.74.gml;74;107;7;3.36;40.85;615;189.37;70;2305;40.85;2.73538073201515;1;1
grafo5176.74.gml;74;100;7;0.05;41.41;2302;166.26;69;7943;41.41;1.91772464962902;1;1
grafo5210.74.gml;74;93;7;0.43;47.32;0;155.73;39;21827;47.32;1.44751169388851;1;1
grafo5377.74.gml;74;109;7;0;14.18;6595;65958.8;261;27848;14.18;13299.0620823715;1;1
grafo5391.74.gml;74;100;8;0.29;15.83;0;194.39;327;26371;15.83;6.05132061283955;1;1
grafo5400.74.gml;74;99;6;3.24;28.48;552;197.12;59;1881;28.48;2.65101866914556;1;1
grafo5401.74.gml;74;96;5;4.77;55.32;3673;162.57;60;12345;55.32;1.86690555413361;1;1
grafo5491.74.gml;74;97;7;10.63;50.7;1268;176.79;35;4171;50.7;2.50289617013919;1;1
grafo5690.74.gml;74;89;8;0.11;23.56;4242;3248.87;31;12804;23.56;451.365649606299;1;1
grafo5863.74.gml;74;101;6;0.52;16.92;6008;179.53;277;22080;16.92;3.14370023419204;1;1
grafo5902.74.gml;74;102;6;1.21;44.72;1398;174.27;97;5091;44.72;2.88573193329216;1;1
grafo5959.74.gml;74;91;6;0.07;66.27;3996;160.53;20;12252;66.27;1.62733161632717;1;1
grafo6099.74.gml;74;93;6;18.38;35.4;137;221.07;28;438;35.4;2.35244755244755;1;1
grafo6292.74.gml;74;104;6;0.61;43.3;1202;173.43;73;4540;43.3;2.36994918945076;1;1
grafo6436.74.gml;74;95;8;0.15;31.73;5006;2906.61;70;16176;31.73;978.371173750275;1;1
grafo6614.74.gml;74;95;10;3.38;66.73;5615;157.09;43;19091;66.73;1.42850886796584;1;1
grafo6802.74.gml;74;99;8;2.26;39.07;4431;158.99;67;16361;39.07;2.24592233009709;1;1
grafo6977.74.gml;74;101;8;0.22;41.57;1723;171.35;101;6149;41.57;2.26439078989447;1;1
grafo7149.74.gml;74;93;7;0.09;44.33;4243;5658.46;36;14140;44.33;1237.86270333075;1;1
grafo7174.74.gml;74;96;8;0.31;40.75;3922;165.56;88;14080;40.75;2.29482363719652;1;1
grafo7595.74.gml;74;97;9;0.77;53.5;4586;157.87;51;15434;53.5;1.68255437297547;1;1
grafo7798.74.gml;74;99;8;0.02;38.78;1020;183.71;53;3527;38.78;2.24009361633444;1;1
grafo7825.74.gml;74;105;7;3.43;38.04;511;196.68;71;1917;38.04;3.4717987804878;1;1
grafo7897.74.gml;74;94;8;0.01;48.42;0;157.5;53;21934;48.42;1.76050524230166;1;1
grafo7909.74.gml;74;100;7;1.14;34.33;1196;181.54;44;4011;34.33;2.64890939597315;1;1
grafo7970.74.gml;74;108;9;0.04;18.03;5350;211.66;444;24197;18.03;8.27734891927658;1;1
grafo8049.74.gml;74;103;8;0;40.05;4141;161.98;97;15078;40.05;2.46875600845991;1;1
grafo8173.74.gml;74;110;6;0.01;13.99;4297;4428.04;209;18577;13.99;666.547169811321;1;1
grafo8180.74.gml;74;95;7;4.71;37.19;1452;177.91;29;4683;37.19;1.8923018000766;1;1
grafo8195.74.gml;74;86;5;1.35;62.1;4641;160.61;19;13745;62.1;1.56109337279028;1;1
grafo8205.74.gml;74;105;8;0.03;29.56;2804;5313.43;80;10135;29.56;1252.78543849972;1;1
grafo8231.74.gml;74;99;8;0.44;44.71;1636;172.57;47;5613;44.71;2.16190156787122;1;1
grafo8232.74.gml;74;98;7;0.95;54.72;2509;165.46;31;8181;54.72;2.29740143369176;1;1
grafo8250.74.gml;74;111;8;0.06;20.36;5593;215.14;502;25969;20.36;7.52790801518196;1;1
grafo8285.74.gml;74;98;7;0.03;50.69;2633;166.48;57;8949;50.69;2.02786324786325;1;1
grafo8289.74.gml;74;101;6;0.06;57.17;1542;170.97;29;5235;57.17;2.04606335482957;1;1
grafo8295.74.gml;74;102;7;0.48;40.81;1466;173.24;63;5213;40.81;1.96356003358522;1;1
grafo8299.74.gml;74;98;10;5.59;46.69;776;189.81;45;2609;46.69;2.32788863855809;1;1
grafo8414.74.gml;74;101;9;1.26;62.37;3774;158;54;12950;62.37;1.92055485498108;1;1
grafo8443.74.gml;74;101;9;0.18;30.71;2635;10837.19;75;9194;30.71;2536.35224889303;1;1
grafo8479.74.gml;74;87;5;1.45;52.9;4272;158.53;27;12508;52.9;1.51177746784441;1;1
grafo8498.74.gml;74;102;8;0.56;27.18;4217;178.65;192;16344;27.18;4.06128737731112;1;1
grafo8509.74.gml;74;92;8;0.86;64.67;0;157.27;16;22391;64.67;1.47844666016943;1;1
grafo8529.74.gml;74;96;6;0.03;32.94;2569;4931.08;67;8681;32.94;924.92082140389;1;1
grafo8540.74.gml;74;98;7;3.95;37.69;1424;176.03;56;5017;37.69;2.60664871390101;1;1
grafo8545.74.gml;74;106;8;0.35;45.84;1626;166.11;84;6092;45.84;2.0338687150838;1;1
grafo8577.74.gml;74;95;6;1.54;32.63;0;162.25;94;22686;32.63;2.07309383555961;1;1
grafo8591.74.gml;74;93;7;4.15;47.37;2774;165.08;27;9035;47.37;1.77624332100288;1;1
grafo8592.74.gml;74;102;8;0.05;32.88;1575;173.21;66;5713;32.88;2.03356701030928;1;1
grafo8608.74.gml;74;98;8;0.04;34.71;1272;180.58;81;4291;34.71;2.35403675746636;1;1
grafo8623.74.gml;74;98;9;0.1;28.66;4839;4549.07;102;16260;28.66;1780.19376169682;1;1
grafo8626.74.gml;74;99;8;0.2;22.95;6450;3147.93;183;23064;22.95;750.003869220352;1;1
grafo8630.74.gml;74;101;8;0.26;45.88;1775;168.14;70;6231;45.88;2.72891044517582;1;1
grafo8636.74.gml;74;95;7;0.22;25.55;5885;166.89;81;20155;25.55;2.07385143838557;1;1
grafo8653.74.gml;74;98;9;0.02;35.99;1302;179.43;52;4508;35.99;1.99586482247255;1;1
grafo8665.74.gml;74;94;6;0.6;43.3;4564;158.9;70;14829;43.3;1.68836915297092;1;1
grafo8677.74.gml;74;96;7;2.08;46.5;4863;159.37;57;16423;46.5;2.25326872085581;1;1
grafo8685.74.gml;74;94;6;0.01;33.36;5463;2711.51;44;17424;33.36;347.72818275154;1;1
grafo8697.74.gml;74;94;7;0.08;52.49;2078;174.34;45;6636;52.49;2.02130258837902;1;1
grafo8700.74.gml;74;95;5;2.18;55.82;4380;156.95;51;14116;55.82;1.64601697009638;1;1
grafo8703.74.gml;74;99;8;0;60.84;1313;179.11;66;4742;60.84;2.90573396398639;1;1
grafo8721.74.gml;74;97;5;2.13;48.65;1924;171.31;52;6405;48.65;1.68942202835333;1;1
grafo8928.74.gml;74;99;8;1.48;42.05;3599;158;67;12682;42.05;1.94970111016225;1;1
grafo9016.74.gml;74;89;8;5.28;60.77;3508;167.26;17;10998;60.77;2.08401324824299;1;1
grafo9072.74.gml;74;109;9;0;16.31;2228;12115.76;148;8728;16.31;3847.24443133205;1;1
grafo9113.74.gml;74;94;7;1.43;31.11;3253;169.46;70;10910;31.11;2.50875283446712;1;1
grafo9131.74.gml;74;105;11;0.08;36.15;1043;3470.27;78;4202;36.15;590.239665935549;1;1
grafo9153.74.gml;74;106;7;0;0;4092;28721.09;157;16287;;2990.64972905748;1;1
grafo9293.74.gml;74;99;7;3.97;49.42;2961;160.4;57;10405;49.42;1.64276091607893;1;1
grafo9310.74.gml;74;101;8;0.01;46.54;2171;167.01;88;7867;46.54;2.1462107058728;1;1
grafo9418.74.gml;74;94;6;0.07;35.66;2684;9900.81;55;8434;35.66;1376.92572512876;1;1
grafo9513.74.gml;74;100;6;0.13;34.1;1754;8848;82;6072;34.1;1859.72380542402;1;1
grafo9554.74.gml;74;91;5;0.09;30.28;5537;5440.98;57;16897;30.28;674.643309262726;1;1
grafo9564.74.gml;74;99;9;0.22;33;0;161.58;116;24175;33;2.43540418374855;1;1
grafo9574.74.gml;74;107;7;0.4;18.82;0;169.26;154;26589;18.82;3.15343190945601;1;1
grafo9590.74.gml;74;99;7;1.03;32.84;375;205.16;52;1275;32.84;3.15739153964102;1;1
grafo9625.74.gml;74;92;7;0.35;45.11;2264;172.39;20;7166;45.11;1.82861313868613;1;1
grafo9654.74.gml;74;94;7;0.65;44.92;1949;2216.25;48;6236;44.92;429.46883613408;1;1
grafo9719.74.gml;74;107;8;0.55;21.19;3752;175.99;246;14980;21.19;3.99088768301423;1;1
grafo9737.74.gml;74;97;8;1.11;55.59;1252;184.8;37;4644;55.59;2.92803870187462;1;1
grafo9764.74.gml;74;86;6;0.36;63.81;0;154.63;16;20429;63.81;1.25542888165038;1;1
grafo9813.74.gml;74;95;8;0.18;42.92;836;188.53;30;2796;42.92;2.98179433773046;1;1
grafo1451.75.gml;75;88;7;0.14;31.38;4575;4646.87;46;13551;31.38;750.469757911512;1;1
grafo4156.75.gml;75;102;7;1.14;44.44;3094;166.3;51;11959;44.44;1.76992828291155;1;1
grafo4187.75.gml;75;101;7;0.03;45.87;2604;166.2;38;8805;45.87;2.07361756015196;1;1
grafo4203.75.gml;75;105;8;2.07;33.27;2273;165.16;89;8386;33.27;2.26479895755771;1;1
grafo4233.75.gml;75;105;8;0.64;20.09;0;173.03;198;26258;20.09;3.93350228079067;1;1
grafo4253.75.gml;75;100;7;0.34;70.52;2485;162.73;42;8791;70.52;2.1395428181508;1;1
grafo4274.75.gml;75;101;8;0.4;36.36;628;195.51;47;2201;36.36;2.23778113327505;1;1
grafo4276.75.gml;75;96;7;1.59;40.67;3283;164.51;44;10946;40.67;1.81081284874076;1;1
grafo4292.75.gml;75;103;7;0.23;31.15;5375;168.42;173;19565;31.15;2.52037408149633;1;1
grafo4355.75.gml;75;101;7;1.62;62.4;3627;158.8;37;12101;62.4;1.84303904923599;1;1
grafo4383.75.gml;75;105;7;0.68;34.88;1669;168.47;103;6328;34.88;2.35638863878202;1;1
grafo4449.75.gml;75;104;7;2.87;49.33;1923;166.55;59;7197;49.33;2.12042654899798;1;1
grafo4519.75.gml;75;98;9;0;62.4;1180;184.77;27;4170;62.4;2.35184456855188;1;1
grafo4537.75.gml;75;106;8;0.02;36.77;3785;158.31;60;13652;36.77;1.9074358974359;1;1
grafo4640.75.gml;75;103;7;2.4;26.4;1232;180.58;67;4686;26.4;2.6657089741423;1;1
grafo4669.75.gml;75;96;8;1.59;43.84;2319;167.68;36;7416;43.84;2.12659356334136;1;1
grafo4674.75.gml;75;113;9;0.65;26.48;3744;14855.02;130;16144;26.48;3627.81086375779;1;1
grafo4683.75.gml;75;87;5;0.34;47.57;6468;1220.98;52;19041;47.57;184.207510964912;1;1
grafo4724.75.gml;75;107;7;0.05;19.67;2279;10514.72;165;8828;19.67;2558.59656750572;1;1
grafo4725.75.gml;75;106;7;0.07;12.81;2452;59320.1;183;9420;12.81;31796.6199133157;1;1
grafo4797.75.gml;75;105;7;0.79;35.65;1079;179.52;50;3873;35.65;2.37823162330821;1;1
grafo4802.75.gml;75;98;6;0;61.2;1267;182.99;25;4165;61.2;2.36305131285396;1;1
grafo4870.75.gml;75;102;6;0.13;38.13;1820;5490.47;73;6393;38.13;1263.01604228487;1;1
grafo4903.75.gml;75;108;6;0.08;22.08;0;187.38;343;31223;22.08;6.21682576313857;1;1
grafo4989.75.gml;75;99;8;3.92;48.52;1550;176.14;34;5196;48.52;2.02886212624585;1;1
grafo4992.75.gml;75;97;7;0;11.57;4656;9957.71;100;16069;11.57;1114.76755303257;1;1
grafo5037.75.gml;75;97;8;3.71;28.01;4055;163.37;76;13736;28.01;2.18326463314097;1;1
grafo5060.75.gml;75;99;9;0.86;45.78;1867;177.77;46;6276;45.78;2.33966060181945;1;1
grafo5169.75.gml;75;95;7;0.08;37.29;3348;163.04;67;10947;37.29;2.59505392744308;1;1
grafo5263.75.gml;75;99;7;0.04;33.2;0;174.89;198;26618;33.2;4.23378340100085;1;1
grafo5280.75.gml;75;96;6;1.24;46.53;2302;169.81;47;7536;46.53;1.91407678244973;1;1
grafo5363.75.gml;75;101;9;0.02;22.2;0;188.08;270;26832;22.2;5.44309469282087;1;1
grafo5434.75.gml;75;93;5;3.61;56.41;6178;155.53;31;19913;56.41;1.43288026878436;1;1
grafo5540.75.gml;75;95;7;0.29;35.72;3721;2648.54;78;12270;35.72;658.778375295364;1;1
grafo5588.75.gml;75;96;6;0.22;40.77;1232;179.99;37;4046;40.77;2.36853633732301;1;1
grafo5594.75.gml;75;92;6;6.84;63.83;1493;178.83;32;4574;63.83;1.77574632195401;1;1
grafo5859.75.gml;75;96;6;1.13;39.55;2967;165.64;56;9703;39.55;1.97904343417272;1;1
grafo5933.75.gml;75;103;7;0.03;15.23;0;187.96;357;31123;15.23;6.1614891208653;1;1
grafo5938.75.gml;75;116;9;1.55;13.45;0;2319.34;532;36819;13.45;1446.47047731291;1;1
grafo6005.75.gml;75;109;8;2.99;28.27;1438;177.49;144;5792;28.27;2.97690067289344;1;1
grafo6016.75.gml;75;101;6;0.04;17.11;3339;3440.23;93;11602;17.11;473.801394913669;1;1
grafo6486.75.gml;75;107;10;1.82;40.67;833;185.19;61;3226;40.67;2.84327288064108;1;1
grafo6681.75.gml;75;106;8;0.23;29.16;4345;182.12;260;17663;29.16;3.42608439067572;1;1
grafo6700.75.gml;75;99;7;0.85;46.39;3411;158.46;56;12429;46.39;1.69162395900064;1;1
grafo6772.75.gml;75;103;8;0.28;32.94;2343;168.72;70;8461;32.94;2.5474211137928;1;1
grafo6954.75.gml;75;91;5;0.99;82.38;4758;158.54;24;14269;82.38;1.43522282166876;1;1
grafo6995.75.gml;75;94;7;2.86;57.58;5536;156.86;39;17999;57.58;1.80055658627087;1;1
grafo7803.75.gml;75;106;8;9.33;47.5;151;216.68;54;558;47.5;2.70565317643317;1;1
grafo7864.75.gml;75;103;8;0.23;47.18;4797;160.31;109;17160;47.18;1.97955861070912;1;1
grafo7926.75.gml;75;93;6;3.25;59.36;3260;160.05;35;10639;59.36;1.41785271148091;1;1
grafo7937.75.gml;75;96;6;0.25;45.96;1770;173.03;40;5669;45.96;2.44290811775201;1;1
grafo7964.75.gml;75;101;7;2.22;34.55;1558;175.38;48;5317;34.55;2.13924669819012;1;1
grafo7973.75.gml;75;118;9;0.25;16.4;0;3940.93;489;39961;16.4;1363.19743830053;1;1
grafo7993.75.gml;75;110;9;2.47;28.38;564;192.39;122;2451;28.38;3.74071314529005;1;1
grafo8029.75.gml;75;105;8;0.16;46.52;2338;164.99;96;8894;46.52;2.15637084779375;1;1
grafo8056.75.gml;75;88;7;3;51.27;4694;161.82;19;13956;51.27;1.52038154855056;1;1
grafo8084.75.gml;75;90;6;0.06;75.84;4346;164.07;15;12866;75.84;1.41206480523957;1;1
grafo8099.75.gml;75;99;7;0.05;34.07;2115;167.48;78;7241;34.07;2.32995553717299;1;1
grafo8120.75.gml;75;104;8;0.9;21;0;177.73;273;27343;21;3.62895678502615;1;1
grafo8162.75.gml;75;96;8;0.13;32.03;3152;12033.69;93;10694;32.03;2404.93385909569;1;1
grafo8166.75.gml;75;104;8;0.02;23.12;4937;490359.33;113;18687;23.12;65896.3927539627;1;1
grafo8174.75.gml;75;102;8;1.06;29.48;5095;167.69;130;18739;29.48;2.47612333145328;1;1
grafo8197.75.gml;75;101;9;0.03;16.41;0;175.79;212;28553;16.41;5.09457506896099;1;1
grafo8235.75.gml;75;97;8;3.06;50.83;5179;157.28;36;16760;50.83;1.54478381594605;1;1
grafo8343.75.gml;75;106;8;1.7;43.66;849;182.93;74;3218;43.66;2.75757575757576;1;1
grafo8381.75.gml;75;93;6;0.01;63.64;1273;184.9;27;3990;63.64;2.20541401273885;1;1
grafo8406.75.gml;75;108;6;0.84;30.67;2227;165.82;128;9024;30.67;2.33157199471598;1;1
grafo8426.75.gml;75;99;7;0.01;38.84;2150;170.5;46;7208;38.84;1.96636288318144;1;1
grafo8433.75.gml;75;98;6;4.25;31.17;2942;165.15;62;10441;31.17;2.09275893675527;1;1
grafo8458.75.gml;75;96;8;0.19;36.71;6528;168.23;133;22116;36.71;1.93548387096774;1;1
grafo8459.75.gml;75;93;6;1.09;58.77;3743;164.73;27;11722;58.77;1.69163969369227;1;1
grafo8466.75.gml;75;100;8;0.12;23.6;6538;19458.64;96;22827;23.6;4024.30012544428;1;1
grafo8493.75.gml;75;94;9;0.49;45.83;0;157.08;69;22732;45.83;1.87061799783159;1;1
grafo8517.75.gml;75;95;8;1.45;50.67;6075;163.58;50;19989;50.67;1.75100368701352;1;1
grafo8524.75.gml;75;91;7;0.11;66.83;2177;173.17;19;6534;66.83;2.5481760060173;1;1
grafo8546.75.gml;75;98;7;0;36.19;4472;129186.36;61;14923;36.19;34557.9473899861;1;1
grafo8548.75.gml;75;98;8;0.08;47.73;1506;176.88;53;5040;47.73;2.00529376677602;1;1
grafo8622.75.gml;75;95;6;0.08;63.72;2888;161.86;32;9213;63.72;1.65091015854375;1;1
grafo8633.75.gml;75;102;7;0.78;18.02;0;182.68;236;26969;18.02;5.97946358433397;1;1
grafo8634.75.gml;75;107;7;1.81;44.41;992;179.34;70;3663;44.41;2.35185185185185;1;1
grafo8638.75.gml;75;94;8;0.1;48.41;4154;160.35;51;13648;48.41;1.69705926936486;1;1
grafo8639.75.gml;75;108;8;0.05;22.6;3330;4310.69;289;13913;22.6;1161.44751037344;1;1
grafo8663.75.gml;75;96;5;0.22;54.85;3741;160.56;41;12022;54.85;1.63788600399447;1;1
grafo8906.75.gml;75;97;5;0;47.3;2836;166.67;76;9932;47.3;1.78872790956854;1;1
grafo8939.75.gml;75;93;7;0;53.21;3578;162.45;28;11231;53.21;1.77337428828289;1;1
grafo8961.75.gml;75;122;8;0;0;183;112958.68;233;896;;10693.3715706847;1;1
grafo9024.75.gml;75;96;10;0;57.74;3559;162.34;38;11540;57.74;1.54860609562328;1;1
grafo9050.75.gml;75;94;6;7.01;48.92;308;210.01;28;1042;48.92;3.04648821012;1;1
grafo9105.75.gml;75;106;6;0.05;28.79;1282;176.29;63;4693;28.79;2.41054529067147;1;1
grafo9147.75.gml;75;106;8;0.07;20.43;5870;189.77;360;26205;20.43;5.09977827050998;1;1
grafo9161.75.gml;75;112;9;0;16.45;4329;216.52;469;20440;16.45;9.44187008688457;1;1
grafo9188.75.gml;75;92;6;2.77;35.46;3620;167.9;38;11348;35.46;1.9690824213668;1;1
grafo9226.75.gml;75;96;5;0.18;57.04;2975;166.77;51;9995;57.04;2.1142428548871;1;1
grafo9281.75.gml;75;96;5;0.91;57.48;2862;161.8;37;9408;57.48;1.45275532696547;1;1
grafo9290.75.gml;75;103;9;3.3;28.32;1588;172.68;46;5848;28.32;2.29159115621602;1;1
grafo9353.75.gml;75;113;10;0.04;13.05;0;3530.48;363;33903;13.05;1013.78226281674;1;1
grafo9414.75.gml;75;114;8;0.04;21.58;2097;176.09;198;9520;21.58;5.00502933780386;1;1
grafo9502.75.gml;75;111;8;0.91;33.22;1397;175.83;154;6005;33.22;2.77894094928346;1;1
grafo9505.75.gml;75;97;6;0.34;36.9;0;160.29;65;22591;36.9;1.92307062771094;1;1
grafo9545.75.gml;75;92;8;1.91;63.95;1966;169.39;24;6059;63.95;1.76469209127852;1;1
grafo9645.75.gml;75;94;6;4.66;29.42;1637;177.12;26;5113;29.42;2.6433013503909;1;1
grafo9735.75.gml;75;100;8;0.6;43.85;1360;178.07;56;4732;43.85;2.14804127317244;1;1
grafo9736.75.gml;75;91;7;2.13;62.99;2757;171.92;17;8366;62.99;1.97568199532346;1;1
grafo9768.75.gml;75;101;8;0.03;37;2633;167.92;108;9363;37;2.29827898550725;1;1
grafo9782.75.gml;75;96;6;7.73;37.81;602;198.77;35;2014;37.81;2.73067541424846;1;1
grafo9802.75.gml;75;114;8;0;17.07;4869;8557.27;357;22831;17.07;1900.11364379976;1;1
grafo9845.75.gml;75;106;8;0.02;13.28;5589;203.94;401;23650;13.28;5.49265833881218;1;1
grafo2762.76.gml;76;98;7;4.17;57.28;2237;166.09;39;7405;57.28;2.05840843393981;1;1
grafo4120.76.gml;76;99;6;0.27;61.99;1249;180.26;37;4100;61.99;2.26493717065261;1;1
grafo4168.76.gml;76;101;8;0.01;19.15;6616;184.12;261;25160;19.15;5.11826913747938;1;1
grafo4174.76.gml;76;98;7;0.34;44.94;2914;164.71;51;10451;44.94;2.04789901435241;1;1
grafo4226.76.gml;76;96;8;2.01;34.07;1880;173.96;45;6153;34.07;2.14782049219881;1;1
grafo4272.76.gml;76;98;6;0.18;79.8;4466;156.58;31;14718;79.8;1.39813886900501;1;1
grafo4287.76.gml;76;101;6;1.68;39.46;1644;174.61;48;5763;39.46;1.98151820417229;1;1
grafo4354.76.gml;76;106;9;1.06;24.22;4022;173.85;170;15410;24.22;3.60025583626479;1;1
grafo4379.76.gml;76;101;7;7.55;34.4;537;201.24;47;1910;34.4;2.4360213872409;1;1
grafo4477.76.gml;76;103;8;0.61;60.13;5318;155.84;43;18716;60.13;2.06448557899268;1;1
grafo4484.76.gml;76;101;6;0.94;56.31;3631;160.58;55;12392;56.31;2.25981240324196;1;1
grafo4492.76.gml;76;102;8;0.25;54.76;2665;170.15;40;9124;54.76;2.32010759919301;1;1
grafo4493.76.gml;76;113;9;0.02;16.78;5261;33287.47;264;24855;16.78;5357.50038865138;1;1
grafo4614.76.gml;76;102;7;0.61;1.94;0;192.18;334;27028;1.94;4.72520510956486;1;1
grafo4617.76.gml;76;108;8;0.27;15.17;2917;194.13;256;11631;15.17;3.52477096860269;1;1
grafo4650.76.gml;76;110;9;0.16;31.96;4273;2573.99;146;16830;31.96;763.429329641168;1;1
grafo4658.76.gml;76;109;8;0.66;33.24;1940;172.32;143;7894;33.24;2.43189148953767;1;1
grafo4665.76.gml;76;109;8;0.61;32.57;4474;168.77;162;17431;32.57;2.40773510900301;1;1
grafo4672.76.gml;76;119;8;0.06;10.74;0;212.8;542;35019;10.74;15.2043672151315;1;1
grafo4680.76.gml;76;96;7;5.23;48.96;4219;162.41;42;13741;48.96;1.89372019720359;1;1
grafo4692.76.gml;76;101;6;2.4;55.26;4122;160.3;40;14175;55.26;1.87927395525538;1;1
grafo4694.76.gml;76;110;8;0.01;24.82;4736;192.18;294;19997;24.82;6.15579194237373;1;1
grafo4708.76.gml;76;91;6;2.18;71.75;2662;172.35;11;8372;71.75;1.88300970873786;1;1
grafo4743.76.gml;76;109;9;1.64;36.24;2358;169.65;107;9076;36.24;2.28651352038654;1;1
grafo4917.76.gml;76;100;6;0.04;20.81;4237;165.94;109;14881;20.81;2.58028545941124;1;1
grafo4962.76.gml;76;105;8;0.51;16.89;0;194.9;335;28604;16.89;7.07914852443154;1;1
grafo5090.76.gml;76;112;8;0;7.91;1512;31585.31;182;6276;7.91;3613.05641810628;1;1
grafo5119.76.gml;76;115;7;0.01;18.65;3112;2012.52;210;14218;18.65;379.824891041162;1;1
grafo5285.76.gml;76;94;5;4.25;56.1;3199;165.18;37;10180;56.1;1.65875519862326;1;1
grafo5293.76.gml;76;108;9;0.18;29.68;1882;171.82;142;8100;29.68;2.99039423654193;1;1
grafo5361.76.gml;76;107;6;0.23;50.67;3137;162;90;12505;50.67;2.04494693124135;1;1
grafo5423.76.gml;76;97;8;0.27;21.47;0;174.79;239;25013;21.47;3.62234161629729;1;1
grafo5611.76.gml;76;102;5;2.24;37.82;99;219.91;41;385;37.82;4.39120770560632;1;1
grafo5725.76.gml;76;95;6;0.69;51.39;3632;162.65;30;11534;51.39;1.66831036983321;1;1
grafo5841.76.gml;76;100;7;0.65;48.33;2058;169.16;59;7104;48.33;1.98095017738701;1;1
grafo5866.76.gml;76;107;8;0.26;21.09;0;176.56;220;30012;21.09;3.86827535777708;1;1
grafo5874.76.gml;76;104;8;0.15;50.09;1845;170.83;56;6653;50.09;2.21238095238095;1;1
grafo5898.76.gml;76;96;7;0.21;39.67;4677;161.61;68;15615;39.67;3.02523372969048;1;1
grafo6000.76.gml;76;101;6;2.12;40.93;1647;173.61;57;5658;40.93;2.27595892214518;1;1
grafo6002.76.gml;76;101;7;0.87;51.57;2609;162.55;79;9523;51.57;2.1428099719333;1;1
grafo6041.76.gml;76;99;6;0.33;39.87;2100;2271.49;60;7198;39.87;544.835327161136;1;1
grafo6065.76.gml;76;110;8;0.06;34.41;1429;173.44;86;5555;34.41;2.3469250210615;1;1
grafo6078.76.gml;76;97;8;0.14;49.29;1778;172.61;44;6262;49.29;1.88407358940805;1;1
grafo6083.76.gml;76;110;8;0.31;9.48;0;211.73;434;32246;9.48;8.91059379217274;1;1
grafo6602.76.gml;76;106;7;0.51;26.2;2626;166.58;109;9709;26.2;2.59566354325561;1;1
grafo6958.76.gml;76;107;10;0.13;42.55;2077;165.67;68;7712;42.55;2.16947083950833;1;1
grafo7027.76.gml;76;100;9;0.47;36.04;3263;165.37;68;11353;36.04;1.66492980170792;1;1
grafo7058.76.gml;76;96;6;4.27;48.12;3678;162.18;57;12434;48.12;1.51856499594006;1;1
grafo7319.76.gml;76;102;8;6.52;47.25;982;183.93;38;3416;47.25;1.95246068724519;1;1
grafo7361.76.gml;76;92;8;0.25;42.03;3683;167.96;27;11483;42.03;2.0857294188862;1;1
grafo752.76.gml;76;95;5;0.01;58.56;1530;176.35;34;4907;58.56;2.1108361774744;1;1
grafo7807.76.gml;76;96;6;0.68;54.73;3832;161.41;37;12378;54.73;1.83866548472883;1;1
grafo7821.76.gml;76;100;9;0.07;34.48;2171;11051.51;77;8214;34.48;2445.23655624383;1;1
grafo7837.76.gml;76;102;6;0.05;31.52;2937;167.98;64;10315;31.52;2.4557028711915;1;1
