n;crossing resolution fa;crossing resolution rm;crossing resolution tr;crossing resolution rm5;crossing resolution rm-1;Angular resolution fa;Angular resolution rm;Angular resolution tr;Angular resolution rm5;Angular resolution rm-1;Aspect ratio fa;Aspect ratio rm;Aspect ratio tr;Aspect ratio rm5;Aspect ratio rm-1;Crossing number fa;Crossing number rm;Crossing number tr;Crossing number rm5;Crossing number rm-1;Total Resolution fa;Total Resolution rm;Total Resolution tr;Total Resolution rm5;Total Resolution rm-1;Time fa;Time rm;Time tr;Time rm5;Time rm-1;Iterations rm;Iterations rm-1;Iterations fa;sd angular resolution fa;sd angular resolution rm;sd angular resolution rm-1;tr_up fa;tr_down fa;tr_up rm;tr_down rm;tr_up rm-1;tr_down rm-1;sd aspect ratio fa;sd aspect ratio rm;sd aspect ratio rm-1;asp_up fa;asp_down fa;asp_up rm;asp_down rm;asp_up rm-1;asp_down rm-1;sd crossing number fa;sd crossing number rm;sd crossing number rm-1;cn_up fa;cn_down fa;cn_up rm;cn_down rm;cn_up rm-1;cn_down rm-1;sd iterations fa;sd iterations rm;sd iterations rm-1;it_up fa;it_down fa;it_up rm;it_down rm;it_up rm-1;it_down rm-1;a;b
46;50.8973147286822;46.3766255813954;45.880816;37.6361108527132;45.2452736434109;19.4495643410853;36.463780620155;13.833568;180;30.5469906976744;2.2522836493759;30.6754644474632;2.28398663086256;4.95356744010002;2.53832359182886;21.046511627907;31;21.8;25.8527131782946;20.4883720930233;18.3540271317829;36.3768286821705;12.1271069767442;25.3260930232558;30.4960372093023;352.255813953488;868.372093023256;216.062015503876;245.007751937984;599.759689922481;1207.7519379845;1035.65891472868;455.038759689923;8.23831695068606;10.8324255842787;8.96992968800019;27.6878812917713;11.2112473903992;47.2962062044338;25.6313550358763;39.5169203856746;21.5770610096742;0.374596898407368;35.1584097091293;0.540288051757049;2.62688054778326;1.87768675096853;65.8338741565925;1;3.07861164358591;1.99803554007181;12.3831163189014;21.6697513829762;12.3136841302863;33.4296279468084;8.66339530900559;52.6697513829762;9.33024861702378;32.8020562233096;8.17468796273693;1117.26236569503;743.262697829305;687.022385189841;1572.30112538495;0;1951.0146358138;464.489240155192;1722.68129991852;348.636529538842;n;=46
47;51.3548412844036;46.0912605504587;42.3524214285714;37.9938706422018;45.4763944954128;19.7525165137615;37.3599605504587;16.5245428571429;180;29.3027926605504;2.25941652601343;28.576611995788;2.24050090264799;4.73961163053569;2.5142997392631;22.8256880733945;31.4862385321101;23.8928571428571;28.1651376146789;23.0825688073394;18.8121256880734;37.2541587155963;12.9537293577982;25.3475733944954;29.2080211009174;293.577981651376;863.467889908257;200.284403669725;256.009174311927;594.192660550459;1181.65137614679;1033.94495412844;368.807339449541;8.29679741696897;11.8237656408311;8.67149571384307;28.0493139307304;11.4557190967925;49.1837261912898;25.5361949096276;37.9742883743935;20.6312969467074;0.373026095134647;21.6658843099209;0.475622090189394;2.63244262114808;1.88639043087878;50.2424963057089;6.91072768586713;2.9899218294525;2.03867764907371;16.619290463025;26.2105487242075;17.3862059203005;39.4449785364195;6.2063976103695;57.6967872563176;5.27568980790256;40.4687747276399;5.69636288703896;444.659096992546;690.432652549416;734.370501844221;813.466436442087;0;1872.0840286962;491.218723597374;1768.31545597266;299.57445228422;n;=47
48;52.3878164556962;48.0554696202532;48.7254846153846;38.9435911392405;45.6320253164557;20.183582278481;39.3672632911392;16.3094807692308;180;30.6435708860759;2.24155582840291;32.2752674188251;2.20592531822744;4.82501120154339;2.45305756142666;21.4177215189873;31;22.7692307692308;25.506329113924;22.0506329113924;19.0171037974684;39.2721050632911;13.4103987341772;27.9501873417722;30.4865329113924;322.746835443038;915.177215189874;214.291139240506;286.177215189873;545.303797468355;1344.30379746835;998.73417721519;415.189873417722;8.39434609949234;11.7432744934904;9.36470291860744;28.5779283779734;11.7892361789887;51.1105377846296;27.6239887976489;40.0082738046834;21.2788679674685;0.453391294758867;28.3581956374094;0.495313556654539;2.69494712316178;1.78816453364404;60.6334630562345;3.91707178141573;2.9483711180812;1.95774400477212;13.5387455341846;25.5714183395727;14.8124157331172;34.9564670531719;7.87897598480277;56.5714183395727;5.42858166042728;36.8630486445096;7.23821717827521;607.451297529684;889.936159543097;695.681490428368;1022.64117094741;0;2234.23995701145;454.367637925257;1694.41566764356;303.052686786822;n;=48
49;52.6647976470588;47.2866141176471;42.4773257142857;40.0071270588235;46.6577047058823;21.1476682352941;39.0746835294118;13.9981028571429;180;31.9437788235294;2.217583001133;30.3837294937113;2.29806591920924;4.69527353125294;2.45142684597583;20.0352941176471;30.1058823529412;22.7714285714286;26.0352941176471;20.2823529411765;20.2970364705882;38.9375929411765;12.4125352941177;27.2784882352941;31.8533023529412;604.717647058824;906.788235294118;180.011764705882;279.458823529412;571;1235.29411764706;982.352941176471;818.823529411765;8.01919754596144;11.4551788319664;9.51264862478194;29.1668657812556;13.1284706893327;50.5298623613781;27.6195046974454;41.4564274483114;22.4311301987475;0.356659521308566;33.391139602808;0.521056988438677;2.57424252244157;1.86092347982444;63.7748690965193;1;2.9724838344145;1.93036985753715;14.2230924395301;29.6732296898078;15.2936430652504;34.2583865571771;5.81220167811699;59.7791120427489;0.432652663133403;35.5759960064269;4.98870987592603;4131.77276946439;812.214181574479;726.402825177443;4950.59629887615;0;2047.50829922154;423.07993607258;1708.75576635391;255.950115999028;n;=49
50;51.9907408163265;43.7759387755102;37.59566;35.9956897959184;44.6341448979592;18.9105142857143;35.0709755102041;15.131484;180;30.0780142857143;2.3086875984932;39.2742869250683;2.41774481644693;4.91819949601068;2.61799169804013;22.265306122449;31.4081632653061;26.24;27.0612244897959;23.1224489795918;18.3968163265306;34.686887755102;12.3986530612245;25.3486693877551;29.9955632653061;372.34693877551;955.65306122449;173.510204081633;239.34693877551;638.897959183674;1306.12244897959;1173.4693877551;457.142857142857;6.46999681154439;10.0825748561489;7.78348848853279;25.3805110972587;12.4405174741699;45.153550366353;24.9884006540551;37.8615027742471;22.2945257971815;0.477615778900469;44.1414028012661;0.702171573309223;2.78630337739367;1.83107181959273;83.4156897263344;1;3.32016327134935;1.9158201247309;13.5643151783827;21.3326025597626;14.2808622712665;35.8296213008317;8.70099094406628;52.7407658250687;10.0755607055435;37.4033112508584;8.84158670832529;500.832640043891;911.593879619946;800.722462895249;957.975497186748;0;2217.71632859954;394.528569359646;1974.19185065035;372.746924859852;n;=50
51;49.4320971428572;44.6528928571429;38.907452173913;36.7978128571429;44.9248242857143;18.6184757142857;37.2830457142857;13.9047608695652;180;30.0016614285714;2.28847439430752;40.9438582905807;2.39992211229386;4.71905820045753;2.58872316065652;23.2857142857143;32.0285714285714;24.6304347826087;28.6142857142857;22.3571428571429;18.1053357142857;37.2449557142857;12.3746928571429;24.8769342857143;29.8620028571429;360.442857142857;979.314285714286;210.585714285714;261.057142857143;569.3;1258.57142857143;981.428571428572;435.714285714286;7.57298123041661;9.87388675554585;10.394858136528;26.1914569447023;11.0454944838691;47.1569324698316;27.4091589587399;40.3965195650994;19.6068032920434;0.512207099793672;49.3871753780094;0.604196537421814;2.8006814941012;1.77626729451385;90.3310336685901;1;3.19291969807833;1.98452662323471;13.2600990849718;21.0299795864824;13.6541502044391;36.5458133706861;10.0256152007424;53.0585510150539;10.998591842089;36.0112930615819;8.70299265270381;442.337570052462;605.408679106156;710.438292385612;878.051855766748;0;1863.98010767758;653.162749465273;1691.86686381418;270.990279042959;n;=51
52;50.3013552941177;44.3951917647059;38.6209101694915;36.19232;45.0312117647059;18.6787964705882;35.7373058823529;12.9597830508475;180;29.3078776470588;2.26520721394893;32.6902809072257;2.57886135727095;5.02559226102254;2.63748016756775;23.5294117647059;38.2235294117647;30.9830508474576;29.0588235294118;23.8117647058824;17.9312729411765;35.6396094117647;12.3729011764706;24.8132894117647;29.2103458823529;422.270588235294;921.105882352941;185.435294117647;247.105882352941;562.694117647059;1138.82352941176;943.529411764706;474.117647058824;8.23416070734463;10.9881273797549;8.54888832663769;26.9129571779329;10.4446357632436;46.7254332621079;24.749178502598;37.8567659736965;20.7589893204211;0.485339730877741;34.6990492937756;0.573923216185848;2.75054694482667;1.77986748307119;67.3893302010013;1;3.2114033837536;2.06355695138191;14.9782288317269;29.9747419348628;15.8433508042296;38.5076405964328;8.55118293297901;68.1982713466275;8.24878747690188;39.6551155101119;7.96841390165276;693.705190088919;657.935826521651;605.027952684346;1167.82283714774;0;1796.75935593342;480.887702890113;1548.55736444905;338.501459080359;n;=52
53;49.6528138888889;44.8476574074074;39.8663875;35.9903231481481;44.939775;18.5718416666667;36.1530537037037;13.6645675;180;30.5155768518518;2.30474619172636;36.5887003224283;2.39077761823899;5.05134090322678;2.64854667547212;26.212962962963;39.712962962963;32.5125;33.3518518518519;26.5;17.884362962963;36.0414564814815;12.0333268518519;24.1452527777778;30.3592962962963;422.398148148148;970.981481481481;268.074074074074;254.833333333333;634.148148148148;1225.92592592593;1113.88888888889;465.740740740741;8.22865374889333;11.3366885938233;9.74450343611386;26.80049541556;10.3431879177734;47.489742297527;24.8163651098805;40.2600802879657;20.771073415738;0.451936125878957;40.9985605916655;0.603469143624444;2.75668231760531;1.8528100658474;77.5872609140938;1;3.25201581909656;2.04507753184768;18.9293081990814;33.9213083104697;19.5694306719033;45.1422711620444;7.28365476388152;73.6342712734327;5.79165465249324;46.0694306719033;6.9305693280967;1020.36845434566;681.308577400374;716.097723886736;1486.1091950864;0;1907.2345033263;544.617348525552;1829.98661277562;397.791165002153;n;=53
54;48.7729394230769;43.6610673076923;40.3998594202899;35.1188817307692;44.1474826923077;19.3858336538462;35.5783442307692;13.7969289855072;180;30.0956509615385;2.33766292265671;35.8019181600179;2.38223690732158;4.95996681297916;2.65331751014143;26.125;42.7211538461538;30.9420289855072;31.0096153846154;25.6923076923077;18.5875951923077;35.5145971153846;12.0884048076923;23.4908153846154;30.0518826923077;434.442307692308;1021.20192307692;207.471153846154;241.951923076923;615.769230769231;1219.23076923077;1065.38461538462;475;8.17692160399853;11.0294404982817;9.66808428664532;27.5627552578447;11.2089120498476;46.607784729051;24.5489037324875;39.7637352481838;20.4275666748932;0.443413834225696;29.4652309379699;0.647100624173799;2.7810767568824;1.89424908843101;65.2671490979877;6.33668722204801;3.30041813431523;2.00621688596763;16.1928232335144;32.5807307190875;16.4535692253663;42.3178232335144;9.93217676648557;75.3018845652414;10.1404231270663;42.145876917674;9.2387384669414;663.727339035032;584.770625196415;664.022638339263;1138.72733903503;0;1804.00139442718;634.460144034354;1729.40725372388;401.361977045353;n;=54
55;47.9143232758621;42.4959448275862;36.7707470588235;32.9788706896552;42.143850862069;18.4169206896552;34.7006732758621;13.8054305882353;180;27.7359034482759;2.37156186898985;41.9042699420985;2.50938368361038;4.80375504587929;2.62968993587726;27.8275862068965;45.4913793103448;32.1764705882353;33.448275862069;28.3275862068966;17.6088836206897;34.6372344827586;11.8761129310345;22.5998577586207;27.6628818965517;465.5;1102.77586206897;136.73275862069;258.318965517241;642.327586206897;1364.65517241379;1038.79310344828;474.137931034483;7.64851849196322;9.48930562388504;9.01954704118251;26.0654391816184;10.768402197692;44.1899788997471;25.211367651977;36.7554504894584;18.7163564070934;0.434606183638837;62.6409060225956;0.641258191806925;2.80616805262869;1.93695568535102;104.545175964694;1;3.27094812768418;1.98843174407033;15.6173125016794;33.2825834306787;16.4468978769588;43.444898708576;12.2102737052171;78.7739627410236;12.2087958796661;44.7744840838554;11.8806883299377;948.511024405247;751.491769788578;643.870301782309;1422.64895543973;0;2116.14694220237;613.163402625215;1682.66340523058;394.922801665967;n;=55
56;47.9157158730159;40.8582587301587;38.9371904761905;34.1455833333333;42.0147007936508;16.6551579365079;32.8317166666667;10.9121011904762;180;27.8194420634921;2.43029303885952;34.6112635705094;2.46105906606769;4.76331187097867;2.78886703804641;28.7380952380952;46.5555555555556;38.9047619047619;34.6746031746032;29.1031746031746;15.7226634920635;32.6487595238095;10.0780293650794;23.0360531746032;27.7296857142857;479.261904761905;1014.66666666667;294.531746031746;281.730158730159;639.753968253968;1224.60317460317;1019.04761904762;469.047619047619;7.49799158252505;10.4411987689704;8.5477318478737;24.153149519033;9.15716635398289;43.2729154356371;22.3905178976963;36.3671739113658;19.2717102156184;0.446082244000825;34.8885615864084;0.76924548377215;2.87637528286035;1.9842107948587;69.4998251569178;1;3.55811252181856;2.01962155427426;17.1591042057229;32.5454895321746;17.6484919990709;45.8971994438181;11.5789910323723;79.1010450877302;14.0100660233809;46.7516666022455;11.4546826041037;622.570707401405;732.741319477646;658.326883633264;1091.61832644902;0;1957.34449408082;491.861855125529;1677.37450268088;360.720735414355;n;=56
57;45.9471104761905;40.5762866666667;36.4591924242424;32.3355761904762;42.5012066666667;16.9978438095238;33.5834685714286;11.8643393939394;180;29.25766;2.40370028351605;36.175038716611;2.41959826258476;5.22220981858951;2.71921432751625;29.1904761904762;48.152380952381;36.6060606060606;36.4666666666667;29.0666666666667;16.1873238095238;33.2596419047619;10.29454;22.1080180952381;29.2009742857143;395.485714285714;1029.14285714286;252.380952380952;260.847619047619;690.32380952381;1211.42857142857;1054.28571428571;382.857142857143;7.05686296144676;10.9637255958507;8.97301700109437;24.0547067709706;9.94098084807704;44.5471941672793;22.6197429755779;38.2306770010944;20.2846429989056;0.562792350897401;40.219862548457;0.678954494406934;2.96649263441345;1.84090793261865;76.394901265068;1;3.39816882192319;2.04025983310932;16.0845693123369;36.0023452634528;16.4037206536216;45.2750455028131;13.1059068781393;84.1547262158338;12.1500356889281;45.4703873202883;12.6629460130451;457.933725230297;791.45852285928;569.079650270196;840.790868087439;0;2002.88709428785;419.970048569291;1623.36536455591;485.206064015519;n;=57
58;45.7707518867925;40.8318660377359;39.1335346666667;33.2720575471698;42.3669971698113;17.7835858490566;33.6399952830189;12.6185866666667;180;29.9572358490566;2.34231247464869;38.3449176684028;2.34766521195755;4.87865043157717;2.70065600115298;29.0849056603774;49.6320754716981;36.92;34.8490566037736;28.8584905660377;17.0985273584906;33.4141783018868;10.8732669811321;22.9305924528302;29.9062471698113;417.764150943396;1058.2358490566;342.915094339623;260.867924528302;678.179245283019;1204.71698113208;978.301886792453;396.22641509434;7.53666009226814;11.1049477858253;8.05907209099466;25.3202459413248;10.2469257567885;44.7449430688441;22.5350474971936;38.0163079400513;21.8981637580619;0.464693025145277;38.4704416367225;0.973823065148334;2.80700549979396;1.87761944950341;76.8153593051253;1;3.67447906630131;1.72683293600464;16.561641237124;37.0398306773097;17.1788567052616;45.6465468975014;12.5232644232534;86.6719061490078;12.5922447943884;46.0373472712993;11.6796338607762;435.326812822578;705.135188047782;596.817706392055;831.553227916918;0;1909.85216917986;499.581793084294;1575.11959318451;381.484180400398;n;=58
59;46.1837805555556;39.9564953703704;36.7062861538461;30.776687962963;39.4145055555556;17.3357138888889;33.0223972222222;11.4804369230769;180;27.8174777777778;2.37138840014958;37.2810470848315;2.45653486895058;5.02454621246419;2.8180985698246;32.0740740740741;49.9259259259259;40.6307692307692;37.5185185185185;31.75;16.4893768518519;32.8332268518518;9.9502537037037;21.5150398148148;27.6876601851852;511.296296296296;1012.31481481481;279.148148148148;274.527777777778;688.87962962963;1196.2962962963;966.666666666667;461.111111111111;7.31640538079924;10.2913083588318;9.73417969253346;24.6521192696881;10.0193085080896;43.313705581054;22.7310888633904;37.5516574703112;18.0832980852443;0.525723112176165;28.7901669668903;0.651107659398038;2.89711151232575;1.84566528797342;66.0712140517218;8.49088011794125;3.46920622922263;2.16699091042656;18.2483919167105;32.989294129642;18.2726622832002;50.3224659907845;13.8256821573636;82.9152200555679;16.9366317962839;50.0226622832002;13.4773377167998;689.688177317449;772.896714929473;626.666003844019;1150.79928842856;0;1969.19301122577;423.399581366823;1593.33267051069;340.000662822648;n;=59
60;46.6338396825397;39.354273015873;36.8681079365079;31.2178571428571;40.0418888888889;16.6792936507937;32.3283706349206;11.704326984127;180;27.1143357142857;2.37243569475623;37.3160411689687;2.49520704008253;5.00964015020061;2.79691184195731;31.4206349206349;51.0873015873016;39.7539682539683;37.3174603174603;31.9365079365079;15.9085984126984;32.1713365079365;10.5835119047619;21.8028507936508;27.0962928571429;534.420634920635;1023.99206349206;319.555555555556;299.142857142857;641.674603174603;1146.03174603175;870.634920634921;479.365079365079;6.91457731164512;10.180005532404;7.18220187559418;23.5938709624388;9.76471633914853;42.5083761673247;22.1483651025166;34.2965375898799;19.9321338386915;0.374839058027374;34.3571153135624;0.610754564295122;2.7472747527836;1.99759663672886;71.6731564825311;2.95892585540629;3.40766640625243;2.18615727766219;18.6750542380377;36.2458317253214;19.214472059048;50.0956891586726;12.7455806825972;87.333133312623;14.8414698619802;51.1509799955559;12.7220358774599;896.064056667153;705.027749088025;481.674987570243;1375.42913603223;0;1851.05949511977;441.003996943721;1352.30990820516;388.959933064678;n;=60
61;43.3793578616352;37.7858937106918;35.669406918239;31.1920823899371;39.0758509433962;16.5738880503145;31.1234798742138;10.2239867924528;180;26.2707044025157;2.45048461753053;36.7235784607197;2.47707870173776;4.91839846284308;3.01052258835713;36.0440251572327;58.9245283018868;48.1698113207547;43.7610062893082;35.8238993710692;15.6748528301887;30.8489176100629;8.96148490566037;21.050693081761;26.1099710691824;527.691823899371;1061.25786163522;337.735849056604;294.364779874214;614.220125786164;1115.72327044025;855.345911949686;457.861635220126;7.15525879907556;11.0234236400456;8.33462203298398;23.72914684939;9.41862925123892;42.1469035142594;20.1000562341683;34.6053264354997;17.9360823695318;0.513791763441199;39.254358069168;0.826982196677958;2.96427638097173;1.93669285408933;75.9779365298877;1;3.83750478503509;2.18354039167917;21.2898460114026;41.4900548049666;21.7426066558806;57.3338711686353;14.7541791458301;100.414583106853;17.4344734969202;57.5665060269497;14.0812927151886;490.850933544866;681.726641752626;521.27494612827;948.712568764992;0;1797.44991219288;433.996628687626;1376.62085807796;334.070965821416;n;=61
62;43.2541040268456;37.2937483221476;34.3681852348993;29.1988476510067;38.5842932885906;16.0567852348993;30.3529825503356;10.6225899328859;180;26.1818563758389;2.44748271098777;41.768412976275;2.56184532504451;5.05665032238133;2.83791561315936;37.255033557047;61.0939597315436;50.3758389261745;45.4630872483221;36.738255033557;14.9950255033557;30.2016657718121;9.42735503355705;20.0618751677852;26.036855033557;439.154362416107;1022.18791946309;353.308724832215;306.657718120805;650.590604026846;1084.56375838926;898.657718120805;368.456375838926;7.0839076383688;10.187968401633;8.67353147533186;23.1406928732681;8.97287759653055;40.5409509519685;20.1650141487026;34.8553878511708;17.5083249005071;0.530191985193898;44.7255658972462;0.67693173364239;2.97767469618166;1.91729072579387;86.4939788735213;1;3.51484734680175;2.16098387951697;21.7548237466743;41.3597176858404;21.5586553675975;59.0098573037213;15.5002098103726;102.453677417384;19.7342420457032;58.2969104011546;15.1795996659595;328.19886199758;652.927382268127;617.206717438748;696.655237836506;40.2575138413465;1737.49114065739;431.636376121135;1515.86443555955;281.451000682057;n;=62
63;42.4068639344262;37.9031098360656;35.758762295082;29.3697286885246;37.9156352459016;16.0876336065574;30.8764598360656;10.7574852459016;180;26.8910491803279;2.54044976984655;42.9705072395048;2.47788401283553;5.0350379869337;2.89091979841365;36.9344262295082;61.4590163934426;47.4590163934426;44.0409836065574;37.3934426229508;15.0748213114754;30.5221663934426;9.46718278688524;19.4679073770492;26.8029672131148;477.122950819672;1116.53278688525;406.131147540984;265.418032786885;701.672131147541;1218.85245901639;1036.06557377049;382.786885245902;7.13052381894906;10.6746879068522;7.65301698836514;23.2181574255064;8.95710978760831;41.5511477429178;20.2017719292134;34.544066168693;19.2380321919628;0.497086787183383;36.756008143143;0.716163503173272;3.03753655702993;2.04336298266317;79.7265153826478;6.21449909636181;3.60708330158693;2.17475629524038;20.1226559971295;39.1201048564955;21.5197611960425;57.0570822266377;16.8117702323787;100.579121249938;22.3389115369472;58.9132038189933;15.8736814269083;389.891407418332;731.615665622317;717.440995790876;772.678292664234;0;1950.46812463871;487.236793394076;1753.50656956137;318.624577979616;n;=63
64;45.0888561983471;39.0195975206612;35.5357760330578;30.6822570247934;38.9474190082645;16.3872537190083;31.8970404958678;11.8773504132231;180;26.6098041322314;2.50750464234224;43.2419376468955;2.49339044439531;4.74113473386637;2.7871144040464;35.5950413223141;56.0495867768595;45.5950413223141;42.8099173553719;36.3140495867769;15.4210702479339;31.6355165289256;10.4152008264463;20.6153991735537;26.4777685950413;634.123966942149;979.314049586777;323.925619834711;279.884297520661;689.752066115703;1019.00826446281;984.297520661157;514.04958677686;7.3955430099897;11.5543477675098;8.50565963261162;23.782796728998;8.99171070901856;43.4513882633775;20.342692728358;35.115463764843;18.1041444996198;0.535611131170545;47.8037045919247;0.709274339663226;3.04311577351279;1.9718935111717;91.0456422388201;1;3.49638874370963;2.07784006438318;21.4085568999862;42.0309114897733;22.3274991351663;57.0035982223002;14.1864844223279;98.0804982666328;14.0186752870862;58.6415487219432;13.9865504516105;1232.22737249286;616.483853476955;640.443630678872;1746.27695926972;0;1635.49211793977;402.524410985855;1624.74115134003;343.853889982285;n;=64
65;42.7122299065421;36.6807009345794;32.9673056074766;28.6436158878505;37.3688523364486;15.8718943925234;30.2399355140187;10.9585439252336;180;25.9978654205607;2.45819333052714;37.4633421940767;2.65576735899024;5.10449631822283;3.04683523531713;41.392523364486;68.7196261682243;54.2523364485981;48.8691588785047;41.6448598130841;15.2913794392523;29.965223364486;9.44881775700935;19.3370280373832;25.8655691588785;407.065420560748;1114.7476635514;349.570093457944;300.485981308411;689.252336448598;1128.03738317757;919.626168224299;313.084112149533;7.97870207652776;12.5892490942207;8.06828134396419;23.8505964690511;7.8931923159956;42.8291846082393;17.650686419798;34.0661467645249;17.9295840765965;0.499597133775663;41.17562483666;1.28043876401977;2.95779046430281;1.95859619675148;78.6389670307367;1;4.3272739993369;1.76639647129736;26.4317408564899;49.9391694856406;26.4682979959218;67.8242642209759;14.9607825079961;118.658795653865;18.7804566825837;68.1131578090059;15.1765618171623;310.837005200151;652.396799114599;640.67170710895;623.921117349684;2.24710694938182;1780.43418229217;475.640584062971;1560.29787533325;278.954461115349;n;=65
66;42.176662886598;37.9093113402062;33.7817;29.206318556701;37.3075432989691;16.4971567010309;32.027187628866;11.4524793814433;180;26.0574505154639;2.58335919897744;34.2362469153211;2.59316110357197;4.83591378416053;3.02512302163216;39.8247422680412;68.2577319587629;54.7319587628866;48.0515463917526;40.8041237113402;15.8550762886598;31.8129463917526;10.2083907216495;19.5207979381443;25.9829432989691;559.061855670103;1199.64948453608;334.773195876289;267.680412371134;652.80412371134;1242.26804123711;910.309278350515;421.649484536083;7.64034704984244;11.6819986733334;10.0471708976427;24.1375037508734;8.85680965118849;43.7091863021994;20.3451889555326;36.1046214131067;16.0102796178212;0.683149779291864;23.6702134427932;0.837536620281925;3.26650897826931;1.90020941968558;57.9064603581143;10.5660334725279;3.86265964191409;2.18758640135024;24.7137825536676;56.7915190173886;26.0022591868066;64.5385248217089;15.1109597143736;125.049250976151;11.4662129413743;66.8063828981468;14.8018645245336;438.089318357691;662.670583627716;589.223453666362;859.738802893774;0;1904.93862486483;579.597457609397;1499.53273201688;321.085824684153;n;=66
67;42.6081154639176;37.2958103092784;34.7960762886598;29.0498319587629;38.4824742268041;16.7734701030928;30.6108113402062;11.4039;180;27.2067340206186;2.47522284132425;43.7624273333459;2.51014934397787;5.1185419972801;2.91162642234684;40.4226804123711;67.639175257732;52.8453608247423;48.9072164948454;41.9484536082474;15.820993814433;30.3800134020619;9.94077422680413;19.3937958762887;27.1326257731959;583.927835051546;1153.64948453608;366.40206185567;283.237113402062;779.649484536083;1169.07216494845;1018.55670103093;438.144329896907;7.74735969654628;11.4850073453814;9.1383470879503;24.5208297996391;9.0261104065465;42.0958186855876;19.1258039948248;36.3450811085689;18.0683869326683;0.577603911749409;60.8068728986578;0.842877855339106;3.05282675307365;1.89761892957484;104.569300232004;1;3.75450427768594;2.06874856700773;22.9718283318332;43.6966783555995;24.2952203521343;63.3945087442044;17.4508520805379;111.335853613331;23.9424969021325;66.2436739603818;17.6532332561131;491.053989514958;708.484418898049;652.61172365785;929.198319411866;0;1877.5565838465;460.587746050405;1671.16842468878;365.944977373078;n;=67
68;40.30518;35.8007822222222;34.57172;27.7992044444445;36.04607;14.5966788888889;29.56316;10.5733055555556;180;25.0040666666667;2.57241464519891;41.1256771501112;2.57705811748487;4.94923628937819;2.90223034550875;41.9888888888889;68.9888888888889;55.2444444444445;50.9;42.2333333333333;13.6894266666667;29.3070533333333;9.02209888888889;18.8158277777778;24.9258311111111;509.955555555556;1143.76666666667;355.855555555556;296.233333333333;705.8;1161.11111111111;966.666666666667;374.444444444444;6.70393253203762;10.1317780086998;8.94451329467243;21.3006114209265;7.89274635685127;39.6949380086998;19.4313819913002;33.9485799613391;16.0595533719942;0.549162930588048;37.8311553475189;0.715575143225694;3.12157757578696;2.02325171461087;78.9568324976301;3.29452180259229;3.61780548873444;2.18665520228306;22.676768513442;41.9640012778327;25.0146249357083;64.6656574023309;19.3121203754469;110.952890166722;27.0248876110562;67.2479582690416;17.2187083976251;427.840438363563;648.541049690444;678.067312955636;802.284882808008;0;1809.65216080156;512.570061420667;1644.7339796223;288.599353711031;n;=68
69;41.026385;35.6588975;33.19152375;27.71066625;38.10498375;16.65536375;30.13491125;10.80413375;180;27.75737625;2.51592378492286;36.0242989654266;2.7442754958553;4.91705460313704;3.02201462773716;41.8875;69.1875;58.525;49.5;42.475;15.7970975;30.019455;9.86432625;19.0534075;27.731625;550.225;1184.475;405.7875;313.4625;849.6625;1215;1136.25;396.25;6.80307716200144;10.0118824310865;8.82112845046598;23.4584409120014;9.85228658799856;40.1467936810865;20.1230288189135;36.578504700466;18.936247799534;0.614957228517693;28.6470893857018;0.71462852941377;3.13088101344055;1.90096655640517;64.6713883511284;7.3772095797248;3.73664315715093;2.30738609832339;22.8218159840563;45.0496473665233;25.2631592480013;64.7093159840563;19.0656840159437;114.237147366523;24.1378526334767;67.7381592480013;17.2118407519987;441.930102154032;867.573365372518;704.100782127392;838.180102154032;0;2082.57336537252;347.426634627482;1840.35078212739;432.149217872608;n;=69
70;40.78554375;34.0081625;35.46990125;28.6143775;36.3514375;15.15697125;26.5918275;10.5436425;180;25.44598125;2.56135500815656;36.1285251891129;2.50685636769929;4.92950841542848;3.0676399278436;44.8625;83.4125;59.55;52.2625;45.45;14.12968125;26.2389875;9.45927375;19.62947625;25.29453;578.1;1005.475;413.325;287.8125;788.1;987.5;1037.5;406.25;6.69260904845538;11.0944328152796;8.12181841106902;21.8495802984554;8.46436220154462;37.6862603152796;15.4973946847204;33.567799661069;17.324162838931;0.450056443760198;37.4786191277251;0.985853243955956;3.01141145191676;2.11129856439636;73.607144316838;1;4.05349317179956;2.08178668388764;23.9185028478166;59.1224204618335;24.7886764675458;68.7810028478166;20.9439971521834;142.534920461833;24.2900795381665;70.2386764675458;20.6613235324542;416.235008472955;658.993286687151;670.608074715342;822.485008472955;0;1646.49328668715;328.506713312849;1708.10807471534;366.891925284658;n;=70
