Graph;Nodes;Edges;Max Degree;Crossing Only Angular Res;Crossing Only Crossing Res;Crossing Only Iterations;Crossing Only Edge Length;Crossing Only No of Crossings;Crossing Only Time;Crossing Only Non Planar Crossing;Aspect Ratio;Non-Planar;Valid
grafo7072.43.gml;43;53;5;9.63;60.72;4194;156.99;15;8341;60.72;1.33238252514637;1;1
grafo7088.43.gml;43;57;4;4.21;47.77;1193;168.63;23;2577;47.77;1.80855047589327;1;1
grafo7116.43.gml;43;53;9;0.02;79.49;2963;155.86;5;5931;79.49;1.27966627594291;1;1
grafo7131.43.gml;43;56;7;3.99;49.75;4685;155.46;25;9661;49.75;1.71572146446518;1;1
grafo7139.43.gml;43;57;6;0.04;50.23;2877;154.51;29;5990;50.23;1.52615286927534;1;1
grafo7143.43.gml;43;54;6;2.37;62.48;0;153.33;18;14187;62.48;1.22169025811823;1;1
grafo7157.43.gml;43;53;4;6.35;66.37;0;152.26;14;13747;66.37;1.18261166041596;1;1
grafo7170.43.gml;43;58;8;2.87;32.96;3943;165.05;56;8493;32.96;3.50664814447311;1;1
grafo7206.43.gml;43;50;7;13.4;75.43;4501;152.06;7;8679;75.43;1.180560457401;1;1
grafo7210.43.gml;43;67;8;5.1;53.49;528;177.87;36;1257;53.49;2.16973695484534;1;1
grafo7214.43.gml;43;55;8;1.41;45.49;5643;157.83;45;11584;45.49;2.16196057538625;1;1
grafo7286.43.gml;43;56;7;0.44;58.07;1630;164.71;23;3376;58.07;1.65370683409804;1;1
grafo7287.43.gml;43;62;7;0.33;15.07;0;176.81;115;16059;15.07;3.89207868155237;1;1
grafo7295.43.gml;43;67;7;0.62;15.9;0;204.16;298;19283;15.9;4.89414547604968;1;1
grafo7313.43.gml;43;52;6;1.45;57.41;0;151.58;13;13891;57.41;1.31863591977766;1;1
grafo7314.43.gml;43;53;7;0.4;67.67;4378;153.58;10;8589;67.67;1.33682930536556;1;1
grafo7325.43.gml;43;50;6;0;62.06;2402;44843.18;11;4758;62.06;2700.01124497992;1;1
grafo733.43.gml;43;54;8;0;64.2;2392;156.78;8;4835;64.2;1.58554537624305;1;1
grafo7334.43.gml;43;63;8;8.07;50.57;1931;158.2;41;4430;50.57;1.90703328024143;1;1
grafo7377.43.gml;43;58;7;0.43;61.31;1438;162.45;21;3190;61.31;1.87962316817865;1;1
grafo7379.43.gml;43;58;7;5.9;67.02;3024;158.66;18;6341;67.02;1.67578544061303;1;1
grafo7403.43.gml;43;57;5;9.83;49.06;3374;155.69;24;7104;49.06;1.83749249635537;1;1
grafo7404.43.gml;43;55;6;0.27;76.89;4826;151.93;10;9725;76.89;1.27920078119132;1;1
grafo7412.43.gml;43;52;7;10.96;57.02;0;154.5;16;13599;57.02;1.22989862519095;1;1
grafo7423.43.gml;43;54;6;0.06;69.39;3122;153.88;17;6283;69.39;1.29137579988365;1;1
grafo7428.43.gml;43;52;6;0.61;85.53;5309;155.06;4;10176;85.53;1.2265310302451;1;1
grafo7430.43.gml;43;70;7;1.5;27.42;1513;176.96;131;4000;27.42;2.80740958541605;1;1
grafo7441.43.gml;43;60;7;1.18;41.64;1753;162.12;45;3847;41.64;1.79369166398455;1;1
grafo7444.43.gml;43;55;6;16.01;66.77;751;178.34;11;1550;66.77;1.7488120950324;1;1
grafo7453.43.gml;43;66;7;3.5;54.87;3575;155.25;36;8523;54.87;1.95889414332485;1;1
grafo7456.43.gml;43;70;8;7.49;38.61;278;185.3;52;754;38.61;2.30796761823605;1;1
grafo7458.43.gml;43;61;8;1.75;49.19;1371;164.65;37;3081;49.19;2.36575630252101;1;1
grafo7465.43.gml;43;60;8;1.13;52.92;3002;158.16;40;6486;52.92;1.72198658132182;1;1
grafo7470.43.gml;43;52;6;3.19;81.3;0;151.12;8;13587;81.3;1.11750255885363;1;1
grafo7474.43.gml;43;54;6;2.36;77.48;5886;151.63;16;11713;77.48;1.2075264084507;1;1
grafo7484.43.gml;43;49;6;30.52;81.06;493;183.17;4;923;81.06;2.21979729229859;1;1
grafo7514.43.gml;43;56;6;0.33;75.47;3573;153.67;15;7230;75.47;1.14156752974108;1;1
grafo7535.43.gml;43;59;8;1.92;48.79;4329;155.9;45;9467;48.79;1.75035472831984;1;1
grafo7543.43.gml;43;54;6;0.84;59.83;2043;166.12;14;4080;59.83;1.99237521056831;1;1
grafo7552.43.gml;43;64;8;1.16;31.11;4488;162.21;68;10567;31.11;2.01449401145634;1;1
grafo7593.43.gml;43;60;8;0.01;31.76;5724;7408.85;56;12938;31.76;913.654095462581;1;1
grafo7616.43.gml;43;64;7;0.02;51.27;926;164.95;35;2116;51.27;1.68077133265673;1;1
grafo7633.43.gml;43;58;8;0.13;47.75;0;154.45;32;14915;47.75;1.72499775764643;1;1
grafo7636.43.gml;43;59;7;2.9;57.32;573;177.65;17;1275;57.32;1.72243996294449;1;1
grafo7668.43.gml;43;57;6;5.09;43.81;4624;157.96;37;10296;43.81;1.70288624787776;1;1
grafo7677.43.gml;43;57;7;0.5;57.91;2745;156.83;21;5695;57.91;1.49592659969944;1;1
grafo7700.43.gml;43;59;9;1.41;44.44;2512;159.13;24;5465;44.44;1.73052490805751;1;1
grafo7701.43.gml;43;64;6;0.15;25.69;0;177.91;154;17194;25.69;3.15029214455745;1;1
grafo7708.43.gml;43;57;7;0.09;29.23;3034;67626.95;30;6609;29.23;4538.74810467107;1;1
grafo7722.43.gml;43;56;6;1.65;34.02;4459;162.93;48;9347;34.02;1.96582556641661;1;1
grafo7746.43.gml;43;59;7;0.31;23.92;5558;166.52;87;12733;23.92;3.31007594936709;1;1
grafo1096.44.gml;44;58;7;3.91;47.72;5936;154.95;31;12465;47.72;1.84216326851925;1;1
grafo11403.44.gml;44;60;6;0.15;42.63;1905;162.06;27;4102;42.63;1.98349381017882;1;1
grafo11640.44.gml;44;59;6;2.11;53.79;3606;157.19;21;7827;53.79;1.45994714986787;1;1
grafo1776.44.gml;44;54;7;2.2;55.8;4383;156.98;25;8940;55.8;1.46530643435733;1;1
grafo2199.44.gml;44;50;5;8.98;88.36;6288;152.82;4;11671;88.36;1.10305471634777;1;1
grafo3154.44.gml;44;57;7;3.74;51.94;2945;158.34;18;6107;51.94;1.50102329974811;1;1
grafo3167.44.gml;44;60;8;7.21;66.18;4106;152.27;25;8885;66.18;1.32872054404555;1;1
grafo3205.44.gml;44;57;8;0.3;54.66;0;153.64;20;14492;54.66;1.26228364042434;1;1
grafo3213.44.gml;44;57;7;0.14;45.64;4317;167.59;52;8981;45.64;2.51419502733204;1;1
grafo3222.44.gml;44;56;8;6.06;78.1;4538;154.97;8;9297;78.1;1.21061835478456;1;1
grafo3249.44.gml;44;58;8;10.34;46.87;3604;161.08;30;7864;46.87;1.70160344153305;1;1
grafo3253.44.gml;44;52;7;1.47;61.82;0;152.42;8;13694;61.82;1.28124763990635;1;1
grafo3331.44.gml;44;62;7;2.19;66.96;533;177.84;16;1181;66.96;2.01733642826055;1;1
grafo3419.44.gml;44;51;5;14.95;86.14;4563;157.64;1;8798;86.14;1.20746580419109;1;1
grafo3432.44.gml;44;55;6;0.02;49.39;6769;154.03;20;14227;49.39;2.07011235955056;1;1
grafo3449.44.gml;44;61;8;1.63;30.75;0;177.28;110;15760;30.75;3.28901734104046;1;1
grafo3468.44.gml;44;53;7;4.82;70.25;3602;154.93;11;7199;70.25;1.88737558931378;1;1
grafo3501.44.gml;44;63;8;1.17;23.39;0;170.26;120;17086;23.39;3.86245641224332;1;1
grafo3516.44.gml;44;60;6;0.04;52.87;1701;159.96;29;3739;52.87;1.89497336884154;1;1
grafo3580.44.gml;44;64;8;4.13;39.91;2828;158.85;53;6787;39.91;1.85688583578672;1;1
grafo3592.44.gml;44;56;9;7.16;58.11;1366;165.15;21;2850;58.11;1.63440529312202;1;1
grafo3593.44.gml;44;59;6;2.85;76.44;2303;155.23;15;4780;76.44;1.36970154892331;1;1
grafo3603.44.gml;44;66;7;0.37;16.77;0;191.72;207;17838;16.77;3.72688734553982;1;1
grafo3615.44.gml;44;56;7;0.27;53.61;4402;155.82;10;8915;53.61;1.35642188414277;1;1
grafo3659.44.gml;44;55;7;8.59;62.38;1291;168.72;11;2601;62.38;1.57655831463114;1;1
grafo3705.44.gml;44;57;7;1.45;64.55;5973;152.21;9;12539;64.55;1.28420336934351;1;1
grafo3796.44.gml;44;62;8;0.01;42.62;3293;163.43;56;7387;42.62;2.21682719095757;1;1
grafo3799.44.gml;44;66;7;0.44;20.94;0;184.76;209;18995;20.94;2.81884321571481;1;1
grafo3812.44.gml;44;63;8;0.08;47.32;1274;165.43;51;2959;47.32;1.97282703361784;1;1
grafo3839.44.gml;44;53;6;0.75;85.86;3436;153.53;5;6864;85.86;1.17096526175998;1;1
grafo3843.44.gml;44;61;8;12.54;61.8;3470;154.76;19;7678;61.8;1.35840241145441;1;1
grafo3924.44.gml;44;53;5;0.57;87.57;5665;151.73;4;11179;87.57;1.08152284955391;1;1
grafo3928.44.gml;44;52;5;10.8;57.77;0;155.75;9;13395;57.77;1.69013715383943;1;1
grafo3934.44.gml;44;57;8;1.01;63.24;3178;154.15;23;6649;63.24;1.3382880191216;1;1
grafo3992.44.gml;44;61;8;0.91;33.76;4239;165.3;73;9760;33.76;2.428321817171;1;1
grafo4017.44.gml;44;60;7;0.19;18.15;0;186.32;151;16821;18.15;6.01725177946676;1;1
grafo4022.44.gml;44;63;8;2.35;49.78;1594;159.61;32;3590;49.78;1.68405424925768;1;1
grafo4067.44.gml;44;54;6;2.16;60.64;0;153.66;19;14007;60.64;1.34383695570429;1;1
grafo5130.44.gml;44;56;5;0.45;56.96;5626;155.19;21;11383;56.96;1.2139675142211;1;1
grafo5174.44.gml;44;60;7;0;65.99;5006;155.26;41;11394;65.99;1.79419321685509;1;1
grafo5221.44.gml;44;57;7;0.28;60.71;4780;156.11;25;10113;60.71;1.61759357478406;1;1
grafo5243.44.gml;44;61;10;1.56;55.65;4397;155.87;39;9809;55.65;1.65214471585663;1;1
grafo5277.44.gml;44;61;6;6.18;52.9;1139;168.8;20;2466;52.9;1.66717662357531;1;1
grafo5296.44.gml;44;58;7;0.85;54.66;5314;155.61;36;11377;54.66;1.3170056835178;1;1
grafo5297.44.gml;44;63;6;3.8;38.71;1633;163.86;48;3784;38.71;1.88842325825039;1;1
grafo5323.44.gml;44;52;5;5.89;86.72;0;150.72;7;13746;86.72;1.02049839228296;1;1
grafo5325.44.gml;44;62;8;3.72;57.4;2168;156.47;37;4872;57.4;1.70689655172414;1;1
grafo5326.44.gml;44;68;8;0.95;27.8;0;185.9;192;18381;27.8;5.69817663237242;1;1
grafo5342.44.gml;44;60;9;2.05;53.63;1646;159.02;17;3550;53.63;1.70210164310279;1;1
grafo5352.44.gml;44;70;8;0.02;30.1;3311;171.02;130;8674;30.1;2.84846984252748;1;1
grafo5404.44.gml;44;60;7;0.05;47.29;5649;156.52;67;12603;47.29;2.12409445855678;1;1
grafo5417.44.gml;44;56;6;1.74;65.43;3444;153.94;11;6897;65.43;1.25618010594467;1;1
grafo5422.44.gml;44;63;8;0.5;24.34;0;177.24;137;16547;24.34;3.16206926941042;1;1
grafo5428.44.gml;44;62;8;0.11;47.96;3455;157.47;42;7726;47.96;1.69765379343707;1;1
grafo5440.44.gml;44;60;8;0.38;50.2;4178;155.69;32;9260;50.2;1.4804443415876;1;1
grafo5496.44.gml;44;58;7;0.68;49.28;6112;157.1;35;12978;49.28;1.91632139085222;1;1
grafo5554.44.gml;44;61;7;1.75;51.37;1507;162.45;24;3312;51.37;1.5837722311274;1;1
grafo5589.44.gml;44;59;9;1.94;58.72;2912;159.99;19;6150;58.72;1.70868452739314;1;1
grafo5722.44.gml;44;55;8;3.28;71.97;3268;157.04;11;6548;71.97;1.23264195851751;1;1
grafo5750.44.gml;44;62;7;6.16;55.62;3342;156.05;38;7659;55.62;1.91872524985857;1;1
grafo5765.44.gml;44;59;7;2.93;53.37;3963;156.79;33;8814;53.37;1.46863139093548;1;1
grafo5767.44.gml;44;55;8;3.36;66.92;0;152.04;13;14126;66.92;1.28153010092455;1;1
grafo5791.44.gml;44;62;8;0;36.16;4598;163.5;61;10619;36.16;1.99956197985107;1;1
grafo5795.44.gml;44;66;7;0.12;45.75;649;169.51;38;1536;45.75;1.8438164213178;1;1
grafo5835.44.gml;44;53;5;0.13;87.14;2494;160.7;2;4778;87.14;1.3514963880289;1;1
grafo5846.44.gml;44;62;8;0.22;40.54;6702;165.88;88;15329;40.54;2.94376403347622;1;1
grafo5878.44.gml;44;56;5;2.98;54.88;0;154.8;11;14254;54.88;1.45045447772314;1;1
grafo5916.44.gml;44;55;7;0.53;66.27;2532;158.07;7;4973;66.27;1.34110869107005;1;1
grafo5982.44.gml;44;57;6;0.01;83.2;2220;157.65;8;4615;83.2;1.43838235294118;1;1
grafo5992.44.gml;44;67;7;0.07;7.43;5553;14333.47;62;14191;7.43;951.872872971904;1;1
grafo6014.44.gml;44;59;7;0.25;57.62;2167;157.19;28;4761;57.62;1.99871923886195;1;1
grafo6036.44.gml;44;61;8;2.65;46.44;4478;152.67;24;10001;46.44;2.29373838924708;1;1
grafo6043.44.gml;44;64;8;0;0;6993;13575.1;203;18329;;1714.06155691016;1;1
grafo6132.44.gml;44;64;7;1.52;38.57;3398;163.19;76;7842;38.57;2.10292790945625;1;1
grafo6145.44.gml;44;54;8;0.1;87.64;4207;154.36;3;8410;87.64;1.22361979874898;1;1
grafo6154.44.gml;44;63;8;0.08;44.36;447;181.46;31;998;44.36;2.2414585810543;1;1
grafo6162.44.gml;44;56;8;0.04;61.96;4634;157.16;27;9698;61.96;1.34294241828638;1;1
grafo6188.44.gml;44;64;7;0.02;54.98;6364;153.58;31;14689;54.98;1.37441557446156;1;1
grafo6224.44.gml;44;61;8;0.18;40.05;1281;165.49;35;2924;40.05;1.93141412493884;1;1
grafo6229.44.gml;44;56;6;16.78;86.42;2311;157.92;6;4724;86.42;1.2438790206433;1;1
grafo6259.44.gml;44;67;7;1.14;49.59;2051;159.04;48;5100;49.59;2.11108045977012;1;1
grafo6260.44.gml;44;56;7;13.05;61.35;3297;155.56;18;6819;61.35;1.34963851715121;1;1
grafo6263.44.gml;44;66;9;0.33;43.55;1641;160.99;64;4135;43.55;2.32896237172178;1;1
grafo6266.44.gml;44;60;7;0.04;20.25;0;189.95;169;16633;20.25;4.15132149046794;1;1
grafo6271.44.gml;44;51;4;1.07;86.6;0;150.92;9;13374;86.6;1.03472268682679;1;1
grafo6276.44.gml;44;62;6;0.75;47.98;4617;160.85;56;10406;47.98;1.94219508114439;1;1
grafo6285.44.gml;44;54;5;1.4;36.08;6955;158.87;43;14106;36.08;1.87072771872445;1;1
grafo6298.44.gml;44;61;7;8.73;45.61;699;175.68;42;1578;45.61;2.25668945724656;1;1
grafo6314.44.gml;44;58;7;2.52;60.42;4067;154.03;16;8501;60.42;1.55656588618625;1;1
grafo6322.44.gml;44;61;8;4.08;50.53;2357;162.22;36;5234;50.53;1.85895069865542;1;1
grafo6329.44.gml;44;58;7;8.77;66.27;1077;171.97;11;2282;66.27;1.85571974099286;1;1
grafo6352.44.gml;44;60;6;0.01;50.55;5119;156.03;54;11464;50.55;2.01176470588235;1;1
grafo6362.44.gml;44;53;7;0.17;68.95;5540;151.59;11;10983;68.95;1.5350401037025;1;1
grafo6378.44.gml;44;62;6;0.57;50.71;3514;157.3;47;7949;50.71;1.68680823153234;1;1
grafo6387.44.gml;44;60;6;0.57;37.34;6341;168;98;14203;37.34;1.76801938219261;1;1
grafo6397.44.gml;44;56;6;0.54;62.21;1512;166.25;15;3061;62.21;1.85673396766458;1;1
grafo6421.44.gml;44;54;5;4.16;86.2;6640;151.72;7;13110;86.2;1.1689586019195;1;1
grafo6427.44.gml;44;62;7;0.43;20.43;0;177.16;142;16877;20.43;3.41866540014248;1;1
grafo6563.44.gml;44;61;7;0.84;56.7;1785;162.02;20;3906;56.7;1.74483267716535;1;1
grafo6675.44.gml;44;58;5;8.42;56.05;3013;158.25;25;6475;56.05;1.45818075289293;1;1
grafo6852.44.gml;44;61;6;0.02;36.89;1464;14986.9;24;3209;36.89;1571.0821799308;1;1
grafo6860.44.gml;44;60;7;1.04;46.82;5208;162.01;57;11656;46.82;2.26429996011169;1;1
grafo6866.44.gml;44;59;6;0;51.09;4963;153.98;26;10454;51.09;1.52216360916463;1;1
grafo6870.44.gml;44;64;6;3.01;50.12;1211;166.26;39;2801;50.12;1.84586556096005;1;1
grafo6880.44.gml;44;58;5;0.13;65.26;1875;162.91;8;3835;65.26;1.60713458420199;1;1
grafo6885.44.gml;44;56;6;2.91;71.67;1917;159.68;8;3856;71.67;1.49889184397163;1;1
grafo6902.44.gml;44;57;6;3.3;64.08;5761;154.48;24;11881;64.08;1.73806228373702;1;1
grafo6911.44.gml;44;59;5;0.47;47.43;1599;165.11;36;3434;47.43;1.7497642991829;1;1
grafo6913.44.gml;44;56;6;0.43;79.36;3578;153.64;13;7495;79.36;1.24931449061379;1;1
grafo6915.44.gml;44;58;5;1.63;83.55;0;151.31;20;14604;83.55;1.22876102967987;1;1
grafo6925.44.gml;44;62;7;1.16;42.91;6332;157.27;59;14410;42.91;2.62489728841413;1;1
grafo6938.44.gml;44;61;8;5.16;62.38;1396;163.19;21;3091;62.38;2.10389957264957;1;1
grafo6945.44.gml;44;60;9;3.56;54.48;4884;153.22;34;10839;54.48;1.48375394321767;1;1
grafo6947.44.gml;44;55;6;0.36;55.67;576;185.32;9;1150;55.67;1.9703303640317;1;1
grafo6960.44.gml;44;61;6;0.08;48.31;2581;156.95;20;5798;48.31;1.55335295028651;1;1
grafo6968.44.gml;44;67;8;5.07;49.74;1065;169.89;45;2616;49.74;3.12679051029543;1;1
grafo6970.44.gml;44;53;5;1.39;71.37;1633;165.47;11;3178;71.37;1.49269503546099;1;1
grafo6991.44.gml;44;59;6;2.34;37.25;5003;158.77;55;10992;37.25;1.95948845592653;1;1
grafo6998.44.gml;44;59;8;0.03;63.34;3289;153.19;21;7086;63.34;1.56025353016688;1;1
grafo7041.44.gml;44;52;6;0.21;78.23;4158;154.66;7;8122;78.23;1.23655837201;1;1
grafo7063.44.gml;44;52;6;7.14;50.66;6191;153.77;18;11990;50.66;1.720368425305;1;1
grafo7064.44.gml;44;59;6;0.47;49.9;2082;160;24;4383;49.9;1.67523525361487;1;1
grafo7067.44.gml;44;55;6;0;64.46;1850;168.52;12;3801;64.46;1.74009865080516;1;1
grafo7091.44.gml;44;56;5;3.05;55.8;5414;156.94;19;11061;55.8;1.3418640463445;1;1
grafo7094.44.gml;44;61;9;0.31;46.36;3756;155.82;29;8310;46.36;1.75289575289575;1;1
grafo7106.44.gml;44;61;5;0.14;23.69;5290;170.8;85;11584;23.69;3.31183290393817;1;1
grafo7162.44.gml;44;59;6;0.36;77.79;2261;156.79;15;4986;77.79;1.29391796322489;1;1
grafo7163.44.gml;44;56;6;2.62;84.14;3091;153.92;5;6371;84.14;1.16549003322259;1;1
grafo7169.44.gml;44;56;6;0.7;24.81;0;159.33;67;14504;24.81;1.86318699731903;1;1
grafo7171.44.gml;44;70;8;0.99;32.9;3403;170.56;113;8906;32.9;3.00644501278772;1;1
grafo7188.44.gml;44;62;8;0.87;61.1;5359;152.1;17;11927;61.1;1.33261323003576;1;1
grafo7215.44.gml;44;54;8;1.74;57.4;4703;154.76;10;9264;57.4;1.30370797864666;1;1
grafo7217.44.gml;44;53;7;0.75;67.88;3516;155.22;12;7036;67.88;1.44695170229612;1;1
grafo7237.44.gml;44;56;5;0.05;82.65;2363;155.52;11;4844;82.65;1.34664819518202;1;1
grafo7254.44.gml;44;72;8;0.04;38.09;2790;171.64;109;7573;38.09;3.49381297507513;1;1
grafo7259.44.gml;44;61;6;1.52;51.8;0;154.41;28;15279;51.8;1.94765566856859;1;1
grafo7265.44.gml;44;57;7;0.6;53.83;0;153.18;15;14335;53.83;1.28111634650236;1;1
grafo7342.44.gml;44;55;8;3.32;63.75;1924;161.24;11;4045;63.75;1.58495739162653;1;1
grafo7343.44.gml;44;53;5;0.2;56.97;1373;168.4;8;2679;56.97;1.74315451243364;1;1
grafo7360.44.gml;44;58;6;0.04;63.43;3203;152.93;14;6744;63.43;1.43120132168987;1;1
grafo7367.44.gml;44;54;6;0.24;55.51;4546;155.21;19;9158;55.51;1.39705315127671;1;1
grafo7381.44.gml;44;65;8;0;34.86;2504;163.26;58;5930;34.86;2.78937861271676;1;1
grafo7398.44.gml;44;58;5;5.77;64.84;2870;153.72;15;6216;64.84;1.34183514774495;1;1
grafo7413.44.gml;44;67;7;9.56;53.36;1138;161.67;32;2704;53.36;1.97060414788097;1;1
grafo7419.44.gml;44;58;7;1.59;27.26;0;183.82;161;15952;27.26;4.86543984682481;1;1
grafo7425.44.gml;44;53;6;1.66;60.87;2121;165.17;8;4150;60.87;1.69608521233919;1;1
grafo7429.44.gml;44;65;6;0.04;27.02;0;177.21;129;17310;27.02;2.97265664413278;1;1
grafo7431.44.gml;44;64;8;1.59;31.17;1669;165.71;70;3935;31.17;2.08519252304247;1;1
grafo7433.44.gml;44;55;6;4.27;82.96;0;151.39;15;14198;82.96;1.10993077924748;1;1
grafo7435.44.gml;44;53;5;0.16;83.94;3584;158.41;7;7062;83.94;1.41317487266553;1;1
grafo7454.44.gml;44;57;8;5.76;47.04;4140;156.36;18;8649;47.04;1.41240286219897;1;1
grafo7494.44.gml;44;58;7;1.4;49.05;4637;156.21;29;9752;49.05;1.6388605566079;1;1
grafo7503.44.gml;44;58;8;0.51;52.67;2913;163.64;40;6067;52.67;1.92245236122618;1;1
grafo7530.44.gml;44;59;5;0.07;38.03;2224;162.03;39;4808;38.03;2.00833041038232;1;1
grafo7545.44.gml;44;60;8;0.09;27.81;5107;8394.24;98;11869;27.81;790.597815673501;1;1
grafo7591.44.gml;44;61;8;0.81;61.37;2701;158.62;41;5989;61.37;1.59550561797753;1;1
grafo7597.44.gml;44;61;6;0.52;58.04;2330;154.72;28;5184;58.04;1.63516465053763;1;1
grafo7605.44.gml;44;65;8;0.24;51.47;1903;157.08;33;4489;51.47;2.09005788219271;1;1
grafo7619.44.gml;44;68;8;0.76;22.93;0;206.56;250;20538;22.93;7.00791159110888;1;1
grafo7621.44.gml;44;65;8;4.28;13.31;0;177.48;123;16804;13.31;3.2388626565387;1;1
grafo7658.44.gml;44;61;8;2.72;51.12;1725;159.39;25;3761;51.12;1.98890792677428;1;1
grafo7690.44.gml;44;59;9;7.23;63.23;3359;154.07;25;7206;63.23;1.36940826727067;1;1
grafo7707.44.gml;44;63;8;1.93;36.23;1063;162.21;32;2524;36.23;2.41882556131261;1;1
grafo7714.44.gml;44;72;8;0.37;27.95;2705;176.56;170;7814;27.95;3.03816959444806;1;1
grafo7720.44.gml;44;61;8;0.08;76.05;4876;152.31;24;10755;76.05;1.26003210272873;1;1
grafo7751.44.gml;44;58;6;2.38;78.69;4602;151.85;10;9867;78.69;1.15198725938236;1;1
grafo7756.44.gml;44;62;8;0;28.44;6593;201.31;241;19161;28.44;5.07400185701021;1;1
grafo7761.44.gml;44;55;6;1.77;60.43;2977;158.34;21;5940;60.43;1.82620930940067;1;1
grafo1279.45.gml;45;58;8;1.15;29.16;0;154.56;29;14539;29.16;1.91126044628242;1;1
grafo1394.45.gml;45;57;8;0.58;83.04;1515;169.39;6;3125;83.04;1.66317407096954;1;1
grafo1544.45.gml;45;54;7;0.33;68.6;5431;156.98;10;10639;68.6;1.32341712886264;1;1
grafo1836.45.gml;45;58;7;0.88;64.12;2017;156.66;22;4353;64.12;1.46129732336629;1;1
grafo2581.45.gml;45;54;5;0.65;83.82;0;151.07;7;14152;83.82;1.04991568296796;1;1
grafo3151.45.gml;45;58;6;0.48;71.37;3320;155.56;19;6925;71.37;1.33240428340912;1;1
grafo3256.45.gml;45;63;6;7.29;67.93;3706;157.34;23;8093;67.93;1.50728215255492;1;1
grafo3273.45.gml;45;58;8;4.13;54.57;1953;159.26;18;4271;54.57;1.54670081349804;1;1
grafo3279.45.gml;45;62;7;2.38;22.23;1471;185.99;71;3399;22.23;6.78679729414509;1;1
grafo3434.45.gml;45;60;7;4.69;78.82;0;151.57;20;15172;78.82;1.11775188485264;1;1
grafo3509.45.gml;45;66;8;0.06;30.21;0;177.14;161;17555;30.21;2.57402084081926;1;1
grafo3528.45.gml;45;53;6;0.02;87.42;4839;152.74;8;9426;87.42;1.11002511369036;1;1
grafo3660.45.gml;45;60;7;0.66;42.39;1935;2204.9;35;4266;42.39;240.60245303222;1;1
grafo3703.45.gml;45;67;7;1.18;36.15;4496;157;60;10794;36.15;2.04745231733161;1;1
grafo3764.45.gml;45;59;6;6.6;62.05;1831;159.03;17;3964;62.05;2.05411155304782;1;1
grafo3775.45.gml;45;54;6;7.51;67.48;0;153.6;22;14012;67.48;1.38658260130349;1;1
grafo3838.45.gml;45;56;7;3.07;44.98;5109;156.91;27;10478;44.98;1.52062269298668;1;1
grafo3840.45.gml;45;59;8;0.27;48.48;5162;157.36;37;11336;48.48;1.57163624616379;1;1
grafo3878.45.gml;45;55;6;10.51;65.36;5538;152.25;7;11031;65.36;1.28733877737923;1;1
grafo3927.45.gml;45;55;7;0.04;75.97;4647;154.78;15;9356;75.97;1.3858991043405;1;1
grafo4027.45.gml;45;54;6;2.43;53.15;0;157.11;25;14099;53.15;1.42827767141743;1;1
grafo4063.45.gml;45;69;8;0.64;17.18;0;202.69;291;21959;17.18;5.42799166392454;1;1
grafo4088.45.gml;45;56;6;0.38;63.67;5541;153.48;22;11200;63.67;1.36678678218201;1;1
grafo5138.45.gml;45;62;8;0.11;38.85;2704;170.28;75;6176;38.85;2.2725368785285;1;1
grafo5161.45.gml;45;73;8;0.19;20.42;0;212.45;293;23139;20.42;8.97200694042799;1;1
grafo5168.45.gml;45;64;6;0.57;20.84;0;204.58;247;18668;20.84;7.52005333880398;1;1
grafo5198.45.gml;45;66;8;0.58;52.56;2534;154.26;24;5992;52.56;1.50074166601608;1;1
grafo5254.45.gml;45;53;6;7.14;87.52;5135;151.28;7;10118;87.52;1.05244001078458;1;1
grafo5320.45.gml;45;53;7;0;77.46;5366;152.56;13;10486;77.46;1.10361753630984;1;1
grafo5382.45.gml;45;62;8;2.32;54.57;949;166.56;18;2147;54.57;1.88720691073632;1;1
grafo5405.45.gml;45;58;8;1.29;72.57;0;151.72;15;14857;72.57;1.23638173801735;1;1
grafo5560.45.gml;45;60;8;1.05;39.72;1362;166.07;23;2962;39.72;1.75870528648306;1;1
grafo5581.45.gml;45;62;6;9.08;57.01;1337;167.01;21;3039;57.01;1.8424963979677;1;1
grafo5602.45.gml;45;64;8;0.1;61.15;2490;155.64;34;5805;61.15;1.52594991705506;1;1
grafo5617.45.gml;45;54;6;0.78;66.76;5239;155.36;24;10525;66.76;1.31242959068719;1;1
grafo5633.45.gml;45;55;10;0.01;59.05;5704;156.56;30;11818;59.05;1.47176478903103;1;1
grafo5656.45.gml;45;66;7;0.21;16.42;0;182.17;196;18933;16.42;6.79466956758227;1;1
grafo5694.45.gml;45;63;8;0.78;14.46;0;192.25;222;17216;14.46;3.43815967523681;1;1
grafo5701.45.gml;45;58;7;4.2;68.2;1696;158.5;12;3540;68.2;1.29970624059612;1;1
grafo5726.45.gml;45;57;6;0.26;69.89;3721;153.76;13;7651;69.89;1.22947868663594;1;1
grafo5731.45.gml;45;70;9;0.32;46.26;2615;163.11;83;6794;46.26;2.34779596431974;1;1
grafo5732.45.gml;45;61;8;4.48;52.27;1671;158.99;19;3676;52.27;1.50049637266132;1;1
grafo5775.45.gml;45;63;8;2.24;45.43;3779;155.81;39;9025;45.43;1.54179336942817;1;1
grafo5779.45.gml;45;57;6;1.53;32.58;0;156.66;30;14705;32.58;1.76146325016858;1;1
