n;crossing resolution fa;crossing resolution rm;crossing resolution tr;crossing resolution rm5;crossing resolution rm-1;Angular resolution fa;Angular resolution rm;Angular resolution tr;Angular resolution rm5;Angular resolution rm-1;Aspect ratio fa;Aspect ratio rm;Aspect ratio tr;Aspect ratio rm5;Aspect ratio rm-1;Crossing number fa;Crossing number rm;Crossing number tr;Crossing number rm5;Crossing number rm-1;Total Resolution fa;Total Resolution rm;Total Resolution tr;Total Resolution rm5;Total Resolution rm-1;Time fa;Time rm;Time tr;Time rm5;Time rm-1;Iterations rm;Iterations rm-1;Iterations fa;sd angular resolution fa;sd angular resolution rm;sd angular resolution rm-1;ar_up fa;ar_down fa;ar_up rm;ar_down rm;ar_up rm-1;ar_down rm-1;sd aspect ratio fa;sd aspect ratio rm;sd aspect ratio rm-1;asp_up fa;asp_down fa;asp_up rm;asp_down rm;asp_up rm-1;asp_down rm-1;sd crossing number fa;sd crossing number rm;sd crossing number rm-1;cn_up fa;cn_down fa;cn_up rm;cn_down rm;cn_up rm-1;cn_down rm-1;sd iterations fa;sd iterations rm;sd iterations rm-1;it_up fa;it_down fa;it_up rm;it_down rm;it_up rm-1;it_down rm-1;a;b
46;43.5099139534884;46.3766255813954;45.880816;37.6361108527132;42.2428759689923;19.9198069767442;36.463780620155;13.833568;180;26.9616170542636;2.34526120805748;30.6754644474632;2.28398663086256;4.95356744010002;2.63168348642292;20.968992248062;31;21.8;25.8527131782946;21.8759689922481;19.0051488372093;36.3768286821705;12.1271069767442;25.3260930232558;25.1991837209302;325.759689922481;868.372093023256;216.062015503876;245.007751937984;246.31007751938;1207.7519379845;540.31007751938;510.077519379845;8.11585190030507;10.7567951152696;8.81796555954912;28.0356588770492;11.8039550764391;47.2205757354246;25.7069855048855;35.7795826138127;18.1436514947145;0.4085470956049;35.1584097091293;0.663309965598983;2.75380830366238;1.93671411245258;65.8338741565925;1;3.2949934520219;1.96837352082393;12.2652570705938;21.6697513829762;13.4123355954148;33.2342493186558;8.70373517746819;52.6697513829762;9.33024861702378;35.2883045876629;8.46363339683326;861.670340207784;743.262697829305;469.128077502056;1371.74785958763;0;1951.0146358138;464.489240155192;1009.43815502144;71.1820000173241;n;=46
47;44.3623183486239;46.0912605504587;42.3524214285714;37.9938706422018;41.2420981651376;19.9695669724771;37.3599605504587;16.5245428571429;180;26.1815293577982;2.27526326900274;28.576611995788;2.24050090264799;4.73961163053569;2.72776660436014;22.5229357798165;31.4862385321101;23.8928571428571;28.1651376146789;23.1559633027523;19.0142513761468;37.2541587155963;12.9537293577982;25.3475733944954;24.5391733944954;366.550458715596;863.467889908257;200.284403669725;256.009174311927;222.256880733945;1181.65137614679;527.522935779817;542.201834862385;8.29708970373721;11.8142864556875;9.15852129902452;28.2666566762143;11.6724772687399;49.1742470061462;25.5456740947712;35.3400506568227;17.0230080587736;0.326193656809352;21.6658843099209;0.829670536262519;2.60145692581209;1.94906961219339;50.2424963057089;6.91072768586713;3.55743714062266;1.89809606809762;16.5140772329836;26.2105487242075;16.9006762476615;39.0370130128002;6.00885854683287;57.6967872563176;5.27568980790256;40.0566395504138;6.25528705509077;746.137408899704;690.432652549416;426.630111201605;1288.33924376209;0;1872.0840286962;491.218723597374;954.153046981422;100.892824578212;n;=47
48;44.8408569620253;48.0554696202532;48.7254846153846;38.9435911392405;41.5907215189874;22.5630721518987;39.3672632911392;16.3094807692308;180;27.7724974683544;2.25959266429545;32.2752674188251;2.20592531822744;4.82501120154339;2.55163968558418;21.2405063291139;31;22.7692307692308;25.506329113924;22.1772151898734;21.6440139240506;39.2721050632911;13.4103987341772;27.9501873417722;26.1358481012658;293.696202531646;915.177215189874;214.291139240506;286.177215189873;277.06329113924;1344.30379746835;653.164556962025;420.253164556962;8.47319089634367;11.7719418159123;9.42658628800064;31.0362630482424;14.0898812555551;51.1392051070516;27.5953214752269;37.1990837563551;18.3459111803538;0.438484371551884;28.3581956374094;0.709807234271863;2.69807703584734;1.82110829274357;60.6334630562345;3.91707178141573;3.26144691985604;1.84183245131232;13.2444620162285;25.5714183395727;14.6144988542472;34.4849683453424;7.99604431288547;56.5714183395727;5.42858166042728;36.7917140441206;7.56271633562625;569.610696302678;889.936159543097;634.244036798822;989.86386085964;0;2234.23995701145;454.367637925257;1287.40859376085;18.9205201632037;n;=48
49;44.1395823529412;47.2866141176471;42.4773257142857;40.0071270588235;41.9777670588235;22.4877494117647;39.0746835294118;13.9981028571429;180;27.5578552941176;2.24143337776486;30.3837294937113;2.29806591920924;4.69527353125294;2.53242277974166;20.0588235294118;30.1058823529412;22.7714285714286;26.0352941176471;20.8235294117647;21.5668988235294;38.9375929411765;12.4125352941177;27.2784882352941;24.5713494117647;300.964705882353;906.788235294118;180.011764705882;279.458823529412;246.364705882353;1235.29411764706;540;422.352941176471;8.2523694687766;11.3311555474996;9.98522784306786;30.7401188805413;14.2353799429881;50.4058390769113;27.7435279819122;37.5430831371855;17.5726274510498;0.365011489014073;33.391139602808;0.57435724418227;2.60644486677893;1.87642188875078;63.7748690965193;1;3.10678002392393;1.95806553555939;13.8987434693936;29.6732296898078;15.4127162021589;33.9575669988054;6.16008006001816;59.7791120427489;0.432652663133403;36.2362456139236;5.41081320960581;355.693979823827;812.214181574479;396.472541534059;778.046921000298;66.6589613526435;2047.50829922154;423.07993607258;936.472541534059;143.527458465941;n;=49
50;43.0900836734694;43.7759387755102;37.59566;35.9956897959184;40.7787632653061;20.1662408163265;35.0709755102041;15.131484;180;26.2296979591837;2.2561542847117;39.2742869250683;2.41774481644693;4.91819949601068;2.56251638909351;21.8163265306122;31.4081632653061;26.24;27.0612244897959;23.9387755102041;19.0404387755102;34.686887755102;12.3986530612245;25.3486693877551;24.6016040816326;459.857142857143;955.65306122449;173.510204081633;239.34693877551;251.142857142857;1306.12244897959;500;614.285714285714;7.81326395781874;9.1447315405404;7.49708546365658;27.9795047741453;12.3529768585078;44.2157070507445;25.9262439696637;33.7267834228402;18.7326124955271;0.263287947080184;44.1414028012661;0.454832208596985;2.51944223179189;1.99286633763152;83.4156897263344;1;3.0173485976905;2.10768418049653;12.2349796849507;21.3326025597626;15.72340103591;34.0513062155629;9.58134684566154;52.7407658250687;10.0755607055435;39.662176546114;8.21537447429412;1370.52301452159;911.593879619946;363.432708122609;1984.8087288073;0;2217.71632859954;394.528569359646;863.432708122609;136.567291877391;n;=50
51;41.5462471428571;44.6528928571429;38.907452173913;36.7978128571429;39.4692185714286;20.9497185714286;37.2830457142857;13.9047608695652;180;25.8509285714286;2.33047790453997;40.9438582905807;2.39992211229386;4.71905820045753;2.69478745000219;22.5857142857143;32.0285714285714;24.6304347826087;28.6142857142857;22.8714285714286;20.2504214285714;37.2449557142857;12.3746928571429;24.8769342857143;23.8751128571428;335.885714285714;979.314285714286;210.585714285714;261.057142857143;266.285714285714;1258.57142857143;567.142857142857;451.428571428571;7.72282565537209;9.89064152068174;8.30458753855655;28.6725442268006;13.2268929160565;47.1736872349675;27.392404193604;34.1555161099851;17.546341032872;0.410594576821116;49.3871753780094;0.785864093335729;2.74107248136109;1.91988332771886;90.3310336685901;1;3.48065154333792;1.90892335666646;12.6874271408121;21.0299795864824;12.8637468661682;35.2731414265264;9.89828714490216;53.0585510150539;10.998591842089;35.7351754375968;10.0076817052603;399.181356896313;605.408679106156;436.627864822602;850.609928324885;52.2472145322583;1863.98010767758;653.162749465273;1003.77072196546;130.514992320255;n;=51
52;42.9513847058824;44.3951917647059;38.6209101694915;36.19232;38.6154317647059;20.1312858823529;35.7373058823529;12.9597830508475;180;26.2564235294118;2.29423926337721;32.6902809072257;2.57886135727095;5.02559226102254;2.8269944154339;23.9764705882353;38.2235294117647;30.9830508474576;29.0588235294118;25.1764705882353;19.1482835294118;35.6396094117647;12.3729011764706;24.8132894117647;24.1440435294118;336.294117647059;921.105882352941;185.435294117647;247.105882352941;262.423529411765;1138.82352941176;521.176470588235;424.705882352941;8.17820991832147;10.9825158027523;9.08370090662977;28.3094958006744;11.9530759640315;46.7198216851052;24.7547900796007;35.3401244360415;17.172722622782;0.380924569447118;34.6990492937756;1.20022537446629;2.67516383282432;1.91331469393009;67.3893302010013;1;4.02721978990019;1.62676904096761;15.1845601960458;29.9747419348628;15.9978990217229;39.1610307842811;8.79191039218948;68.1982713466275;8.24878747690188;41.1743696099582;9.17857156651236;593.196723643326;657.935826521651;367.77779188211;1017.90260599627;0;1796.75935593342;480.887702890113;888.954262470345;153.398678706125;n;=52
53;42.4272462962963;44.8476574074074;39.8663875;35.9903231481481;40.0782916666667;20.0685916666667;36.1530537037037;13.6645675;180;24.9635222222222;2.3186732963158;36.5887003224283;2.39077761823899;5.05134090322678;2.70989074479318;26.3796296296296;39.712962962963;32.5125;33.3518518518519;27.037037037037;19.0071981481482;36.0414564814815;12.0333268518519;24.1452527777778;23.3148148148148;435.601851851852;970.981481481481;268.074074074074;254.833333333333;251.037037037037;1225.92592592593;492.592592592593;560.185185185185;7.84189425590342;11.2808415261544;9.14098502441126;27.9104859225701;12.2266974107632;47.4338952298582;24.8722121775493;34.1045072466335;15.822537197811;0.412248967055;40.9985605916655;0.710820509646519;2.7309222633708;1.9064243292608;77.5872609140938;1;3.4207112544397;1.99907023514666;19.601505565193;33.9213083104697;19.6235248512442;45.9811351948226;6.77812406443664;73.6342712734327;5.79165465249324;46.6605618882813;7.41351218579279;1827.10331055527;681.308577400374;475.316658582387;2387.28849574045;0;1907.2345033263;544.617348525552;967.90925117498;17.2759340102053;n;=53
54;41.6112201923077;43.6610673076923;40.3998594202899;35.1188817307692;38.6066173076923;19.8567692307692;35.5783442307692;13.7969289855072;180;24.7684144230769;2.40269802875993;35.8019181600179;2.38223690732158;4.95996681297916;2.68718322790409;25.5384615384615;42.7211538461538;30.9420289855072;31.0096153846154;26.4807692307692;19.1729028846154;35.5145971153846;12.0884048076923;23.4908153846154;22.7897865384615;485.403846153846;1021.20192307692;207.471153846154;241.951923076923;216.182692307692;1219.23076923077;413.461538461538;588.461538461538;8.47803997523971;11.0280339721387;8.91474587900663;28.3348092060089;11.3787292555295;46.606378202908;24.5503102586305;33.6831603020835;15.8536685440703;0.415413721863105;29.4652309379699;0.649840663077119;2.81811175062303;1.98728430689682;65.2671490979877;6.33668722204801;3.33702389098121;2.03734256482697;15.3944404773333;32.5807307190875;16.6260882667278;40.9329020157948;10.1440210611283;75.3018845652414;10.1404231270663;43.1068574974971;9.8546809640414;1499.01635659565;584.770625196415;359.086676479084;2087.47789505719;0;1804.00139442718;634.460144034354;772.548214940623;54.3748619824541;n;=54
55;40.5285318965517;42.4959448275862;36.7707470588235;32.9788706896552;35.1019086206896;19.3139034482759;34.7006732758621;13.8054305882353;180;24.2108344827586;2.42468183866435;41.9042699420985;2.50938368361038;4.80375504587929;2.72358448479811;27.3706896551724;45.4913793103448;32.1764705882353;33.448275862069;28.8448275862069;18.7049224137931;34.6372344827586;11.8761129310345;22.5998577586207;22.1016146551724;484.620689655172;1102.77586206897;136.73275862069;258.318965517241;246.896551724138;1364.65517241379;443.103448275862;568.965517241379;7.12134154890509;9.46281479861736;8.28766211379095;26.4352449971809;12.1925618993708;44.1634880744794;25.2378584772447;32.4984965965496;15.9231723689677;0.412364391882031;62.6409060225956;0.71369879822654;2.83704623054638;2.01231744678232;104.545175964694;1;3.43728328302465;2.00988568657157;15.4753830731058;33.2825834306787;16.8711760618264;42.8460727282782;11.8953065820666;78.7739627410236;12.2087958796661;45.7160036480333;11.9736515243805;868.923751405796;751.491769788578;354.897202000813;1437.88926864718;0;2116.14694220237;613.163402625215;798.000650276675;88.206246275049;n;=55
56;39.9806888888889;40.8582587301587;38.9371904761905;34.1455833333333;37.8369325396826;18.074246031746;32.8317166666667;10.9121011904762;180;24.6373428571429;2.36244897639285;34.6112635705094;2.46105906606769;4.76331187097867;2.90377606330668;28.8650793650794;46.5555555555556;38.9047619047619;34.6746031746032;29.7301587301587;17.3789674603175;32.6487595238095;10.0780293650794;23.0360531746032;23.1333952380952;365.769841269841;1014.66666666667;294.531746031746;281.730158730159;306.738095238095;1224.60317460317;550;430.15873015873;7.49131271249733;10.4138612033904;8.38567189622326;25.5655587442434;10.5829333192487;43.2455778700571;22.4178554632763;33.0230147533661;16.2516709609196;0.343665482347003;34.8885615864084;1.49952877998494;2.70611445873985;2.01878349404584;69.4998251569178;1;4.40330484329162;1.40424728332174;17.4536429089646;32.5454895321746;18.2061144447299;46.318722274044;11.4114364561147;79.1010450877302;14.0100660233809;47.9362731748886;11.5240442854288;427.133672991459;732.741319477646;402.343137135456;857.292403150189;3.02505716727137;1957.34449408082;491.861855125529;952.343137135455;147.656862864544;n;=56
57;40.5894247619048;40.5762866666667;36.4591924242424;32.3355761904762;35.3031733333333;18.6532304761905;33.5834685714286;11.8643393939394;180;24.26538;2.40183481077149;36.175038716611;2.41959826258476;5.22220981858951;2.91612079286114;28.6952380952381;48.152380952381;36.6060606060606;36.4666666666667;30.6952380952381;17.7161085714286;33.2596419047619;10.29454;22.1080180952381;21.7952238095238;350.885714285714;1029.14285714286;252.380952380952;260.847619047619;280.419047619048;1211.42857142857;468.571428571429;385.714285714286;7.74039579689074;10.5952780956289;8.51138424292159;26.3936262730812;10.9128346792997;44.1787466670575;22.9881904757996;32.7767642429216;15.7539957570784;0.529997375293244;40.219862548457;0.942973612306096;2.93183218606474;1.87183743547825;76.394901265068;1;3.85909440516724;1.97314718055504;15.6064112870343;36.0023452634528;17.1167505731418;44.3016493822725;13.0888268082038;84.1547262158338;12.1500356889281;47.8119886683799;13.5784875220963;393.805050224623;791.45852285928;391.573326887405;779.519335938908;0;2002.88709428785;419.970048569291;860.144755458833;76.9981016840238;n;=57
58;40.150679245283;40.8318660377359;39.1335346666667;33.2720575471698;36.4499084905661;19.0426764150943;33.6399952830189;12.6185866666667;180;24.7622216981132;2.35010734131373;38.3449176684028;2.34766521195755;4.87865043157717;2.77585767109637;29.188679245283;49.6320754716981;36.92;34.8490566037736;29.6320754716981;18.3629481132076;33.4141783018868;10.8732669811321;22.9305924528302;22.6110066037736;372.792452830189;1058.2358490566;342.915094339623;260.867924528302;291.509433962264;1204.71698113208;519.811320754717;401.88679245283;7.71395773568372;11.0019368007238;8.88895996773531;26.7566341507781;11.3287186794106;44.6419320837426;22.6380584822951;33.6511816658485;15.8732617303779;0.324033252463971;38.4704416367225;0.689743831309037;2.6741405937777;2.02607408884976;76.8153593051253;1;3.46560150240541;2.08611383978734;16.9194805771601;37.0398306773097;17.2313808261324;46.1081598224431;12.2691986681229;86.6719061490078;12.5922447943884;46.8634562978305;12.4006946455658;432.926064747995;705.135188047782;447.941282572308;834.812857200825;0;1909.85216917986;499.581793084294;967.752603327025;71.8700381824086;n;=58
59;38.4576046296296;39.9564953703704;36.7062861538461;30.776687962963;33.9320055555556;18.1805962962963;33.0223972222222;11.4804369230769;180;24.0417703703704;2.37144779840006;37.2810470848315;2.45653486895058;5.02454621246419;2.84463472312011;31.4351851851852;49.9259259259259;40.6307692307692;37.5185185185185;32.5925925925926;17.4872490740741;32.8332268518518;9.9502537037037;21.5150398148148;21.593312037037;434.148148148148;1012.31481481481;279.148148148148;274.527777777778;285.916666666667;1196.2962962963;472.222222222222;459.259259259259;7.63942196266998;10.2243617443962;7.60780609226022;25.8200182589663;10.5411743336263;43.2467589666184;22.798035477826;31.6495764626306;16.4339642781102;0.46613346201452;28.7901669668903;0.658065399274938;2.83758126041458;1.90531433638554;66.0712140517218;8.49088011794125;3.50270012239505;2.18656932384517;17.8353178697995;32.989294129642;18.9070708412246;49.2705030549846;13.5998673153857;82.9152200555679;16.9366317962839;51.4996634338172;13.685521751368;442.600014999944;772.896714929473;359.603450684985;901.859274259203;16.6592442593151;1969.19301122577;423.399581366823;831.825672907207;112.618771537238;n;=59
60;38.4431015873016;39.354273015873;36.8681079365079;31.2178571428571;34.6996119047619;18.6901817460318;32.3283706349206;11.704326984127;180;22.4576095238095;2.43293999354196;37.3160411689687;2.49520704008253;5.00964015020061;2.83411803529578;31.4761904761905;51.0873015873016;39.7539682539683;37.3174603174603;32.9523809523809;17.7930261904762;32.1713365079365;10.5835119047619;21.8028507936508;20.9432087301587;498.81746031746;1023.99206349206;319.555555555556;299.142857142857;306.492063492063;1146.03174603175;525.396825396825;511.904761904762;6.51983175266848;9.92462397574089;7.94373036579091;25.2100134987002;12.1703499933633;42.2529946106615;22.4037466591798;30.4013398896004;14.5138791580186;0.410856874609092;34.3571153135624;0.656976529333052;2.84379686815105;2.02208311893286;71.6731564825311;2.95892585540629;3.49109456462883;2.17714150596272;18.7947713093676;36.2458317253214;20.2799830938222;50.2709617855581;12.6814191668229;87.333133312623;14.8414698619802;53.2323640462031;12.6723978585588;596.068068979662;705.027749088025;412.395248844893;1107.97283088442;0;1851.05949511977;441.003996943721;937.792074241718;113.001576551932;n;=60
61;37.5409981132075;37.7858937106918;35.669406918239;31.1920823899371;33.9463075471698;17.4694257861635;31.1234798742138;10.2239867924528;180;22.9280955974843;2.47512691469283;36.7235784607197;2.47707870173776;4.91839846284308;2.89978885556684;36.062893081761;58.9245283018868;48.1698113207547;43.7610062893082;36.8364779874214;16.6297062893082;30.8489176100629;8.96148490566037;21.050693081761;21.2109867924528;483.194968553459;1061.25786163522;337.735849056604;294.364779874214;281.962264150943;1115.72327044025;457.861635220126;492.452830188679;8.07844378643148;10.7679277914084;8.45507667144679;25.547869572595;9.39098199973204;41.8914076656222;20.3555520828055;31.3831722689311;14.4730189260375;0.476540086653194;39.254358069168;0.686927430747591;2.95166700134602;1.99858682803964;75.9779365298877;1;3.58671628631443;2.21286142481925;21.2318978845424;41.4900548049666;22.7684753784969;57.2947909663034;14.8309951972186;100.414583106853;17.4344734969202;59.6049533659183;14.0680026089245;536.93305923802;681.726641752626;354.069228695042;1029.3858894267;0;1797.44991219288;433.996628687626;811.930863915167;103.792406525084;n;=61
62;36.3085899328859;37.2937483221476;34.3681852348993;29.1988476510067;31.4173993288591;16.7100255033557;30.3529825503356;10.6225899328859;180;21.4697966442953;2.46992685774673;41.768412976275;2.56184532504451;5.05665032238133;2.95808496333263;36.1946308724832;61.0939597315436;50.3758389261745;45.4630872483221;38.6912751677852;15.9949375838926;30.2016657718121;9.42735503355705;20.0618751677852;19.6017697986577;948.657718120805;1022.18791946309;353.308724832215;306.657718120805;299.308724832215;1084.56375838926;471.140939597315;946.308724832215;7.39928326908099;10.2426437240952;8.70905244967973;24.1093087724367;9.31074223427471;40.5956262744308;20.1103388262403;30.178849093975;12.7607441946156;0.451010431075125;44.7255658972462;0.759456705137565;2.92093728882186;2.01891642667161;86.4939788735213;1;3.71754166847019;2.19862825819506;21.0342956287894;41.3597176858404;22.851429468818;57.2289265012727;15.1603352436938;102.453677417384;19.7342420457032;61.5427046366033;15.8398456989672;3750.9372430557;652.927382268127;397.338323743542;4697.24596788791;0;1737.49114065739;431.636376121135;868.479263340857;73.8026158537738;n;=62
63;35.4252663934426;37.9031098360656;35.758762295082;29.3697286885246;31.6058532786885;16.7916237704918;30.8764598360656;10.7574852459016;180;22.3782180327869;2.42749887567631;42.9705072395048;2.47788401283553;5.0350379869337;2.9309874101677;37.2459016393443;61.4590163934426;47.4590163934426;44.0409836065574;39.1803278688525;15.9217557377049;30.5221663934426;9.46718278688524;19.4679073770492;19.9947721311475;424.450819672131;1116.53278688525;406.131147540984;265.418032786885;298.852459016393;1218.85245901639;458.196721311475;412.295081967213;7.51107357287884;10.460926748112;7.52673310483424;24.3026973433706;9.28055019761296;41.3373865841776;20.4155330879536;29.9049511376211;14.8514849279526;0.436038979436268;36.756008143143;0.721322644661648;2.86353785511257;1.99145989624004;79.7265153826478;6.21449909636181;3.65231005482935;2.20966476550606;20.2689810951334;39.1201048564955;21.9330372316664;57.5148827344776;16.9769205442109;100.579121249938;22.3389115369472;61.1133651005188;17.2472906371861;422.229006221294;731.615665622317;331.747231252511;834.524088188507;0;1950.46812463871;487.236793394076;789.943952563986;126.449490058965;n;=63
64;36.2156859504132;39.0195975206612;35.5357760330578;30.6822570247934;33.4413280991736;17.5155214876033;31.8970404958678;11.8773504132231;180;23.3557785123967;2.40898923922654;43.2419376468955;2.49339044439531;4.74113473386637;2.94168895227377;36.5702479338843;56.0495867768595;45.5950413223141;42.8099173553719;37.8760330578512;16.3615867768595;31.6355165289256;10.4152008264463;20.6153991735537;21.4433330578512;452.371900826446;979.314049586777;323.925619834711;279.884297520661;294.611570247934;1019.00826446281;471.074380165289;424.793388429752;7.76331299421846;11.4127718090493;8.84808560843537;25.2788344818218;9.75220849338486;43.309812304917;20.4842686868185;32.2038641208321;14.5076929039613;0.490151054583807;47.8037045919247;0.819331851544071;2.89914029381035;1.91883818464273;91.0456422388201;1;3.76102080381784;2.1223571007297;22.3699301318686;42.0309114897733;23.4501493413631;58.9401780657529;14.2003178020157;98.0804982666328;14.0186752870862;61.3261823992143;14.4258837164882;379.315390261529;616.483853476955;396.744673673326;804.108778691282;45.4779981682226;1635.49211793977;402.524410985855;867.819053838616;74.3297064919628;n;=64
65;35.6856551401869;36.6807009345794;32.9673056074766;28.6436158878505;32.0103981308411;16.847361682243;30.2399355140187;10.9585439252336;180;21.2775411214953;2.53963905354464;37.4633421940767;2.65576735899024;5.10449631822283;3.08000331591516;40.8691588785047;68.7196261682243;54.2523364485981;48.8691588785047;42.0467289719626;15.9708542056075;29.965223364486;9.44881775700935;19.3370280373832;19.9082775700935;538.383177570094;1114.7476635514;349.570093457944;300.485981308411;289.093457943925;1128.03738317757;441.121495327103;492.523364485981;7.76923913182495;12.5030842112585;8.62440786969293;24.6166008140679;9.07812255041803;42.7430197252772;17.7368513027602;29.9019489911883;12.6531332518024;0.567729279835215;41.17562483666;0.897517678239354;3.10736833337985;1.97190977370942;78.6389670307367;1;3.97752099415451;2.1824856376758;25.6272570518739;49.9391694856406;26.8589548601685;66.4964159303786;15.2419018266308;118.658795653865;18.7804566825837;68.9056838321311;15.1877741117941;831.309598184609;652.396799114599;352.070230726457;1323.83296267059;0;1780.43418229217;475.640584062971;793.19172605356;89.0512646006458;n;=65
66;35.757281443299;37.9093113402062;33.7817;29.206318556701;32.4815402061856;17.8671680412371;32.027187628866;11.4524793814433;180;23.504712371134;2.47948771698326;34.2362469153211;2.59316110357197;4.83591378416053;3.05359237695678;40.979381443299;68.2577319587629;54.7319587628866;48.0515463917526;42.0412371134021;16.9982288659794;31.8129463917526;10.2083907216495;19.5207979381443;20.9430494845361;532.154639175258;1199.64948453608;334.773195876289;267.680412371134;317.360824742268;1242.26804123711;472.164948453608;479.381443298969;8.19496464238288;11.6896290515199;8.76284818330178;26.06213268362;9.67220339885425;43.7168166803859;20.3375585773461;32.2675605544358;14.7418641878322;0.415924513281997;23.6702134427932;1.20030201300488;2.89541223026526;2.06356320370126;57.9064603581143;10.5660334725279;4.25389438996166;1.85329036395189;25.5310184634313;56.7915190173886;26.5380691671469;66.5103999067302;15.4483629798677;125.049250976151;11.4662129413743;68.579306280549;15.5031679462551;538.504515674717;662.670583627716;347.533651860158;1017.88595897369;0;1904.93862486483;579.597457609397;819.698600313767;124.63129659345;n;=66
67;36.3875463917526;37.2958103092784;34.7960762886598;29.0498319587629;32.2544927835052;18.3131195876289;30.6108113402062;11.4039;180;23.6046257731959;2.42152948149354;43.7624273333459;2.51014934397787;5.1185419972801;2.97086328885923;41.5979381443299;67.639175257732;52.8453608247423;48.9072164948454;42.0824742268041;17.4051257731959;30.3800134020619;9.94077422680413;19.3937958762887;21.2788515463918;1108.38144329897;1153.64948453608;366.40206185567;283.237113402062;336.783505154639;1169.07216494845;477.319587628866;976.288659793814;7.91874221272492;11.4858562794537;9.04580125237991;26.2318618003538;10.394377374904;42.0966676196599;19.1249550607525;32.6504270255758;14.558824520816;0.406501151919214;60.8068728986578;0.758415972335814;2.82803063341276;2.01502832957433;104.569300232004;1;3.72927926119505;2.21244731652342;24.6786259552229;43.6966783555995;24.6473756645158;66.2765640995528;16.919312189107;111.335853613331;23.9424969021325;66.7298498913199;17.4350985622883;4334.83403171035;708.484418898049;364.721684598674;5311.12269150417;0;1877.5565838465;460.587746050405;842.04127222754;112.597903030192;n;=67
68;34.1701144444444;35.8007822222222;34.57172;27.7992044444445;30.7959355555556;17.4874255555556;29.56316;10.5733055555556;180;21.62323;2.50919181446906;41.1256771501112;2.57705811748487;4.94923628937819;3.04174212980655;42.1666666666667;68.9888888888889;55.2444444444445;50.9;42.9555555555556;16.5091966666667;29.3070533333333;9.02209888888889;18.8158277777778;19.7384422222222;609.377777777778;1143.76666666667;355.855555555556;296.233333333333;323.966666666667;1161.11111111111;483.333333333333;522.222222222222;6.66184491669227;10.0496903759986;7.71466728546957;24.1492704722478;10.8255806388633;39.6128503759986;19.5134696240015;29.3378972854696;13.9085627145304;0.546562452951969;37.8311553475189;1.04979937015101;3.05575426742102;1.96262936151709;78.9568324976301;3.29452180259229;4.09154149995756;1.99194275965554;23.8488922787065;41.9640012778327;23.581992325659;66.0155589453732;18.3177743879601;110.952890166722;27.0248876110562;66.5375478812146;19.3735632298965;928.545773472266;648.541049690444;350.360969556776;1450.76799569449;0;1809.65216080156;512.570061420667;833.694302890109;132.972363776557;n;=68
69;33.735155;35.6588975;33.19152375;27.71066625;31.43357125;17.38752625;30.13491125;10.80413375;180;21.56355375;2.45834888906126;36.0242989654266;2.7442754958553;4.91705460313704;3.08616040786704;42.35;69.1875;58.525;49.5;42.975;16.3711175;30.019455;9.86432625;19.0534075;19.6220725;492.675;1184.475;405.7875;313.4625;317.325;1215;436.25;413.75;7.0486967938105;10.1071010454299;7.97689841186098;24.4362230438105;10.3388294561895;40.2420122954299;20.0278102045701;29.540452161861;13.586655338139;0.424158151441332;28.6470893857018;0.949089095739144;2.88250704050259;2.03419073761993;64.6713883511284;7.3772095797248;4.03524950360619;2.1370713121279;24.0795622147849;45.0496473665233;24.1749818373343;66.4295622147849;18.2704377852151;114.237147366523;24.1378526334767;67.1499818373343;18.8000181626657;324.034593402493;867.573365372518;341.717090032461;737.784593402493;89.715406597507;2082.57336537252;347.426634627482;777.967090032461;94.5329099675388;n;=69
70;32.71488125;34.0081625;35.46990125;28.6143775;30.258125;15.909065;26.5918275;10.5436425;180;20.784805;2.55294217350959;36.1285251891129;2.50685636769929;4.92950841542848;3.04464304207825;45.375;83.4125;59.55;52.2625;47;14.8116875;26.2389875;9.45927375;19.62947625;18.538075;636.7375;1005.475;413.325;287.8125;312.7;987.5;448.75;505;6.86228271783661;10.8873062808207;9.24102153304233;22.7713477178366;9.04678228216339;37.4791337808207;15.7045212191793;30.0258265330423;11.5437834669577;0.518148496813318;37.4786191277251;0.817657230539121;3.0710906703229;2.03479367669627;73.607144316838;1;3.86230027261737;2.22698581153913;23.4803311170667;59.1224204618335;25.5124690288762;68.8553311170667;21.8946688829333;142.534920461833;24.2900795381665;72.5124690288762;21.4875309711238;901.742335984248;658.993286687151;344.208411256533;1406.74233598425;0;1646.49328668715;328.506713312849;792.958411256533;104.541588743467;n;=70
