n;crossing resolution fa;crossing resolution rm;crossing resolution tr;crossing resolution rm-1;angular resolution fa;angular resolution rm;angular resolution tr;angular resolution rm-1;Aspect ratio fa;Aspect ratio rm;Aspect ratio tr;Aspect ratio rm-1;Crossing number fa;Crossing number rm;Crossing number tr;Crossing number rm-1;Time fa;Time rm;Time tr;Time rm-1;Iterations rm;Iterations rm-1;Iterations fa;sd crossing resolution fa;sd crossing resolution rm;sd crossing resolution rm-1;cr_up fa;cr_down fa;cr_up rm;cr_down rm;cr_up rm-1;cr_down rm-1;sd aspect ratio fa;sd aspect ratio rm;sd aspect ratio rm-1;asp_up fa;asp_down fa;asp_up rm;asp_down rm;asp_up rm-1;asp_down rm-1;sd crossing number fa;sd crossing number rm;sd crossing number rm-1;cn_up fa;cn_down fa;cn_up rm;cn_down rm;cn_up rm-1;cn_down rm-1;sd iterations fa;sd iterations rm;sd iterations rm-1;it_up fa;it_down fa;it_up rm;it_down rm;it_up rm-1;it_down rm-1;a;b
51;55.2369885714286;77.57848;55.30839;67.1875785714286;16.2276371428571;10.6878985714286;16.701375;11.40059;2.13502270008812;39.8994378808353;2.11392950972804;2.51550390154524;23.2142857142857;23.2142857142857;22.025;19.8142857142857;1093.67142857143;480.014285714286;1093.67142857143;315;1305.71428571429;1027.14285714286;1572.85714285714;11.6474985319738;13.5054602312278;13.5130693232423;66.8844871034024;43.5894900394548;90;64.0730197687722;80.7006478946708;53.6745092481863;0.312690684066892;37.1384854800248;0.606932724865273;2.44771338415501;1.82233201602123;77.0379233608601;2.7609524008105;3.12243662641051;1.90857117667997;12.8907256371942;14.4019854278849;12.0425487902877;36.1050113514799;10.3235600770915;37.6162711421707;8.81230028640077;31.8568345045734;7.77173692399802;4153.95468734476;806.654517985961;550.867939294386;5726.8118302019;0;2112.36880370025;499.059767728325;1578.01079643724;476.274917848471;n;=51
52;56.5388505882353;77.2542447058824;56.9954509803921;67.7071729411765;15.6136717647059;9.82451647058823;15.2100137254902;11.7902894117647;2.17197974138883;38.5627978171172;2.18811118946031;2.5430652728703;24.7294117647059;26.8470588235294;25.843137254902;20.5882352941176;498.541176470588;473.705882352941;498.541176470588;366.529411764706;1221.17647058824;1156.47058823529;696.470588235294;12.3184352918862;12.2995928203075;13.0360802619608;68.8572858801214;44.2204152963491;89.5538375261898;64.9546518855749;80.7432532031372;54.6710926792157;0.488766276241092;34.5483695740161;0.548312458591146;2.66074601762992;1.68321346514774;73.1111673911332;4.01442824310109;3.09137773146144;1.99475281427915;16.0885853023444;23.3954136135966;14.6906952391861;40.8179970670503;8.64082646236148;50.242472437126;3.45164520993282;35.2789305333037;5.89754005493158;1055.1965579504;794.788698730834;682.685010476583;1751.66714618569;0;2015.96516931907;426.387771857402;1839.15559871188;473.785577758712;n;=52
53;56.3400796296297;78.5831101851852;57.2385216666667;66.8328361111111;15.632037962963;11.3316342592593;15.8090566666667;12.3565212962963;2.21497910548984;43.3412105020068;2.21504915862172;2.73613742953078;26.3425925925926;27.3796296296296;27.8333333333333;23.6574074074074;675.361111111111;541.055555555556;675.361111111111;338.407407407407;1391.66666666667;1058.33333333333;935.185185185185;14.6326648523522;10.8716293137547;14.359680248415;70.9727444819819;41.7074147772775;89.4547394989399;67.7114808714305;81.1925163595262;52.4731558626961;0.437581432467835;61.0954809263464;2.23839319804471;2.65256053795767;1.77739767302201;104.436691428353;1;4.97453062757549;1;19.1492719839348;24.6450380183712;18.6202392332509;45.4918645765274;7.19332060865778;52.0246676480009;2.73459161125838;42.2776466406583;5.03716817415651;3159.83303755104;824.975219112388;623.09522831699;4095.01822273622;0;2216.64188577905;566.691447554279;1681.42856165032;435.238105016343;n;=53
54;55.929926923077;75.7074942307692;56.2069666666667;65.4556913461538;14.6072384615385;9.79212884615384;14.9526133333333;10.9475076923077;2.12584139594859;52.0373824762972;2.09996061646866;2.63204842758958;26.1538461538462;30.6923076923077;25.5166666666667;22.8653846153846;783.144230769231;480.990384615385;783.144230769231;347.384615384615;1260.57692307692;1049.03846153846;950.961538461539;13.4798635388805;13.1605926531336;12.9671039228669;69.4097904619575;42.4500633841964;88.8680868839028;62.5469015776356;78.4227952690207;52.488587423287;0.389040664050206;76.2337250892301;0.617288698158944;2.51488205999879;1.73680073189838;128.271107565527;1;3.24933712574853;2.01475972943064;16.2006647536926;23.7703727329962;15.2322203803225;42.3545109075388;9.95318140015353;54.4626804253039;6.92193495931145;38.0976049957071;7.6331642350621;2421.90630174429;714.131731508776;669.00813298606;3372.86784020582;0;1974.7086545857;546.445191568147;1718.04659452452;380.030328552401;n;=54
55;54.3864887931034;74.858322413793;54.8648352941176;63.4676232758621;15.1015551724138;10.1355887931035;15.9703955882353;11.237925;2.26723858465913;35.0118687229696;2.25416876096815;2.50689425599584;27.8448275862069;30.6637931034483;26.7794117647059;25.2241379310345;1131.70689655172;522.98275862069;1131.70689655172;351.818965517241;1291.37931034483;1029.31034482759;1418.96551724138;13.0269413039871;13.405093894059;12.7575667763666;67.4134300970906;41.3595474891163;88.263416307852;61.4532285197341;76.2251900522287;50.7100564994954;0.479073756792415;30.3491407609782;0.501353694246503;2.74631234145154;1.78816482786671;65.3610094839478;4.66272796199149;3.00824795024234;2.00554056174934;15.9557014197465;22.1645796419568;15.3759191775556;43.8005290059534;11.8891261664603;52.8283727454051;8.49921346149144;40.6000571085901;9.84821875347886;3360.84652361906;754.415289337118;610.490500069135;4779.81204086044;0;2045.79459968195;536.96402100771;1639.80084489672;418.819844758451;n;=55
56;53.0674333333333;73.4718166666666;51.221596875;64.4856150793651;13.634623015873;9.62125555555555;13.4169078125;10.4817658730159;2.21892174559432;46.4028354312336;2.26060344417773;2.68389714321911;29.047619047619;33.1666666666667;31.25;25.6507936507937;533.190476190476;528.142857142857;533.190476190476;369.047619047619;1304.7619047619;1110.31746031746;631.746031746032;12.6318094789559;12.5903368736615;13.3839161233777;65.6992428122892;40.4356238543775;86.0621535403281;60.8814797930051;77.8695312027428;51.1016989559873;0.415188022621408;60.2786389362227;0.724025454093928;2.63410976821573;1.80373372297291;106.681474367456;1;3.40792259731304;1.95987168912518;17.0781062851159;24.22882580729;16.1048154092209;46.1257253327349;11.9695127625032;57.3954924739566;8.93784085937671;41.7556090600146;9.54597824157274;721.736882100483;711.376934442735;744.132178052191;1353.48291384652;0;2016.13883920464;593.38497031917;1854.44963836965;366.185282265269;n;=56
57;52.1971819047619;74.1288257142857;50.1935980769231;63.2873361904762;13.3923885714286;9.90192666666666;11.7224538461538;10.3182885714286;2.27790517347103;49.8522067583442;2.37817955212454;2.70284959301757;29.8952380952381;33.7619047619048;32.6923076923077;25.9047619047619;654.4;554.914285714286;654.4;349.819047619048;1316.19047619048;987.619047619048;778.095238095238;12.0678628715962;13.2551462225274;13.7412335750073;64.2650447763581;40.1293190331657;87.3839719368131;60.8736794917583;77.0285697654835;49.5461026154689;0.472163251706685;64.0524871607937;0.62572412644354;2.75006842517772;1.80574192176435;113.904693919138;1;3.32857371946111;2.07712546657403;16.083869014974;26.506720414005;14.5684879960428;45.9791071102121;13.811369080264;60.2686251759097;7.25518434789981;40.4732499008047;11.3362739087191;1493.76788385696;728.819357370299;633.62437885537;2271.86312195219;0;2045.00983356078;587.371118820177;1621.24342647442;353.994668763677;n;=57
58;54.2774933962264;74.0691811320755;55.2514071428571;66.0349386792453;14.6472160377359;9.4908537735849;15.0208023809524;10.6761622641509;2.18034011175338;50.384471186639;2.17017301972034;2.61185333330871;29.0849056603774;32.2169811320755;28.8095238095238;25.5471698113208;887.198113207547;567.556603773585;887.198113207547;395.462264150943;1357.54716981132;1123.58490566038;1016.98113207547;13.7023281190514;12.8553138322686;14.0220533632633;67.9798215152778;40.575165277175;86.9244949643441;61.2138672998069;80.0569920425086;52.012885315982;0.412409281693887;67.7184894355368;0.579652799145073;2.59274939344727;1.7679308300595;118.102960622176;1;3.19150613245379;2.03220053416364;16.954346499618;24.0329158078709;15.5521439804915;46.0392521599954;12.1305591607593;56.2498969399464;8.18406532420455;41.0993137918122;9.99502583082928;2597.34192692354;757.055462924807;654.006245316395;3614.32305899901;0;2114.60263273613;600.491706886513;1777.59115097677;469.578660343983;n;=58
59;51.5720592592593;72.4387425925926;50.613875;63.4502935185185;13.9419925925926;9.7934675925926;13.0676145833333;10.1971592592593;2.23418983154963;40.5917954181426;2.26703363651975;2.66835163743847;31.8796296296296;34.7962962962963;31.9166666666667;27.9814814814815;731.62037037037;607.101851851852;731.62037037037;447.194444444444;1430.55555555556;1282.40740740741;786.111111111111;12.2972142147316;14.8430530360839;13.4036993535316;63.8692734739909;39.2748450445276;87.2817956286766;57.5956895565087;76.8539928720501;50.0465941649869;0.431604882210131;43.7551545817702;0.605975037701043;2.66579471375976;1.8025849493395;84.3469499999128;1;3.27432667513951;2.06237659973743;17.7604609651135;25.17555529249;18.0129659850646;49.6400905947431;14.1191686645161;59.9718515887863;9.62074100380633;45.9944474665461;9.96851549641691;1169.18841836224;946.361288553964;833.731472907542;1955.29952947335;0;2376.91684410952;484.194267001591;2116.13888031495;448.675934499865;n;=59
60;51.8959642857143;72.1172190476191;51.8959642857143;60.5548896825397;14.052123015873;8.84119206349207;14.052123015873;10.4663912698413;2.2327937757898;47.305129943912;2.2327937757898;2.63310599427122;31.6428571428571;35.6587301587302;31.6428571428571;28.4603174603175;1082.52380952381;593.984126984127;1082.52380952381;359.039682539683;1382.53968253968;1019.04761904762;1207.14285714286;11.854763793105;13.7730823201705;13.5129886599868;63.7507280788193;40.0412004926092;85.8903013677896;58.3441367274485;74.0678783425265;47.0419010225528;0.44458796357385;61.4801034124935;0.489206465318271;2.67738173936365;1.78820581221595;108.785233356406;1;3.12231245958949;2.14389952895295;18.6892329583487;30.2250658092684;18.5595908548225;50.3320901012059;12.9536241845084;65.8837959679985;5.4336643494618;47.01990831514;9.90072660549491;5981.82819641526;929.953062478262;687.687636732176;7188.97105355811;0;2312.49274501794;452.58662006142;1706.7352557798;331.359982315443;n;=60
61;50.3557320754717;71.0202025157233;50.3557320754717;60.0274842767296;12.0439572327044;8.38502641509434;12.0439572327044;9.68937861635221;2.33305198279618;54.9232731612608;2.33305198279618;2.8821889627996;36.3647798742138;40.5723270440252;36.3647798742138;32.188679245283;694.867924528302;576.251572327044;694.867924528302;407.238993710692;1290.56603773585;1081.1320754717;708.805031446541;13.1278632551576;12.8215590572323;12.6880248154524;63.4835953306293;37.2278688203141;83.8417615729556;58.198643458491;72.715509092182;47.3394594612772;0.452187203444579;77.8707316133551;0.778606960769487;2.78523918624076;1.8808647793516;132.794004774616;1;3.66079592356909;2.10358200203011;21.4267729673185;28.4234390528058;19.8076733025938;57.7915528415323;14.9380069068954;68.995766096831;12.1488879912193;51.9963525478768;12.3810059426892;1047.62441621169;797.289113645733;671.402255562773;1756.42944765823;0;2087.85515138158;493.276924090116;1752.53433103447;409.729819908925;n;=61
62;50.5808932885906;70.3347369127517;50.5808932885906;60.2720093959732;12.9422979865772;8.54578523489933;12.9422979865772;9.50562281879195;2.30367895204369;52.2373198123805;2.30367895204369;2.73037665536133;37.3221476510067;45.0805369127517;37.3221476510067;33.2885906040268;586.496644295302;626.630872483221;586.496644295302;430.436241610738;1348.32214765101;1140.26845637584;599.328859060403;12.7224926730695;14.7087773588727;14.587274500915;63.3033859616601;37.8584006155211;85.0435142716244;55.625959553879;74.8592838968882;45.6847348950581;0.545809918949802;58.7058931325632;0.527998269833298;2.84948887099349;1.75786903309389;110.943212944944;1;3.25837492519463;2.20237838552803;22.1610409479557;34.4663009679379;20.5463534286841;59.4831885989624;15.161106703051;79.5468378806896;10.6142359448137;53.8349440327109;12.7422371753428;598.816021501991;715.523247100541;771.968304128711;1198.14488056239;0.512837558411547;2063.84539475155;632.798900550465;1912.23676050455;368.300152247128;n;=62
63;49.8279114754098;68.9878655737705;49.8279114754098;60.852137704918;11.9124065573771;8.50229426229508;11.9124065573771;9.06863360655738;2.32233340779741;47.2349264477032;2.32233340779741;2.82011487216578;37.844262295082;45.516393442623;37.844262295082;33.3524590163934;596.655737704918;627.909836065574;596.655737704918;419.549180327869;1368.03278688525;1050;592.622950819672;13.0729166994127;14.0530698908043;13.2114039806358;62.9008281748226;36.7549947759971;83.0409354645748;54.9347956829662;74.0635416855538;47.6407337242823;0.461478790949962;55.7528324645792;0.664513222532578;2.78381219874738;1.86085461684745;102.987758912282;1;3.48462809469836;2.1556016496332;21.0752373169009;31.1894328382153;19.691808143308;58.9194996119828;16.7690249781811;76.7058262808383;14.3269606044076;53.0442671597015;13.6606508730854;735.20312960634;817.602460881878;604.289077558248;1327.82608042601;0;2185.63524776712;550.430326003368;1654.28907755825;445.710922441752;n;=63
64;50.4311446280992;71.6148826446281;50.4311446280992;60.5522082644628;13.0997991735537;9.31624214876033;13.0997991735537;10.0025570247934;2.31929426169642;46.403356258461;2.31929426169642;2.70454175189881;36.5702479338843;42.7603305785124;36.5702479338843;32.3471074380165;679.413223140496;626.123966942149;679.413223140496;391.735537190083;1298.34710743802;1008.26446280992;653.719008264463;15.3729315284038;12.437301629565;13.12204289584;65.804076156503;35.0582130996954;84.0521842741931;59.1775810150631;73.6742511603028;47.4301653686228;0.476397603211065;56.3451365708049;0.556109587445199;2.79569186490749;1.84289665848536;102.748492829266;1;3.26065133934401;2.14843216445361;22.7034602525258;30.0629963003769;21.0482425013751;59.27370818641;13.8667876813585;72.8233268788893;12.6973342781355;53.3953499393917;11.2988649366414;738.584380455166;783.473406384924;634.768563711676;1392.30338871963;0;2081.82051382294;514.873701053093;1643.03302652159;373.495899098241;n;=64
