Graph;Nodes;Edges;Max Degree;Crossing Only Angular Res;Crossing Only Crossing Res;Crossing Only Iterations;Crossing Only Edge Length;Crossing Only No of Crossings;Crossing Only Time;Crossing Only Non Planar Crossing;Aspect Ratio;Non-Planar;Valid
grafo4415.56.gml;56;70;7;2.14;56.57;3159;156.3;29;7890;56.57;1.48524312244741;1;1
grafo4416.56.gml;56;70;6;0.07;67.09;2113;161.74;17;5108;67.09;1.54518302956042;1;1
grafo4424.56.gml;56;74;8;3.06;63.11;1084;172.6;20;2857;63.11;1.92581155977831;1;1
grafo4496.56.gml;56;79;8;0;8.76;2458;58895.48;67;6958;8.76;6382.4503827228;1;1
grafo4565.56.gml;56;71;7;1.07;44.87;3039;156.36;23;7329;44.87;1.46549618320611;1;1
grafo4588.56.gml;56;74;7;1;59.25;2863;156.99;36;7334;59.25;1.61444754810677;1;1
grafo4601.56.gml;56;71;6;0;55.39;1222;174.35;26;2987;55.39;2.33227848101266;1;1
grafo4621.56.gml;56;67;6;4.06;44.92;0;155.17;20;15987;44.92;1.55310921717172;1;1
grafo4651.56.gml;56;76;8;1.22;46.45;6041;161.16;73;17143;46.45;2.82092122255704;1;1
grafo4655.56.gml;56;80;9;0.05;23.82;0;175.99;181;21362;23.82;3.11590217071015;1;1
grafo4666.56.gml;56;75;8;3.47;67.3;5646;155.42;25;14206;67.3;1.46344708829054;1;1
grafo4685.56.gml;56;71;8;1.8;68.36;797;183.48;9;1926;68.36;1.91289515578804;1;1
grafo4780.56.gml;56;69;5;0.54;64.21;0;154.48;11;16654;64.21;1.30297710482042;1;1
grafo4829.56.gml;56;69;5;2.65;59.95;6846;155.86;19;15889;59.95;1.47379408036979;1;1
grafo4831.56.gml;56;86;8;0.05;29.75;3211;51150.98;218;10458;29.75;21070.631740844;1;1
grafo4836.56.gml;56;78;8;1.09;52.36;329;196.36;21;891;52.36;2.15426201584833;1;1
grafo4847.56.gml;56;86;6;0.82;36.46;3143;159.58;66;9120;36.46;1.56656616947001;1;1
grafo4873.56.gml;56;73;7;1.83;33.45;0;160.25;54;17571;33.45;2.34299082238618;1;1
grafo4880.56.gml;56;77;9;0.06;11.79;1262;8151.44;55;3467;11.79;811.010767922924;1;1
grafo4905.56.gml;56;66;6;5.95;53.97;3711;159.39;9;8536;53.97;1.27921767079259;1;1
grafo4937.56.gml;56;81;7;0;20;5310;11017.28;186;17114;20;1603.37178088171;1;1
grafo4940.56.gml;56;72;6;4.44;53.84;1032;175.43;25;2506;53.84;1.91742707554226;1;1
grafo5010.56.gml;56;71;10;0.39;62.93;0;154.54;30;17239;62.93;1.42988195135827;1;1
grafo5035.56.gml;56;71;7;1.13;70.3;3288;161.16;18;7871;70.3;1.65174672489083;1;1
grafo5042.56.gml;56;72;8;0.48;73.37;2164;163.26;13;5556;73.37;1.85709981167608;1;1
grafo5055.56.gml;56;77;8;3.05;48.55;1946;166.04;46;5235;48.55;2.13403447730508;1;1
grafo5071.56.gml;56;74;5;3.48;57.06;0;153.54;30;18290;57.06;1.33790124376257;1;1
grafo5077.56.gml;56;79;7;1.23;38.75;1643;166.68;44;4433;38.75;1.94339002547038;1;1
grafo5089.56.gml;56;83;7;0.05;22.37;0;181.78;200;22123;22.37;5.11242167342425;1;1
grafo5117.56.gml;56;72;8;1.06;74.14;3698;155.8;29;9537;74.14;1.58033631024218;1;1
grafo5139.56.gml;56;74;8;0.13;52.24;4085;158.36;35;10725;52.24;1.70147588810709;1;1
grafo5156.56.gml;56;72;9;0.37;52.36;1564;170.88;21;3923;52.36;2.65585235551238;1;1
grafo5249.56.gml;56;85;9;0.2;23.38;6266;203.04;312;20926;23.38;7.93828974434323;1;1
grafo5425.56.gml;56;81;9;0.29;33.39;5287;14528.07;137;15379;33.39;4121.99534292972;1;1
grafo5518.56.gml;56;72;7;0.15;18.1;0;15506.11;119;18157;18.1;1454.76285663966;1;1
grafo5851.56.gml;56;75;8;0.65;61.9;3779;156.23;37;9764;61.9;1.56594573338577;1;1
grafo5979.56.gml;56;69;8;0.77;67.99;6940;152.09;14;16519;67.99;1.2428087376541;1;1
grafo6025.56.gml;56;79;10;0;65.71;1384;162.86;30;3734;65.71;1.56293193717277;1;1
grafo6239.56.gml;56;76;6;9.21;55.21;606;183.97;22;1583;55.21;2.56347728965004;1;1
grafo6281.56.gml;56;75;5;1.16;51;4453;160.33;65;11583;51;1.60776265572118;1;1
grafo6326.56.gml;56;84;9;0.18;29.24;2406;169.7;116;7660;29.24;2.35240963855422;1;1
grafo6338.56.gml;56;69;8;0.21;57.16;2915;158.58;22;6998;57.16;1.57523670793882;1;1
grafo6349.56.gml;56;74;8;0.05;24.57;2845;8873.36;74;7320;24.57;1143.28467767378;1;1
grafo6350.56.gml;56;74;8;0.18;38.1;3593;162.93;50;9195;38.1;2.21064682312536;1;1
grafo6369.56.gml;56;84;8;1.39;46.5;2344;161.86;62;6942;46.5;2.44617737003058;1;1
grafo6519.56.gml;56;74;8;0.1;25.74;3594;166.04;79;9316;25.74;3.912543798178;1;1
grafo6540.56.gml;56;79;8;0.01;32.04;0;169.02;109;19707;32.04;2.63589794108955;1;1
grafo6546.56.gml;56;70;6;0.08;65.72;3744;8735.74;11;9125;65.72;1139.88029717231;1;1
grafo6568.56.gml;56;69;7;1.51;62.99;2476;160.71;13;5939;62.99;1.45253958019915;1;1
grafo6620.56.gml;56;71;7;1.45;58.69;2913;162.4;21;7044;58.69;1.71575940326932;1;1
grafo6630.56.gml;56;68;6;2.21;58.9;2867;165.53;23;6750;58.9;2.01903594771242;1;1
grafo6635.56.gml;56;74;7;0;64.06;3090;159.58;15;7825;64.06;1.48699780861943;1;1
grafo6636.56.gml;56;74;7;0;66.22;4114;155.85;15;10426;66.22;1.39701917315758;1;1
grafo6648.56.gml;56;74;5;0.05;36.74;2141;6043.61;30;5450;36.74;1221.53347158855;1;1
grafo6649.56.gml;56;74;5;1.17;56.1;3656;157.52;33;9423;56.1;1.66604506604507;1;1
grafo6684.56.gml;56;76;7;0.83;66.03;1930;164.61;22;5005;66.03;2.06011191047162;1;1
grafo6721.56.gml;56;77;6;4.51;37.7;991;173.1;36;2663;37.7;2.17404528556945;1;1
grafo7003.56.gml;56;73;8;1.57;40.46;6890;160.91;91;17897;40.46;2.13391801340166;1;1
grafo7145.56.gml;56;70;6;1.72;61.84;2401;166.21;22;5720;61.84;1.59698075409601;1;1
grafo7164.56.gml;56;68;6;0.06;65.79;4188;2842.78;27;9923;65.79;401.757599512238;1;1
grafo7179.56.gml;56;81;7;0.26;56.94;553;181.83;32;1553;56.94;2.17467587920193;1;1
grafo7199.56.gml;56;79;8;0.82;23.7;0;164.09;110;19576;23.7;2.31326744534292;1;1
grafo7457.56.gml;56;82;8;0.28;32.12;2661;166.45;103;7754;32.12;3.02698462503922;1;1
grafo7508.56.gml;56;81;6;3.88;36.34;3630;161.42;70;10129;36.34;2.47862168500812;1;1
grafo7634.56.gml;56;86;8;0.71;23.53;2199;1329.31;107;6736;23.53;259.668537541036;1;1
grafo7664.56.gml;56;74;6;0.21;71.6;1970;161.81;29;4944;71.6;1.44856824098178;1;1
grafo7669.56.gml;56;73;5;3.42;50.97;3754;157.26;26;9196;50.97;1.46755568799821;1;1
grafo7695.56.gml;56;79;8;0;50.78;576;184.58;28;1600;50.78;2.07281971059836;1;1
grafo7731.56.gml;56;70;5;11.76;69.84;361;200.98;11;871;69.84;2.23007365273828;1;1
grafo7737.56.gml;56;79;7;0.04;49.75;3966;156.24;34;10713;49.75;1.65459073017913;1;1
grafo7738.56.gml;56;79;7;0.3;64.14;2729;157.04;20;7118;64.14;2.01830328543974;1;1
grafo7752.56.gml;56;69;8;0.8;37.74;6648;162.63;63;16038;37.74;2.07420946810455;1;1
grafo7769.56.gml;56;75;8;1.78;61.97;3261;156.49;26;8519;61.97;1.63651633492903;1;1
grafo1274.57.gml;57;68;6;0.05;60.02;4995;13724.4;10;11504;60.02;2102.72631867129;1;1
grafo1442.57.gml;57;76;8;5.27;44.71;63;214.5;21;173;44.71;2.52311302307391;1;1
grafo1567.57.gml;57;74;7;0.88;42.39;4862;781.26;57;12920;42.39;126.117702945213;1;1
grafo3127.57.gml;57;82;6;0;16.08;5877;321273.37;283;18665;16.08;95256.199240369;1;1
grafo3166.57.gml;57;75;6;2.45;55.48;2938;158.75;32;7629;55.48;1.58195351663375;1;1
grafo3180.57.gml;57;80;7;0.06;22.5;6621;191.9;295;19633;22.5;6.2600523977674;1;1
grafo3212.57.gml;57;77;7;2.2;48.31;3010;156.65;39;7952;48.31;1.6697216850248;1;1
grafo3386.57.gml;57;86;9;0;15.95;0;359714.77;387;25209;15.95;90961.4529062871;1;1
grafo3405.57.gml;57;78;6;0.02;31.98;5648;158.68;65;15037;31.98;1.9609807754969;1;1
grafo3409.57.gml;57;85;7;1.74;39.13;1003;173.98;62;2988;39.13;3.36528629856851;1;1
grafo3428.57.gml;57;80;8;0.03;26.01;6051;9312.97;89;17639;26.01;1007.83406582674;1;1
grafo3436.57.gml;57;76;7;0;49.43;948;173.49;31;2485;49.43;1.86177404903478;1;1
grafo3473.57.gml;57;73;8;0.29;48.43;2174;165.54;20;5501;48.43;1.68598650258039;1;1
grafo3477.57.gml;57;88;8;0.26;24.18;2608;183.87;223;8950;24.18;4.67757009345794;1;1
grafo3503.57.gml;57;75;7;0.01;12.77;5494;19338.46;41;14454;12.77;1306.97516686298;1;1
grafo3591.57.gml;57;72;8;6.55;52.47;67;214.29;15;173;52.47;2.37870255247568;1;1
grafo3610.57.gml;57;80;7;1.14;47.08;3144;158.89;76;8857;47.08;2.36540595057993;1;1
grafo3638.57.gml;57;74;7;0.89;51.33;3509;156.15;32;8871;51.33;1.61803672425815;1;1
grafo3702.57.gml;57;70;5;0.02;26.42;2456;237888.92;52;6237;26.42;56379.2744796473;1;1
grafo3791.57.gml;57;78;7;2.88;31.29;3568;159.68;58;9677;31.29;2.9719806763285;1;1
grafo3818.57.gml;57;77;8;4.9;47.39;2067;161.52;49;5542;47.39;1.68537837390296;1;1
grafo3841.57.gml;57;77;8;0.31;17.81;0;208.17;289;20608;17.81;4.45418012764952;1;1
grafo3851.57.gml;57;77;6;1;39.02;4921;157.23;82;13248;39.02;1.73486565231467;1;1
grafo3904.57.gml;57;67;8;2;64.37;0;152.98;8;16352;64.37;1.17757074323855;1;1
grafo3957.57.gml;57;80;8;0.07;40.67;2189;160.07;66;6306;40.67;1.8776070723543;1;1
grafo3965.57.gml;57;70;6;0.12;86.98;5724;151.7;15;13747;86.98;1.12567698930704;1;1
grafo3991.57.gml;57;81;8;0.56;46.68;1827;161.61;49;5366;46.68;1.85962652929813;1;1
grafo4041.57.gml;57;66;7;0.05;35.99;4064;8733.72;49;9673;35.99;1034.6643570593;1;1
grafo4083.57.gml;57;78;6;0.43;41.79;2180;162.52;44;5839;41.79;1.96393919793014;1;1
grafo4089.57.gml;57;80;8;1.79;37.9;3494;165.75;102;9938;37.9;3.64504190704256;1;1
grafo4115.57.gml;57;80;9;0.06;47.38;3019;164.6;108;8764;47.38;2.55791670619486;1;1
grafo4130.57.gml;57;79;7;0.01;23.04;3130;9489.01;47;8451;23.04;2443.87002861936;1;1
grafo4134.57.gml;57;84;8;0.6;38.23;4674;160.99;82;13797;38.23;2.59468742844058;1;1
grafo4145.57.gml;57;72;8;1.97;62.72;2406;168.21;12;5836;62.72;1.78823164104953;1;1
grafo4171.57.gml;57;80;8;4.42;55.83;3462;157.28;33;9468;55.83;1.68857275398175;1;1
grafo4177.57.gml;57;76;8;2.31;49.93;2655;161.87;38;7077;49.93;1.90896657834003;1;1
grafo4180.57.gml;57;82;7;0.01;37.97;543;71607.95;36;1525;37.97;8696.91221288932;1;1
grafo4186.57.gml;57;72;5;0;71.33;2017;164.24;20;4965;71.33;1.54374267291911;1;1
grafo4235.57.gml;57;88;8;2.29;40.15;175;201.2;49;536;40.15;3.30373925214957;1;1
grafo4279.57.gml;57;71;6;5.55;42.58;4130;158.13;33;10139;42.58;2.05217013888889;1;1
grafo4352.57.gml;57;67;7;6.6;85.39;0;151.09;5;15849;85.39;1.04551584625759;1;1
grafo4387.57.gml;57;77;7;0.27;24.69;0;179.7;197;19927;24.69;2.83733808898066;1;1
grafo4398.57.gml;57;71;6;0.31;61.96;1327;177.8;8;3204;61.96;1.86805832204605;1;1
grafo4401.57.gml;57;86;7;0.06;29.72;3848;193.69;246;13534;29.72;4.96941536289848;1;1
grafo4403.57.gml;57;79;7;4;38.2;747;182.14;47;2055;38.2;2.27346494897106;1;1
grafo4427.57.gml;57;79;8;1.56;29.89;3166;162.89;77;8915;29.89;2.88619571093891;1;1
grafo4434.57.gml;57;80;8;1.58;33.02;3089;164.24;68;8530;33.02;2.14855744896238;1;1
grafo4452.57.gml;57;76;8;0.9;28.66;864;180.19;26;2304;28.66;3.2529911033848;1;1
grafo4453.57.gml;57;72;7;0.13;53.41;3946;156.64;24;9918;53.41;1.57058340180772;1;1
grafo4462.57.gml;57;67;7;0.47;69.13;2023;171.81;10;4725;69.13;1.62790215588723;1;1
grafo4573.57.gml;57;82;8;0.1;25.94;0;180.05;209;23401;25.94;3.38738393797262;1;1
grafo4700.57.gml;57;76;8;2.56;50.24;2943;157.23;26;7594;50.24;1.55524531312325;1;1
grafo4739.57.gml;57;72;6;3.44;53.2;2181;170.67;17;5352;53.2;1.75271908017402;1;1
grafo4751.57.gml;57;71;8;0.33;61.2;5369;157.12;35;13544;61.2;1.47596833474696;1;1
grafo4773.57.gml;57;79;9;0.1;12.97;0;182.51;172;20430;12.97;8.86539879109539;1;1
grafo4781.57.gml;57;74;5;0.66;30.11;0;172.6;111;18273;30.11;2.86592865928659;1;1
grafo4812.57.gml;57;75;6;2.04;41.44;4924;157.02;44;12756;41.44;1.69889365918098;1;1
grafo4815.57.gml;57;69;6;2.79;53.77;718;186.47;12;1733;53.77;2.38779402415766;1;1
grafo4816.57.gml;57;77;8;2.37;44.19;870;179.22;28;2262;44.19;2.1566435768262;1;1
grafo4854.57.gml;57;76;6;1.01;42.47;3384;161.07;37;8604;42.47;2.21587250482936;1;1
grafo4867.57.gml;57;76;7;1.72;43.18;1481;165.81;32;4059;43.18;1.66733067729084;1;1
grafo4911.57.gml;57;85;8;1.97;34.68;2411;161.4;73;7100;34.68;2.17435897435897;1;1
grafo4919.57.gml;57;74;8;0.04;54.11;3534;160.37;52;9116;54.11;1.53293457943925;1;1
grafo4970.57.gml;57;80;6;1.74;25.51;0;183.5;238;21848;25.51;4.64051051760813;1;1
grafo5032.57.gml;57;69;6;0;43.4;4058;165.76;46;9653;43.4;2.34750375375375;1;1
grafo5104.57.gml;57;78;6;0.71;69.2;4063;154.98;38;11146;69.2;1.39598484848485;1;1
grafo5317.57.gml;57;73;7;0.33;45.78;1903;166.64;39;4948;45.78;1.86657805100939;1;1
grafo5329.57.gml;57;71;6;0.99;46.36;2775;972.2;26;6961;46.36;104.910057471264;1;1
grafo5626.57.gml;57;78;8;0.01;59.29;2803;156.53;26;7396;59.29;1.50850485991995;1;1
grafo5748.57.gml;57;76;8;0.81;56.26;2370;160.34;38;6282;56.26;1.74741798298906;1;1
grafo5849.57.gml;57;82;8;3.49;37.53;3730;169.61;131;10806;37.53;2.96248427313279;1;1
grafo5853.57.gml;57;80;8;4.07;54.54;1467;167.76;33;4112;54.54;1.88518724656118;1;1
grafo5924.57.gml;57;74;8;0.1;32.91;4508;159.28;48;11683;32.91;2.80126320374605;1;1
grafo6084.57.gml;57;80;7;0.5;55.08;1377;164.68;31;3743;55.08;2.46172863924051;1;1
grafo6107.57.gml;57;75;9;0.61;40.84;6485;159.74;51;16934;40.84;2.34375;1;1
grafo6238.57.gml;57;87;9;0.04;36.9;3084;158.85;80;9355;36.9;1.98312817422743;1;1
grafo6268.57.gml;57;75;6;9.21;60.59;4069;153.66;21;10290;60.59;1.35055044488011;1;1
grafo6269.57.gml;57;75;6;5.59;59.59;1935;163.23;21;4955;59.59;1.58128917434032;1;1
grafo6395.57.gml;57;73;6;1.49;33.63;0;158.77;64;18413;33.63;1.90640312266423;1;1
grafo6423.57.gml;57;77;7;0.22;28.66;0;166.98;122;19768;28.66;2.72665453500623;1;1
grafo6446.57.gml;57;68;6;20.81;57.23;362;201.77;10;890;57.23;2.24336584259469;1;1
grafo6459.57.gml;57;72;7;0.04;47.24;2887;159.2;32;7169;47.24;1.61243789068761;1;1
grafo6490.57.gml;57;78;8;0.37;38.89;1565;164.44;40;4248;38.89;1.70066822317044;1;1
grafo6566.57.gml;57;79;8;0.05;56.58;2333;163.28;28;6299;56.58;1.75733987647009;1;1
grafo6627.57.gml;57;84;5;1.22;54.75;1694;163.65;45;4893;54.75;1.94591426657736;1;1
grafo6673.57.gml;57;77;7;1.29;50.33;773;181.84;20;2046;50.33;2.67680505415162;1;1
grafo6733.57.gml;57;68;5;0.87;70.19;4617;159.94;13;10720;70.19;1.40501846130661;1;1
grafo6818.57.gml;57;76;8;0.06;52.09;2216;164.93;34;5784;52.09;2.04920452681647;1;1
grafo6842.57.gml;57;74;6;2.65;44.21;0;153.7;29;17435;44.21;1.63162878787879;1;1
grafo7042.57.gml;57;79;6;0.78;18.16;0;176.58;172;20415;18.16;3.48410299176483;1;1
grafo7048.57.gml;57;74;8;6.94;51.79;259;203.22;22;662;51.79;2.52642073778664;1;1
grafo7113.57.gml;57;81;7;0.17;40.13;5001;157.43;67;14764;40.13;1.78447780785955;1;1
grafo7152.57.gml;57;78;7;0.02;25.75;4207;164.69;83;11320;25.75;1.93787172480309;1;1
grafo7203.57.gml;57;85;8;0.08;25.98;4745;177.91;199;15693;25.98;6.16008316008316;1;1
grafo7262.57.gml;57;81;8;0.13;15.27;0;190.17;305;22430;15.27;5.0807036833425;1;1
grafo7289.57.gml;57;72;5;0.94;37.74;0;159.92;65;18611;37.74;1.58377003699137;1;1
grafo7294.57.gml;57;73;10;0.26;37.71;4378;2348.31;35;10935;37.71;329.834630190843;1;1
grafo7400.57.gml;57;70;6;0.07;68.34;2135;167.15;20;5101;68.34;1.94549282595134;1;1
grafo7402.57.gml;57;70;6;0.06;68.49;2184;166.77;20;5502;68.49;1.92823749415615;1;1
grafo7564.57.gml;57;71;5;7.29;51.37;1317;173.27;28;3293;51.37;2.16422929537812;1;1
grafo7565.57.gml;57;71;5;2.89;39.6;0;158.28;50;18237;39.6;2.48519385366846;1;1
grafo7627.57.gml;57;85;10;0.36;22.24;1418;176.6;128;4544;22.24;3.08838973162194;1;1
grafo7763.57.gml;57;83;8;0.04;20.51;0;173.19;211;21404;20.51;5.73321234119782;1;1
grafo7764.57.gml;57;83;8;0.24;22.33;2480;1067.16;59;7104;22.33;167.622564935065;1;1
grafo7770.57.gml;57;69;5;19.25;57.12;315;199.61;8;738;57.12;2.30770948057747;1;1
grafo1247.58.gml;58;68;7;5.8;61.48;4398;157.78;7;9920;61.48;1.35398855366353;1;1
grafo1495.58.gml;58;79;8;0;65.02;1057;177.67;25;2870;65.02;2.03488818873434;1;1
grafo1501.58.gml;58;72;6;0.98;71.9;0;153.77;14;17181;71.9;1.27694599627561;1;1
grafo1551.58.gml;58;72;6;0.71;50.94;4949;160.01;36;12271;50.94;1.65323842302879;1;1
grafo1588.58.gml;58;66;7;2.14;84.96;0;153.06;5;15679;84.96;1.11447315571027;1;1
grafo3005.58.gml;58;77;8;0.06;58.48;1235;172.05;35;3281;58.48;1.97248482053647;1;1
grafo3209.58.gml;58;75;5;0.01;76.99;3744;154.88;16;9645;76.99;1.25226446045218;1;1
grafo3215.58.gml;58;74;5;1.06;41.92;3793;157.28;19;9471;41.92;1.67879516004462;1;1
grafo3235.58.gml;58;71;7;1.2;83.43;0;151.27;13;16976;83.43;1.07247363048656;1;1
grafo3298.58.gml;58;76;8;3.08;63.44;5906;154.02;39;15292;63.44;1.75505808139088;1;1
grafo3343.58.gml;58;70;7;0.81;59.44;272;198.61;5;656;59.44;2.17640519697075;1;1
grafo3390.58.gml;58;83;8;0.24;24.34;0;194.82;291;23104;24.34;7.08905631218004;1;1
grafo3431.58.gml;58;83;6;0;9.72;0;22686.1;272;21876;9.72;3201.55849482211;1;1
grafo3448.58.gml;58;85;8;1.13;45.6;1753;163.33;76;5296;45.6;1.99331390365164;1;1
grafo3463.58.gml;58;77;8;0.06;42.59;2560;1208.36;62;7118;42.59;322.701660971152;1;1
grafo3502.58.gml;58;77;6;5.27;62.64;2716;159.52;29;7219;62.64;1.52115047351806;1;1
grafo3545.58.gml;58;83;7;0.18;12.01;0;186.39;239;21614;12.01;3.89671654197839;1;1
grafo3578.58.gml;58;79;6;3.16;37.06;3553;162.2;58;9776;37.06;1.59974240472763;1;1
grafo3651.58.gml;58;74;5;3.74;68.36;577;191.67;14;1492;68.36;2.80738786279683;1;1
grafo3656.58.gml;58;75;6;1.61;41.96;1968;167.45;21;5016;41.96;1.78480509148767;1;1
grafo3732.58.gml;58;75;7;0.07;45.91;1960;7027.06;37;5089;45.91;1087.63972305639;1;1
grafo3817.58.gml;58;87;9;0.7;20.64;0;195.18;270;22877;20.64;5.96678966789668;1;1
grafo3869.58.gml;58;73;8;0.18;58.46;4876;153.9;15;12076;58.46;1.29636183465459;1;1
grafo4114.58.gml;58;81;10;0.73;44.4;2275;162.6;61;6461;44.4;2.88135904499541;1;1
grafo4133.58.gml;58;89;8;1.23;26.97;540;183.56;74;1706;26.97;2.71230033390488;1;1
grafo4151.58.gml;58;75;7;0.04;48.13;1962;170.05;17;5053;48.13;1.96939164949241;1;1
grafo4170.58.gml;58;72;6;0.1;71.07;6098;155.85;45;14766;71.07;1.54398003742982;1;1
grafo4188.58.gml;58;76;6;1.38;69.94;5414;156.46;26;13850;69.94;1.6463110667996;1;1
grafo4206.58.gml;58;83;6;0.15;36.23;0;160.19;105;20680;36.23;2.10192887832526;1;1
grafo4214.58.gml;58;82;7;0.01;26.33;0;178.62;222;22032;26.33;5.40359986154379;1;1
grafo4228.58.gml;58;81;8;3.45;27.33;0;159.93;70;19703;27.33;2.01093683764307;1;1
grafo4258.58.gml;58;76;6;0.05;61.1;1076;174.47;22;2981;61.1;2.32842972427707;1;1
grafo4280.58.gml;58;75;7;0.36;23.85;3458;2077.45;119;9495;23.85;357.168337408313;1;1
grafo4285.58.gml;58;72;6;0.08;61.89;4542;155.66;15;11114;61.89;1.56814232519652;1;1
grafo4330.58.gml;58;72;6;0.47;52.54;6043;158.33;30;15113;52.54;1.44899874843554;1;1
grafo4361.58.gml;58;90;7;0.95;12.06;0;207.68;344;27195;12.06;9.10565375792741;1;1
grafo4456.58.gml;58;74;6;1.47;56.19;3422;161.45;26;8553;56.19;1.66270369138676;1;1
grafo4569.58.gml;58;78;7;0.71;39.39;5273;161.41;68;14530;39.39;2.20864142538975;1;1
grafo4605.58.gml;58;84;8;0;23.64;1884;25153.78;80;5649;23.64;4808.70410614206;1;1
grafo4670.58.gml;58;74;8;0.03;27.7;0;1053.73;94;19385;27.7;388.341855173337;1;1
grafo4678.58.gml;58;75;7;1.58;61.86;2347;160.78;23;6029;61.86;1.43120212139069;1;1
grafo4706.58.gml;58;83;9;0.04;51.39;2624;158.32;75;8006;51.39;1.97856951513528;1;1
grafo4723.58.gml;58;70;6;0.78;68.17;4046;157.01;14;9518;68.17;1.37332654249127;1;1
grafo4730.58.gml;58;86;9;0.42;55.33;2069;160.15;41;6385;55.33;1.76915592313306;1;1
grafo4744.58.gml;58;75;7;2.38;82.18;0;151.93;16;17698;82.18;1.13472722237607;1;1
grafo4772.58.gml;58;75;7;0.21;42.49;6368;159.17;56;16682;42.49;1.64466532070197;1;1
grafo4779.58.gml;58;84;9;2.94;24.17;2403;166.88;80;7322;24.17;2.2438146648673;1;1
grafo4787.58.gml;58;72;6;2.16;69.82;6857;153.11;16;17430;69.82;1.35249070089709;1;1
grafo4796.58.gml;58;73;8;1.29;56.4;2490;162.3;31;6480;56.4;2.41632373113855;1;1
grafo4798.58.gml;58;78;7;5.1;45.2;413;194.19;30;1167;45.2;2.36614203454894;1;1
grafo4799.58.gml;58;76;7;0.85;67.85;4458;156.38;24;12043;67.85;1.57211155378486;1;1
grafo4838.58.gml;58;86;8;0.75;23.29;4192;171.85;165;13008;23.29;2.55339632733107;1;1
grafo4842.58.gml;58;81;8;0;41.42;3241;163.1;57;9007;41.42;1.70382462686567;1;1
grafo4844.58.gml;58;69;6;0.75;73.26;0;157.14;8;16461;73.26;1.36281377699942;1;1
grafo4851.58.gml;58;80;6;0.04;40.94;586;185.33;34;1598;40.94;2.07587209302326;1;1
grafo4852.58.gml;58;79;8;0;0;2409;96946.83;73;6663;;10144.8181987001;1;1
grafo4864.58.gml;58;73;6;0.82;74.15;0;153.14;24;18615;74.15;1.62728370221328;1;1
grafo4889.58.gml;58;77;7;0.29;43.88;1733;165.65;30;4609;43.88;1.75736961451247;1;1
grafo4899.58.gml;58;80;8;0.04;22.77;0;5713.51;131;21017;22.77;1088.11158536585;1;1
grafo4901.58.gml;58;76;6;0;13.66;0;161.77;63;17903;13.66;2.00404824154508;1;1
grafo4932.58.gml;58;87;10;0.32;36.23;1358;170.16;69;4167;36.23;2.48444624582025;1;1
grafo4944.58.gml;58;78;8;0;27.56;1641;45243.28;81;4632;27.56;4683.24723884031;1;1
grafo4960.58.gml;58;79;7;5.98;51.44;1139;175.53;22;3078;51.44;2.28908475783476;1;1
grafo4972.58.gml;58;75;6;1.37;38.55;4614;158.47;47;11937;38.55;1.80273089644644;1;1
grafo4974.58.gml;58;79;6;4.07;41.17;3434;159.67;57;9448;41.17;1.8687374749499;1;1
grafo4985.58.gml;58;76;7;0.62;66.61;3277;159.53;25;8477;66.61;1.50758349132274;1;1
grafo5003.58.gml;58;71;7;0;65.07;2586;167.82;13;6599;65.07;1.79535990481856;1;1
grafo5006.58.gml;58;75;6;0.72;45.01;5339;161.26;53;14289;45.01;1.70339380669378;1;1
grafo5008.58.gml;58;77;6;0.15;54.25;4991;155.69;37;13076;54.25;1.46660801993989;1;1
grafo5056.58.gml;58;77;6;0.79;34.54;3756;163.7;72;10045;34.54;3.05244879786287;1;1
grafo5061.58.gml;58;71;7;6.95;74.07;1013;183.88;11;2524;74.07;2.64313096193278;1;1
grafo5075.58.gml;58;75;6;2.06;66.13;3957;154.36;23;10198;66.13;1.33678717853149;1;1
grafo5098.58.gml;58;79;8;0.18;36.43;489;192.25;47;1363;36.43;1.89841810314251;1;1
grafo5110.58.gml;58;85;7;0.06;37.9;604;183.43;64;1827;37.9;2.60109200554152;1;1
grafo5136.58.gml;58;81;9;0.07;49.09;2062;162.82;51;5678;49.09;1.99545266639107;1;1
grafo5173.58.gml;58;83;7;0.09;59.24;3155;156.35;54;9668;59.24;1.62744943731801;1;1
grafo5251.58.gml;58;72;9;2.54;47.82;346;202.04;20;898;47.82;2.04344584519452;1;1
grafo5282.58.gml;58;81;8;0.23;23.85;4235;181.67;193;12639;23.85;3.41939382670138;1;1
grafo5294.58.gml;58;77;9;0.02;57.43;590;186.12;27;1592;57.43;2.14441499432033;1;1
grafo5313.58.gml;58;80;8;0.17;44.38;1258;169.34;42;3431;44.38;1.99305612961891;1;1
grafo5350.58.gml;58;74;7;0.88;47.68;374;197.93;22;1003;47.68;2.49689941209632;1;1
grafo5384.58.gml;58;72;7;0.01;79.72;3688;159.52;12;9606;79.72;1.41638021222538;1;1
grafo5389.58.gml;58;84;8;0.01;12.4;4041;73201.9;186;13156;12.4;15014.0822682533;1;1
grafo5403.58.gml;58;77;9;0.95;57.93;4717;156.02;32;12249;57.93;1.4977847863633;1;1
grafo5488.58.gml;58;77;8;1.54;53.4;3280;160.24;29;9125;53.4;1.4349302428582;1;1
grafo5538.58.gml;58;76;7;0.14;30.83;3581;4098.56;87;9610;30.83;540.723842654536;1;1
