Graph;Nodes;Edges;Max Degree;Crossing Only Angular Res;Crossing Only Crossing Res;Crossing Only Iterations;Crossing Only Edge Length;Crossing Only No of Crossings;Crossing Only Time;Crossing Only Non Planar Crossing;Aspect Ratio;Non-Planar;Valid
grafo3533.37.gml;37;57;9;4.17;46.5;1899;157.45;40;4084;46.5;2.20748451942924;1;1
grafo3576.37.gml;37;49;6;0.66;34.98;0;163.87;57;13611;34.98;2.07426081011793;1;1
grafo3596.37.gml;37;46;5;3.99;87.06;0;150.65;5;12548;87.06;1.03997029235028;1;1
grafo3612.37.gml;37;57;8;3.21;14.86;0;187.4;185;17142;14.86;4.2019209039548;1;1
grafo3646.37.gml;37;50;8;0.01;67.04;5289;153.2;25;10217;67.04;1.64396573657875;1;1
grafo3664.37.gml;37;46;8;0.18;64.49;3490;152.78;9;6388;64.49;1.32391354158711;1;1
grafo3716.37.gml;37;53;8;0.01;27.51;5416;145194.07;32;10897;27.51;14206.0186829449;1;1
grafo3721.37.gml;37;57;9;0.81;25.96;0;194.33;198;18258;25.96;4.6818017366136;1;1
grafo3725.37.gml;37;44;5;2.03;74.59;933;175.11;7;1658;74.59;1.39916743755782;1;1
grafo3728.37.gml;37;47;8;1.42;59.96;0;154.13;41;13115;59.96;1.58786659444401;1;1
grafo3747.37.gml;37;52;9;0.32;38.76;0;161.9;52;13949;38.76;1.98125381463074;1;1
grafo3778.37.gml;37;43;5;0;75.42;6413;153.68;14;11145;75.42;1.15530197606457;1;1
grafo3805.37.gml;37;49;9;3.83;49.18;5321;153.55;14;10229;49.18;1.49284315202652;1;1
grafo3823.37.gml;37;46;6;0.01;86.28;6974;150.45;7;12658;86.28;1.0375909458367;1;1
grafo3837.37.gml;37;52;8;2.74;61.35;5305;153.52;20;11184;61.35;1.32296721070431;1;1
grafo3931.37.gml;37;47;6;3.33;62.13;4444;153.33;20;8369;62.13;1.33736263736264;1;1
grafo3954.37.gml;37;51;9;0.09;67.17;2460;152.89;14;4758;67.17;1.27703443737662;1;1
grafo3974.37.gml;37;52;9;0.09;31.4;6636;171.39;116;14355;31.4;2.87307467342562;1;1
grafo3977.37.gml;37;45;5;1.1;87.72;3691;152.44;6;6512;87.72;1.08766937669377;1;1
grafo4007.37.gml;37;47;4;2.22;48.97;0;156.18;19;12720;48.97;1.52008613648177;1;1
grafo4043.37.gml;37;47;6;1.53;41.31;0;168.12;63;12998;41.31;1.88236275654931;1;1
grafo4049.37.gml;37;51;6;2.29;27.6;0;162.24;60;14122;27.6;1.85285387159698;1;1
grafo4051.37.gml;37;54;9;2.36;45.59;3877;155.24;38;8079;45.59;1.76195028680688;1;1
grafo4056.37.gml;37;50;8;0.96;53.85;4391;156.53;27;8531;53.85;1.72274685222001;1;1
grafo4080.37.gml;37;57;8;0.29;28.16;0;207.88;229;17383;28.16;3.46013060663344;1;1
grafo4107.37.gml;37;49;7;3.01;30.19;0;168.13;81;13409;30.19;2.22610884471834;1;1
grafo499.37.gml;37;48;7;1.06;55.57;5497;154.45;27;10178;55.57;1.66502306346429;1;1
grafo5128.37.gml;37;47;7;2.34;44.71;6564;154.88;12;12227;44.71;1.24234639263541;1;1
grafo5193.37.gml;37;45;7;4.48;69.38;1549;164.38;7;2706;69.38;1.43600637280935;1;1
grafo5229.37.gml;37;53;9;0.55;58.99;2275;154.97;27;4561;58.99;1.50897079798814;1;1
grafo5233.37.gml;37;47;7;4.47;86.13;6959;150.44;3;12885;86.13;1.06798499829526;1;1
grafo5262.37.gml;37;44;5;2.43;86.67;0;150.43;6;12255;86.67;1.01704203702466;1;1
grafo5275.37.gml;37;43;5;10.92;67.16;1907;164.88;5;3275;67.16;1.33644608666443;1;1
grafo5286.37.gml;37;48;7;3.16;59.02;3160;155.53;14;5979;59.02;1.52642444260941;1;1
grafo5301.37.gml;37;44;4;13.4;88.31;5441;151.85;3;9757;88.31;1.05825373335127;1;1
grafo5315.37.gml;37;55;9;0.45;26.41;0;192;122;14860;26.41;4.67334746579302;1;1
grafo5362.37.gml;37;45;4;6.94;62.27;6687;151.38;5;11775;62.27;1.30156032751429;1;1
grafo5390.37.gml;37;45;5;1.04;84.34;0;151.65;3;12569;84.34;1.04665952604097;1;1
grafo5392.37.gml;37;49;8;1.95;38.23;0;160.75;31;13468;38.23;1.8254297815796;1;1
grafo5408.37.gml;37;57;7;2.02;45.53;1787;160.07;49;3954;45.53;2.02682840446255;1;1
grafo5500.37.gml;37;48;7;0.42;41.34;0;155.86;21;13172;41.34;1.93174005565559;1;1
grafo5502.37.gml;37;50;6;0.49;38.9;0;164.07;56;13662;38.9;2.35424695544936;1;1
grafo5553.37.gml;37;46;5;5.29;54.93;2742;156.05;11;5078;54.93;1.31749077490775;1;1
grafo5596.37.gml;37;53;10;0.89;55;2366;157.68;17;4840;55;1.39843345895219;1;1
grafo5598.37.gml;37;48;5;2.03;64.08;0;151.67;11;12857;64.08;1.20739894300814;1;1
grafo5622.37.gml;37;43;6;11.51;38.91;0;153.47;6;12217;38.91;1.26314203946377;1;1
grafo5680.37.gml;37;53;5;1;55.08;4058;156.71;34;8046;55.08;1.75415086388538;1;1
grafo5686.37.gml;37;47;5;4.29;58.16;3438;154.81;16;6370;58.16;1.75071440578248;1;1
grafo5698.37.gml;37;46;7;0;73.89;4709;151.58;8;8508;73.89;1.20943973307382;1;1
grafo5736.37.gml;37;48;5;0.12;86.22;5859;150.48;10;10884;86.22;1.03418172050232;1;1
grafo5785.37.gml;37;50;8;0.01;21.91;2331;18341.67;19;4475;21.91;1442.19153780476;1;1
grafo5790.37.gml;37;46;5;2.59;86.51;3693;151.69;9;6637;86.51;1.08714177719744;1;1
grafo5796.37.gml;37;54;6;0.78;43.2;1986;161.84;45;4054;43.2;1.99664898073164;1;1
grafo5813.37.gml;37;46;5;1.59;61.54;0;153.19;14;13151;61.54;1.15219000201844;1;1
grafo5877.37.gml;37;54;8;0.66;21.85;0;172.55;121;15328;21.85;3.71506453048509;1;1
grafo5888.37.gml;37;50;5;5.13;43.19;3310;159.82;26;6369;43.19;1.82800423073794;1;1
grafo5904.37.gml;37;50;4;4.36;67.1;2720;153.2;14;5237;67.1;1.52898550724638;1;1
grafo5913.37.gml;37;50;5;5.14;62.28;3079;156.99;27;6123;62.28;1.7304189435337;1;1
grafo5927.37.gml;37;52;8;0.4;40.69;1317;161.62;23;2587;40.69;2.12044602518504;1;1
grafo5953.37.gml;37;55;9;0.15;54.22;2313;154.54;29;4710;54.22;2.17331932773109;1;1
grafo5965.37.gml;37;52;8;0.01;56.02;0;150.06;12;14195;56.02;1.0737422467264;1;1
grafo6003.37.gml;37;50;7;3.74;50.76;5040;155.36;33;9801;50.76;1.9826124567474;1;1
grafo6023.37.gml;37;50;7;0.05;44.39;3092;159.11;25;6288;44.39;1.63253535592953;1;1
grafo6052.37.gml;37;51;8;5.03;52.69;2132;156.23;12;4154;52.69;1.30527732097473;1;1
grafo6097.37.gml;37;48;5;1.23;88.53;3458;152.63;3;6374;88.53;1.1372656356918;1;1
grafo6217.37.gml;37;53;7;0;0;1800;100653.73;56;3651;;7218.57454072509;1;1
grafo6219.37.gml;37;45;7;8.92;79.87;0;151.78;4;12246;79.87;1.07206843133293;1;1
grafo6243.37.gml;37;55;7;1.8;45.24;1685;162.84;45;3579;45.24;1.87359359661708;1;1
grafo6254.37.gml;37;46;6;2.99;80.54;0;151.55;8;12450;80.54;1.09380604221272;1;1
grafo6450.37.gml;37;46;6;3.61;85.64;0;150.68;6;12646;85.64;1.05105309794833;1;1
grafo6543.37.gml;37;53;9;1.73;37.26;0;153.67;38;14725;37.26;1.98705557473248;1;1
grafo6589.37.gml;37;47;5;0.56;68.24;2861;154.34;10;5271;68.24;1.17741031390135;1;1
grafo6611.37.gml;37;54;7;0.44;48.26;3117;157.17;40;6460;48.26;1.66361115390541;1;1
grafo6629.37.gml;37;45;6;0.33;81.24;1122;168.39;7;2014;81.24;1.48407376362112;1;1
grafo6698.37.gml;37;54;7;2.74;38.5;0;162.06;62;14502;38.5;2.38732809430255;1;1
grafo6785.37.gml;37;53;9;7.49;44.86;3096;157.43;40;6279;44.86;1.99045854562297;1;1
grafo6796.37.gml;37;49;7;11.6;56.83;2424;155.65;9;4640;56.83;1.47846638655462;1;1
grafo6812.37.gml;37;50;8;3.74;62.63;3178;152.57;12;6106;62.63;1.39384366140138;1;1
grafo6895.37.gml;37;54;8;0.42;52.2;2219;155.13;27;4617;52.2;2.01164441919909;1;1
grafo6905.37.gml;37;48;7;3.14;46.7;4982;155.96;21;9289;46.7;1.73896237759835;1;1
grafo6917.37.gml;37;42;7;22.95;81.34;1163;174.07;4;2006;81.34;1.68020544705008;1;1
grafo6959.37.gml;37;55;5;0.22;51.56;2360;156.83;23;4925;51.56;1.50327917722462;1;1
grafo7008.37.gml;37;50;8;8.6;51.66;1073;163.68;17;2122;51.66;1.59610685779443;1;1
grafo7009.37.gml;37;47;6;0.52;86.6;5001;151.04;6;9284;86.6;1.10265817527343;1;1
grafo7028.37.gml;37;48;6;3.79;64.54;5216;151.09;10;9635;64.54;1.32927970065482;1;1
grafo7035.37.gml;37;55;7;0.45;23.99;0;200.99;217;15953;23.99;4.33530377668309;1;1
grafo7065.37.gml;37;46;8;3.97;48.76;0;152.97;18;12868;48.76;1.33938238658025;1;1
grafo7087.37.gml;37;44;6;1.05;77.08;1091;172.36;4;1874;77.08;1.60785228636182;1;1
grafo7092.37.gml;37;47;6;11.44;65.66;489;182.37;5;930;65.66;1.81733633655453;1;1
grafo7161.37.gml;37;42;4;0.69;65.46;0;152.89;8;11950;65.46;1.17037089467724;1;1
grafo7178.37.gml;37;53;8;14.01;24.94;1981;159.39;21;3937;24.94;1.91779141104294;1;1
grafo7225.37.gml;37;49;8;1.58;47.56;4590;159.42;39;8848;47.56;2.64747504119415;1;1
grafo7233.37.gml;37;49;6;1.02;65.43;0;154.3;17;13265;65.43;1.35010274754548;1;1
grafo7242.37.gml;37;53;8;0.88;60.71;1208;161.13;20;2407;60.71;2.15245213473943;1;1
grafo7243.37.gml;37;46;7;0.38;80.72;4251;152.71;14;7748;80.72;1.1777146912704;1;1
grafo7257.37.gml;37;48;8;0.95;82.28;0;150.79;9;13437;82.28;1.17355727820844;1;1
grafo7307.37.gml;37;47;6;2.04;83.9;0;150.93;7;12684;83.9;1.06028008930384;1;1
grafo7357.37.gml;37;56;8;0.65;30.15;0;183.82;184;16451;30.15;3.94389916313669;1;1
grafo7410.37.gml;37;51;6;0.14;56.69;4871;152.16;12;9540;56.69;1.44938216465684;1;1
grafo7521.37.gml;37;56;8;0.95;37.64;3117;162.63;52;7012;37.64;2.30401341090622;1;1
grafo7539.37.gml;37;49;8;1.49;61.85;4573;151.98;11;8871;61.85;1.26898711133765;1;1
grafo7645.37.gml;37;51;5;2.23;30.09;0;166.03;80;14292;30.09;2.4709913631243;1;1
grafo7650.37.gml;37;52;8;0.08;63.08;2235;156.47;15;4330;63.08;1.36087218952769;1;1
grafo7743.37.gml;37;55;7;0.86;56.45;589;170.27;18;1210;56.45;1.85642602784073;1;1
grafo9856.37.gml;37;50;7;0.1;51.44;1455;161.48;11;2779;51.44;1.59092766653045;1;1
grafo9868.37.gml;37;50;7;0.2;43.23;892;167.86;18;1700;43.23;1.75047258979206;1;1
grafo9874.37.gml;37;46;7;0.21;41.55;2717;9874.03;35;5033;41.55;817.957298552796;1;1
grafo9879.37.gml;37;47;5;1.42;73.8;2608;157.64;1;4748;73.8;1.36723659213795;1;1
grafo10000.38.gml;38;52;5;0.07;35.55;2199;85585.41;19;4226;35.55;6337.74622716442;1;1
grafo10020.38.gml;38;50;5;0.07;72.26;1944;153.79;16;3804;72.26;1.40260225828161;1;1
grafo10027.38.gml;38;50;6;0.17;74.51;1881;156.55;9;3582;74.51;1.4721557117479;1;1
grafo10030.38.gml;38;52;6;3.43;77.18;0;151.55;10;13619;77.18;1.17711499045869;1;1
grafo10031.38.gml;38;49;7;1.67;54.84;2751;154.28;20;5227;54.84;1.64929962418859;1;1
grafo10032.38.gml;38;47;7;11.87;55.85;1420;164.42;9;2635;55.85;1.51689306861721;1;1
grafo10035.38.gml;38;47;7;0.08;85.99;3743;153.35;5;6858;85.99;1.13431284219281;1;1
grafo10038.38.gml;38;46;6;1.56;55.48;4429;155.64;7;8074;55.48;1.36029829545455;1;1
grafo10044.38.gml;38;46;7;3.28;78.43;4845;156.15;11;8585;78.43;1.42987078611131;1;1
grafo10045.38.gml;38;50;5;0.05;55.92;5734;154.83;17;10891;55.92;1.50067716872193;1;1
grafo10080.38.gml;38;47;6;21.69;68.7;1129;167.51;9;2094;68.7;1.70661157024793;1;1
grafo10083.38.gml;38;51;6;10.82;65.46;1565;159.27;15;3077;65.46;1.53339198592338;1;1
grafo10188.38.gml;38;48;6;5.59;86.43;3591;154.72;8;6734;86.43;1.2153751453389;1;1
grafo10193.38.gml;38;46;5;0.47;88.16;4804;151.82;5;8750;88.16;1.07032937365011;1;1
grafo10401.38.gml;38;48;7;1.06;78.92;4588;151.4;15;8598;78.92;1.10782080485953;1;1
grafo10403.38.gml;38;53;6;0.38;45.07;2407;156.9;32;5118;45.07;1.9789878397711;1;1
grafo10567.38.gml;38;47;7;1.08;64.76;3900;152.35;3;7405;64.76;1.37411139754707;1;1
grafo10618.38.gml;38;54;5;0.52;16.14;0;176.36;112;15527;16.14;2.5438204179926;1;1
grafo10659.38.gml;38;57;8;0.47;30.08;4009;168.1;90;8827;30.08;2.87981994224563;1;1
grafo10730.38.gml;38;48;7;5.22;75.3;3257;153.02;6;6080;75.3;1.17192765284368;1;1
grafo10767.38.gml;38;50;6;1.91;85.33;3702;151.86;6;6958;85.33;1.16201626472238;1;1
grafo11163.38.gml;38;50;8;0;54.61;2943;154.06;15;5662;54.61;1.33938008855878;1;1
grafo11236.38.gml;38;52;5;0.02;51.67;2332;154.52;12;4620;51.67;1.35270995540101;1;1
grafo11294.38.gml;38;56;8;2.02;25.65;0;183.3;124;15290;25.65;3.26269787316694;1;1
grafo11322.38.gml;38;50;5;0.48;65.82;4169;151.43;6;7771;65.82;1.37268387409985;1;1
grafo11345.38.gml;38;56;8;1.72;65.09;1838;154.35;17;3748;65.09;1.43011363636364;1;1
grafo11361.38.gml;38;46;6;0.89;71.22;0;151.58;8;12537;71.22;1.33281203455466;1;1
grafo11364.38.gml;38;53;7;3.82;68.53;3073;153.52;18;6044;68.53;1.32483839809793;1;1
grafo11373.38.gml;38;50;5;0.3;31.74;0;172.7;93;13745;31.74;2.16105521666799;1;1
grafo11376.38.gml;38;48;7;1.07;78.95;4630;151.39;15;8779;78.95;1.10739181447995;1;1
grafo11400.38.gml;38;49;7;7.5;52.79;4299;154.4;14;8049;52.79;1.59379660005965;1;1
grafo11425.38.gml;38;49;7;0.42;52.28;2816;154.64;8;5352;52.28;1.31781770946092;1;1
grafo11452.38.gml;38;50;5;30.02;36.74;15;209.88;17;32;36.74;2.01271098145447;1;1
grafo1157.38.gml;38;48;8;2.27;53.1;0;153.82;16;13201;53.1;1.40044280442804;1;1
grafo11575.38.gml;38;46;5;11.33;50.47;5790;157.94;24;10597;50.47;1.51384872926495;1;1
grafo11626.38.gml;38;48;5;0.08;87.12;5027;151.45;6;9533;87.12;1.10218334689449;1;1
grafo11637.38.gml;38;44;6;12.87;55;1607;167.29;9;2812;55;1.50706304026987;1;1
grafo11644.38.gml;38;48;7;0.97;77.95;4317;151.44;15;8051;77.95;1.11253091508656;1;1
grafo11661.38.gml;38;48;7;1.03;78;4385;151.41;15;8160;78;1.11179015312779;1;1
grafo11663.38.gml;38;52;5;0.47;68.84;3066;154.75;22;6040;68.84;1.31674619404681;1;1
grafo11676.38.gml;38;51;8;0.26;40.3;4649;159.31;41;9398;40.3;1.85997442455243;1;1
grafo138.38.gml;38;48;6;0.28;77.71;4744;2823.29;11;8959;77.71;226.347427371369;1;1
grafo2046.38.gml;38;50;7;0.29;47.43;0;157.37;29;13497;47.43;2.94657062997205;1;1
grafo2052.38.gml;38;50;6;0.09;41.67;3042;157.91;17;5840;41.67;1.49736023721704;1;1
grafo208.38.gml;38;46;5;0;75.73;2701;155.88;11;4898;75.73;1.34549309160026;1;1
grafo2088.38.gml;38;54;8;0.72;60.5;2508;154.04;19;5023;60.5;1.49855142443264;1;1
grafo2182.38.gml;38;52;6;1.09;47.42;3915;162.23;47;8179;47.42;1.73662361623616;1;1
grafo2205.38.gml;38;55;6;6.58;55.57;0;153.74;34;14515;55.57;2.04144059869036;1;1
grafo2223.38.gml;38;44;4;1.68;65.48;6592;161.41;9;11512;65.48;1.34016871270832;1;1
grafo2285.38.gml;38;52;7;0;0;1062;222698.78;56;2227;;10010.2743214663;1;1
grafo2304.38.gml;38;51;6;1.05;52.58;3292;154.36;19;6415;52.58;1.48795847161944;1;1
grafo2321.38.gml;38;58;9;0.14;29.21;1719;4974.48;44;3933;29.21;748.885268667877;1;1
grafo2530.38.gml;38;52;7;3.82;66.78;4436;152.28;6;8459;66.78;1.39953993812961;1;1
grafo2548.38.gml;38;46;6;0.12;81.25;3419;151.98;8;6881;81.25;1.09768900402209;1;1
grafo2602.38.gml;38;48;5;10.8;43.55;3817;154.41;16;7176;43.55;1.84093255333792;1;1
grafo2622.38.gml;38;52;7;0.7;34.34;0;166.47;76;13947;34.34;4.00734712331864;1;1
grafo2725.38.gml;38;47;6;0.82;84.83;6977;151.06;7;12568;84.83;1.04499966418161;1;1
grafo2726.38.gml;38;53;5;0.19;29.51;1892;159.99;37;3833;29.51;2.02519564802443;1;1
grafo2757.38.gml;38;52;7;14.01;61.03;1463;158.48;19;2933;61.03;1.63851656936107;1;1
grafo2941.38.gml;38;54;5;0.05;22.48;0;168.3;89;14834;22.48;3.07092469018112;1;1
grafo2955.38.gml;38;49;6;0.44;44.1;3698;160.63;40;7275;44.1;2.46182422524196;1;1
grafo2959.38.gml;38;48;6;3.53;80.15;0;151.48;6;12816;80.15;1.12012491325468;1;1
grafo2960.38.gml;38;48;5;0.48;86.8;5952;150.36;4;10929;86.8;1.01806382551683;1;1
grafo2970.38.gml;38;51;7;0;59.07;3091;155.54;16;6004;59.07;1.48169923815833;1;1
grafo2986.38.gml;38;50;8;2.01;65.62;4299;156.47;18;8480;65.62;1.48128220672931;1;1
grafo3038.38.gml;38;50;6;2.91;63.88;3713;151.03;13;7097;63.88;1.30078571973453;1;1
grafo3110.38.gml;38;49;6;1.21;55.66;4220;152.79;17;7965;55.66;1.26668584579977;1;1
grafo3117.38.gml;38;51;9;0.01;30.89;3282;42223.89;38;6500;30.89;5287.33573786526;1;1
grafo3159.38.gml;38;48;6;1.02;54.77;0;159.42;34;13154;54.77;1.83439681705578;1;1
grafo3321.38.gml;38;53;7;1.68;44.59;5575;154.01;29;11601;44.59;1.50057168991539;1;1
grafo3351.38.gml;38;46;6;1.5;88.83;4917;150.98;4;8819;88.83;1.03707435019142;1;1
grafo3383.38.gml;38;62;8;0.09;14.52;0;214.77;299;19286;14.52;6.5033172157877;1;1
grafo3416.38.gml;38;50;8;0.18;88.41;5649;150.55;6;10610;88.41;1.02759129967777;1;1
grafo3421.38.gml;38;52;6;9.55;59.23;2225;158.98;15;4452;59.23;1.50404965559004;1;1
grafo3485.38.gml;38;46;6;0;67.76;3314;158.2;19;6086;67.76;1.40697148030783;1;1
grafo3540.38.gml;38;57;9;0.41;46.52;3804;156.65;47;8211;46.52;2.04570637119114;1;1
grafo3618.38.gml;38;55;7;5.66;50.14;4613;156.07;31;9680;50.14;1.65129045473167;1;1
grafo3620.38.gml;38;47;8;0.81;61.75;2630;156.2;8;4764;61.75;1.36225053391266;1;1
grafo3633.38.gml;38;63;9;0.01;36.39;3325;94669.95;34;8149;36.39;9473.75423660099;1;1
grafo3637.38.gml;38;48;8;5.26;77.98;1150;164.88;11;2149;77.98;1.43883704235463;1;1
grafo3649.38.gml;38;54;8;5.83;53.54;875;171.45;23;1786;53.54;2.20609058287266;1;1
grafo3676.38.gml;38;43;8;3.12;70.23;3591;158.54;24;6341;70.23;1.64575113808801;1;1
grafo3681.38.gml;38;48;5;5.73;66.1;0;151.95;5;12745;66.1;1.31199936553256;1;1
grafo3690.38.gml;38;50;7;3.81;55.04;0;154.61;27;13695;55.04;1.46280680620389;1;1
grafo3696.38.gml;38;50;6;1.55;50.33;0;152.88;16;13380;50.33;1.49412050928554;1;1
grafo3708.38.gml;38;54;9;3.56;47.7;646;171.89;22;1337;47.7;2.11518987341772;1;1
grafo3752.38.gml;38;46;5;1.85;58.73;0;153.98;18;13028;58.73;1.59101159793814;1;1
grafo3758.38.gml;38;56;8;3.02;57.27;2223;154.7;32;4714;57.27;1.58742664201302;1;1
grafo3807.38.gml;38;46;5;1.66;77.38;6954;151.18;9;12700;77.38;1.10432708688245;1;1
grafo3856.38.gml;38;56;8;4.42;32.21;3206;159.96;53;6986;32.21;1.90157845868152;1;1
grafo3870.38.gml;38;54;7;2.68;50.22;5395;156.34;43;11035;50.22;2.03460472230188;1;1
grafo3888.38.gml;38;53;6;2.21;58.99;1728;158.74;37;3466;58.99;1.932400106317;1;1
grafo3896.38.gml;38;50;8;1.23;58.93;0;154.09;22;13714;58.93;1.57993332274964;1;1
grafo3899.38.gml;38;54;7;0.41;35.47;0;165.46;69;14992;35.47;2.81308223980767;1;1
grafo3915.38.gml;38;44;6;3.83;83.97;5472;153.05;5;9729;83.97;1.10731378496798;1;1
grafo3917.38.gml;38;58;9;0.05;38.62;2578;162;62;5686;38.62;1.91358024691358;1;1
grafo3919.38.gml;38;53;7;1.15;51.19;5184;154.85;19;10417;51.19;1.54017613592082;1;1
grafo3956.38.gml;38;54;8;1.41;30.64;6210;164.6;65;13351;30.64;2.50169390195297;1;1
grafo3964.38.gml;38;48;7;4.26;61.1;4459;154.53;15;8510;61.1;1.3848175401712;1;1
grafo3975.38.gml;38;52;9;2.08;57.14;1667;157.02;24;3463;57.14;1.79439252336449;1;1
grafo3976.38.gml;38;53;5;2.57;50.23;1653;160.49;22;3331;50.23;1.79246530072703;1;1
grafo4013.38.gml;38;49;5;0.15;26.61;5068;6122.48;29;9671;26.61;809.532585766626;1;1
grafo4068.38.gml;38;49;5;1.67;59.23;2523;155.21;13;4757;59.23;1.47833422808498;1;1
grafo4092.38.gml;38;49;7;0.24;74.79;2348;153.74;19;4504;74.79;1.49852765618782;1;1
grafo5151.38.gml;38;58;8;2.99;52.82;3971;157.48;51;8638;52.82;2.21839751069623;1;1
grafo5227.38.gml;38;48;5;2.86;85.75;0;150.73;11;13064;85.75;1.0398026760373;1;1
grafo5252.38.gml;38;44;5;4.01;87.15;6943;150.46;7;12090;87.15;1.02191101581345;1;1
grafo5256.38.gml;38;43;6;7.79;78.64;4060;153.09;5;6943;78.64;1.10198471235081;1;1
grafo5257.38.gml;38;47;6;0.1;77;0;153.49;8;12736;77;1.30719051148999;1;1
grafo5283.38.gml;38;61;8;0.03;32.95;3543;179.24;149;8289;32.95;4.07955826008564;1;1
grafo5290.38.gml;38;48;5;1.28;67.86;2270;161.96;9;4161;67.86;1.46050189068408;1;1
grafo5367.38.gml;38;47;7;21.08;69.86;0;156.06;4;12577;69.86;1.30683729433272;1;1
grafo5499.38.gml;38;48;5;0.02;52.89;3066;32933.44;17;5889;52.89;2856.87182464799;1;1
grafo5536.38.gml;38;50;5;0.33;42.44;5203;160.1;43;10054;42.44;1.66798931087537;1;1
grafo5582.38.gml;38;59;8;3.7;45.54;3943;157.65;48;8543;45.54;1.81340231995327;1;1
grafo5603.38.gml;38;52;5;1.3;64.31;6317;151.64;15;12209;64.31;1.25309009679821;1;1
grafo5607.38.gml;38;52;6;11.45;65.53;4745;153.54;15;9272;65.53;1.34733677638172;1;1
grafo5615.38.gml;38;46;5;0.99;36.56;5027;158.11;19;9172;36.56;1.64734506941463;1;1
grafo5674.38.gml;38;48;4;0.96;86.63;0;152.68;7;12815;86.63;1.11382113821138;1;1
grafo5761.38.gml;38;46;7;0.26;70.76;4203;152.71;8;7692;70.76;1.30311531079285;1;1
grafo5777.38.gml;38;49;5;1.91;35.9;6879;161.28;46;13394;35.9;1.8590994833101;1;1
grafo5857.38.gml;38;48;5;5.11;84.6;3202;152.3;9;5843;84.6;1.06690401021025;1;1
grafo5880.38.gml;38;52;7;4.52;63.14;832;168.76;13;1641;63.14;1.45200996086802;1;1
grafo5893.38.gml;38;52;8;0.13;65.14;4360;9577.33;19;8447;65.14;923.364053566055;1;1
grafo5903.38.gml;38;48;5;2.15;71.92;0;152.62;16;13448;71.92;1.37507271669575;1;1
grafo5920.38.gml;38;54;8;0.18;55.71;1387;159.69;18;2807;55.71;1.59953530205367;1;1
grafo5921.38.gml;38;52;6;6.46;52.27;4055;153.49;23;8015;52.27;1.88987742190589;1;1
grafo5949.38.gml;38;50;8;0;77.88;2458;152.7;7;4652;77.88;1.28977101536607;1;1
grafo5952.38.gml;38;48;8;1.78;65.77;5211;152.97;8;9396;65.77;1.22996465411527;1;1
grafo5969.38.gml;38;49;5;0.15;68.53;2658;160.36;7;5174;68.53;1.63686984928354;1;1
grafo6053.38.gml;38;48;5;3.04;81.87;0;151.37;18;12840;81.87;1.14045177383592;1;1
grafo6062.38.gml;38;52;6;0.58;32.76;3914;159.06;45;8387;32.76;1.57029610631849;1;1
grafo6069.38.gml;38;45;6;7.12;79.11;2786;156.33;3;5099;79.11;1.38654503990878;1;1
grafo6106.38.gml;38;47;5;5.37;83.65;4366;152.95;6;7844;83.65;1.18124956564042;1;1
grafo6123.38.gml;38;50;5;1.05;66.17;1882;158.72;16;3608;66.17;1.31857246904588;1;1
grafo6287.38.gml;38;53;7;0.02;26.97;1647;10179.84;23;3336;26.97;810.168686123696;1;1
grafo6302.38.gml;38;47;7;1.12;88.32;4101;151.65;3;7924;88.32;1.06956875508544;1;1
grafo6416.38.gml;38;57;5;5.85;59.02;1714;155.99;23;3625;59.02;1.45694132237811;1;1
grafo6478.38.gml;38;51;6;1.16;69.79;0;152.46;16;13489;69.79;1.34712900820283;1;1
grafo6479.38.gml;38;51;5;2.67;55.44;422;183.44;16;821;55.44;1.81979129183159;1;1
grafo6480.38.gml;38;50;8;0.08;60.57;1079;164.75;10;2081;60.57;1.38974987385569;1;1
grafo6481.38.gml;38;46;6;0.17;65.22;3487;153.58;3;6308;65.22;1.31801844038131;1;1
grafo6492.38.gml;38;50;6;1.68;70.15;5604;153.08;12;10463;70.15;1.22232420220277;1;1
grafo6509.38.gml;38;52;7;0.56;71.93;4192;152.77;18;8267;71.93;1.34174477289113;1;1
grafo6531.38.gml;38;51;5;0.7;36.38;0;165.04;44;13771;36.38;2.03035642771326;1;1
grafo6547.38.gml;38;64;8;0.06;26.24;6273;100751.36;91;16910;26.24;21298.1235731351;1;1
grafo6577.38.gml;38;49;5;14.35;84.82;6214;151.23;3;12150;84.82;1.09669104841519;1;1
grafo6578.38.gml;38;53;6;1.8;52.06;2578;156.53;23;5113;52.06;1.50913154041766;1;1
grafo6579.38.gml;38;49;6;0.78;72.86;3918;152.22;12;8800;72.86;1.21064682312536;1;1
grafo6590.38.gml;38;49;8;0.87;75.47;0;151.37;12;13095;75.47;1.12624469048116;1;1
grafo6593.38.gml;38;48;5;0.18;69.72;5673;152.27;18;10481;69.72;1.36362934362934;1;1
grafo6595.38.gml;38;53;4;6.45;66.43;5552;153.67;34;11328;66.43;1.36373683047226;1;1
grafo6644.38.gml;38;51;6;0.11;66.9;843;171.62;6;1585;66.9;2.04315998169895;1;1
grafo6655.38.gml;38;53;8;0.13;61.93;3163;155.06;25;6309;61.93;1.42037578931157;1;1
grafo6717.38.gml;38;47;5;3.12;84.6;0;151.31;7;12915;84.6;1.1186606892687;1;1
grafo6727.38.gml;38;49;6;12.23;85;4999;150.61;3;10905;85;1.05867226094606;1;1
