Graph;Nodes;Edges;Max Degree;Crossing Only Angular Res;Crossing Only Crossing Res;Crossing Only Iterations;Crossing Only Edge Length;Crossing Only No of Crossings;Crossing Only Time;Crossing Only Non Planar Crossing;Aspect Ratio;Non-Planar;Valid
grafo10158.91.gml;91;121;9;0.05;62.87;647;200.12;47;2968;62.87;3.08901341172148;1;1
grafo10239.91.gml;91;123;7;0.06;41.42;886;192.77;94;3990;41.42;3.05739686500819;1;1
grafo10311.91.gml;91;112;7;0.08;54.54;4442;162.64;68;17050;54.54;1.76189358372457;1;1
grafo10312.91.gml;91;116;7;1;33.65;2750;172.73;53;10880;33.65;2.76500627877773;1;1
grafo10317.91.gml;91;123;8;6.03;52.59;1095;188.86;64;4718;52.59;2.45398222874378;1;1
grafo10419.91.gml;91;132;8;2.1;29.89;1646;176.85;155;8400;29.89;3.14810622551154;1;1
grafo10477.91.gml;91;108;5;3.11;46.81;2878;172.3;52;11056;46.81;1.95112316034082;1;1
grafo10500.91.gml;91;120;8;0.04;34.73;3268;168.12;96;14148;34.73;3.33562778840025;1;1
grafo10502.91.gml;91;136;8;0;13.7;6767;9053.07;546;41946;13.7;3568.62589928058;1;1
grafo10624.91.gml;91;138;8;0.46;23.62;1454;182.59;269;8018;23.62;3.78543837059581;1;1
grafo10639.91.gml;91;120;5;0;24.02;6790;186.4;312;30987;24.02;5.62609398141915;1;1
grafo10789.91.gml;91;133;8;0.01;12.64;4193;7501.65;408;22480;12.64;1919.96064569341;1;1
grafo10856.91.gml;91;119;8;0;44.8;425;210.85;79;1976;44.8;2.65205585725369;1;1
grafo11134.91.gml;91;116;8;0.02;43.15;1636;181.86;54;6536;43.15;2.69689982065078;1;1
grafo11174.91.gml;91;117;8;0.08;37.37;1366;185.6;64;5743;37.37;3.04152789342215;1;1
grafo11206.91.gml;91;126;7;0.14;31.13;1744;178.57;140;8648;31.13;2.13484087102178;1;1
grafo11226.91.gml;91;117;6;2.05;38.99;1586;183.53;47;6465;38.99;2.09837902442668;1;1
grafo11257.91.gml;91;129;8;0.01;12.29;6235;7697.51;314;31455;12.29;2127.60338123415;1;1
grafo11300.91.gml;91;126;7;0.06;4.08;6328;5799.97;216;30036;4.08;1047.82663775394;1;1
grafo11312.91.gml;91;115;8;1.1;52.47;2976;165.37;63;11853;52.47;1.64765625;1;1
grafo11315.91.gml;91;131;8;3.61;30.5;814;192.89;112;4063;30.5;2.41976330381528;1;1
grafo11339.91.gml;91;115;8;0.02;38.9;4552;165.6;74;18243;38.9;1.75220272904483;1;1
grafo11349.91.gml;91;107;6;3.75;64.12;5773;161.44;33;21861;64.12;1.6254752851711;1;1
grafo11350.91.gml;91;120;5;0.74;46.69;777;198.72;51;3296;46.69;2.45798351108086;1;1
grafo11430.91.gml;91;121;8;1.29;32.51;4825;164.7;143;21586;32.51;2.12797619047619;1;1
grafo11448.91.gml;91;127;7;1.6;46.36;662;196.49;79;3043;46.36;2.55506402793946;1;1
grafo11453.91.gml;91;128;6;0.24;12.02;0;3063.02;518;36899;12.02;1478.48585825748;1;1
grafo11470.91.gml;91;131;8;0.75;14.99;0;206.31;523;40761;14.99;12.2953488372093;1;1
grafo11471.91.gml;91;130;9;0.02;17.05;4922;199.02;416;26317;17.05;10.2600781686209;1;1
grafo11472.91.gml;91;135;8;0.03;14.52;4153;11893.99;244;22570;14.52;1981.80588664559;1;1
grafo11487.91.gml;91;122;8;0.48;37.48;1286;184.53;69;5755;37.48;2.11153902049121;1;1
grafo11488.91.gml;91;127;8;0.18;31.14;297;219.52;123;1442;31.14;3.3673157044469;1;1
grafo11505.91.gml;91;131;9;0.28;25.98;785;189.02;131;3984;25.98;2.85612868439971;1;1
grafo11506.91.gml;91;124;8;0.2;21.1;0;3560.65;286;35625;21.1;1564.5669094693;1;1
grafo11507.91.gml;91;122;9;3.77;36.66;1010;188.88;85;4894;36.66;2.19245734809937;1;1
grafo11508.91.gml;91;124;5;0.32;26.45;3315;167.73;122;15225;26.45;5.08935458986886;1;1
grafo11520.91.gml;91;129;6;0.4;34.59;5215;172.47;190;25265;34.59;3.1609437751004;1;1
grafo11521.91.gml;91;111;5;4.76;46.78;1260;195.14;27;5237;46.78;2.05403468539487;1;1
grafo11526.91.gml;91;118;8;0.17;39.39;3570;165.91;84;14942;39.39;2.32894195142034;1;1
grafo11534.91.gml;91;124;6;0.11;43.06;2218;174.97;112;9814;43.06;3.26018168827192;1;1
grafo11536.91.gml;91;132;9;0;0;3918;3460.89;342;20546;;289.400018412815;1;1
grafo11537.91.gml;91;130;8;0.08;18.89;6775;463.17;264;36201;18.89;142.717722039474;1;1
grafo11599.91.gml;91;121;7;3.82;32.41;57;226.12;54;273;32.41;2.96244471250503;1;1
grafo11600.91.gml;91;119;8;2.87;37.76;185;225.02;55;799;37.76;2.58919968361257;1;1
grafo11616.91.gml;91;130;8;2.25;30.46;860;191.44;113;4172;30.46;3.26623237932507;1;1
grafo11655.91.gml;91;125;9;2.73;43.43;2331;165.71;89;10536;43.43;1.85938456827924;1;1
grafo11656.91.gml;91;123;9;0.33;54.96;3080;159.19;82;13586;54.96;1.95516736941743;1;1
grafo3063.91.gml;91;103;6;2.78;70.72;4543;167.68;16;15607;70.72;1.57541182824737;1;1
grafo3184.91.gml;91;127;8;0.03;11.64;4277;4496.4;320;20944;11.64;1401.12214511041;1;1
grafo4101.91.gml;91;123;8;2.36;36.18;899;190.65;88;4244;36.18;2.5008070682185;1;1
grafo7083.91.gml;91;112;8;0.02;16.73;3478;19189.77;95;13534;16.73;3471.84542586751;1;1
grafo8002.91.gml;91;121;8;0.02;38.07;4701;409.51;128;20644;38.07;136.728165938865;1;1
grafo8011.91.gml;91;114;7;0.07;47.91;4853;162.89;73;20715;47.91;2.34829622898682;1;1
grafo8033.91.gml;91;113;8;0.14;29.92;0;161.95;44;26841;29.92;1.99929651776293;1;1
grafo8034.91.gml;91;116;8;1.61;51.17;4610;162.8;39;18174;51.17;1.69745200199843;1;1
grafo8154.91.gml;91;109;6;4.1;49.56;1882;185.31;17;6862;49.56;2.28918573255649;1;1
grafo8179.91.gml;91;112;8;0.93;47.93;713;203.95;40;2776;47.93;2.63879114055061;1;1
grafo8209.91.gml;91;119;8;1.2;37.16;220;216.26;57;954;37.16;3.62486946143518;1;1
grafo8333.91.gml;91;122;11;0.07;48.63;859;190.39;73;3759;48.63;2.88392783590082;1;1
grafo8349.91.gml;91;133;8;0.14;26.41;1684;175.89;148;8521;26.41;2.60011778563015;1;1
grafo8480.91.gml;91;116;7;0.43;26.07;5499;1709.5;133;22556;26.07;699.132617689813;1;1
grafo8580.91.gml;91;107;5;1.34;51.72;4967;162.48;49;18225;51.72;1.64814535585042;1;1
grafo8585.91.gml;91;123;8;0.13;38.67;3124;169.32;152;14183;38.67;3.09501138480646;1;1
grafo8642.91.gml;91;112;5;0.2;35.22;6635;166.68;160;27747;35.22;3.74205977298761;1;1
grafo8647.91.gml;91;131;8;0.06;9.74;0;10089.4;363;41615;9.74;4414.43947476405;1;1
grafo8650.91.gml;91;130;9;0;2.98;0;205.34;461;41199;2.98;7.31473090949276;1;1
grafo8662.91.gml;91;133;8;0;18.03;3157;6336.34;255;16203;18.03;2451.19992910315;1;1
grafo8668.91.gml;91;115;9;0.91;47.75;2302;172.55;38;9107;47.75;1.9014384265375;1;1
grafo8702.91.gml;91;129;8;0;16.83;3760;175.14;226;18573;16.83;4.06457156886816;1;1
grafo8736.91.gml;91;114;8;0.76;58.17;3336;164.99;60;13130;58.17;1.84760599832534;1;1
grafo8753.91.gml;91;125;7;4.51;32.03;363;212.84;90;1694;32.03;3.26666056389601;1;1
grafo8754.91.gml;91;111;8;0.67;71.65;4869;164.63;21;18859;71.65;1.79732532360724;1;1
grafo8786.91.gml;91;126;9;0.02;44.01;1201;179.38;106;5620;44.01;2.54257730289785;1;1
grafo8787.91.gml;91;119;8;0.05;31;821;194.87;46;3452;31;2.52664057796508;1;1
grafo8788.91.gml;91;110;8;0.11;45.75;1569;185.88;33;5869;45.75;1.85386235955056;1;1
grafo8801.91.gml;91;127;8;0.73;31.82;1459;177.64;151;7011;31.82;2.2969808995687;1;1
grafo8802.91.gml;91;131;10;1.7;38.53;855;191.08;119;4153;38.53;2.74577434577435;1;1
grafo8808.91.gml;91;116;10;0.46;44.81;2191;176.29;48;8646;44.81;2.42567142728824;1;1
grafo8824.91.gml;91;120;7;0.06;6.26;0;25138.2;258;31781;6.26;5911.15894665766;1;1
grafo8831.91.gml;91;111;7;0.38;58.34;1483;183.04;32;5872;58.34;2.26885130373502;1;1
grafo8832.91.gml;91;115;7;0.07;35.45;6720;164.94;94;27893;35.45;2.61304569390182;1;1
grafo8881.91.gml;91;130;8;0.02;34.33;3087;171.59;198;15179;34.33;2.75058188250628;1;1
grafo8886.91.gml;91;122;8;0.26;19.73;4594;173.38;177;20670;19.73;2.40470144975018;1;1
grafo8910.91.gml;91;124;7;0.9;39.62;2842;168.97;122;12974;39.62;3.05836245160072;1;1
grafo8915.91.gml;91;118;8;1.05;56.51;905;194.73;36;3890;56.51;2.80466472303207;1;1
grafo8916.91.gml;91;101;5;1.82;78.09;0;167.91;9;23413;78.09;1.86901669758813;1;1
grafo8929.91.gml;91;126;8;0.63;26.27;2882;168;121;13226;26.27;2.47715688125354;1;1
grafo8954.91.gml;91;132;8;1.72;22.31;337;209.78;123;1757;22.31;3.35870019213098;1;1
grafo9008.91.gml;91;136;8;0.72;31.14;2472;171.28;223;13043;31.14;2.26492787655149;1;1
grafo9012.91.gml;91;129;8;2.09;28.14;2218;188.37;205;11301;28.14;12.1095634692705;1;1
grafo9346.91.gml;91;114;8;0.01;28.16;3612;594.12;141;14463;28.16;121.295573893473;1;1
grafo9581.91.gml;91;129;11;0.08;15.02;0;41668.43;214;36611;15.02;3878.52627792823;1;1
grafo9811.91.gml;91;126;8;0.28;33.85;2617;168.41;144;12267;33.85;2.12040332147094;1;1
grafo9854.91.gml;91;134;9;0.13;17.08;0;1021.92;489;41992;17.08;592.159802479512;1;1
grafo9863.91.gml;91;117;8;0.29;21.97;0;189.8;319;31669;21.97;5.18599358642805;1;1
grafo9864.91.gml;91;130;7;0.05;16.7;4525;195.82;416;24149;16.7;9.60654429369513;1;1
grafo9887.91.gml;91;127;8;1.8;23.83;3615;167.06;152;17366;23.83;2.42719603887768;1;1
grafo9894.91.gml;91;128;7;0.01;31.82;1037;182.86;108;4883;31.82;3.23450958599611;1;1
grafo9908.91.gml;91;118;8;2.15;55.23;666;201.18;51;2823;55.23;3.05547261727037;1;1
grafo9911.91.gml;91;119;8;0.3;34.01;3675;161.87;117;16041;34.01;2.41293800539084;1;1
grafo9914.91.gml;91;120;5;0;37.01;2717;166.91;107;11676;37.01;1.94872603928374;1;1
grafo9915.91.gml;91;119;8;0.1;49.97;3592;8945.49;52;15170;49.97;1785.39635073492;1;1
grafo9925.91.gml;91;125;8;0.79;2.96;0;203.81;443;37464;2.96;11.5806079815589;1;1
grafo9932.91.gml;91;132;8;0.02;18.88;0;4321.14;451;41218;18.88;2224.24735202492;1;1
grafo9937.91.gml;91;121;5;1.73;43.74;5218;161.92;90;22055;43.74;1.97511004401761;1;1
grafo9945.91.gml;91;123;7;0.05;18.13;0;183.32;298;32135;18.13;7.99566061436565;1;1
grafo9948.91.gml;91;127;7;0.08;14.27;6557;11354.38;278;32036;14.27;2060.67908801177;1;1
grafo9949.91.gml;91;119;9;1.45;36.43;2554;717.9;111;11080;36.43;207.915858431172;1;1
grafo9959.91.gml;91;113;5;0.17;31.51;3256;2839.54;80;12856;31.51;724.225303624367;1;1
grafo9983.91.gml;91;125;8;0.14;17.09;5786;5134.6;271;27319;17.09;1797.98504174397;1;1
grafo9985.91.gml;91;119;8;0.43;36.18;2797;165.59;88;12031;36.18;2.4764884512745;1;1
grafo9986.91.gml;91;122;6;0.06;39.07;3373;162.62;89;14562;39.07;1.85489914693455;1;1
grafo9987.91.gml;91;118;7;0.65;44.06;3518;159.71;74;15245;44.06;1.90230226828647;1;1
grafo9993.91.gml;91;128;8;2.01;25.39;1163;182.18;119;5479;25.39;2.98003802281369;1;1
grafo9994.91.gml;91;121;6;3.05;36.1;1012;192.15;66;4316;36.1;2.69955985915493;1;1
grafo10101.92.gml;92;132;8;0.87;11.93;0;204.58;481;38974;11.93;8.12803356770243;1;1
grafo10115.92.gml;92;117;7;0.35;39.54;0;158.96;78;29118;39.54;1.83014454006183;1;1
grafo10202.92.gml;92;131;6;0.92;36.59;171;222.81;91;902;36.59;3.26522454737832;1;1
grafo10210.92.gml;92;118;9;0.8;62.36;4744;156.02;69;20873;62.36;1.90222824705583;1;1
grafo10211.92.gml;92;119;9;0.36;49.28;6112;159.4;72;25138;49.28;1.88869317228653;1;1
grafo10245.92.gml;92;135;8;0.17;25.51;1373;187.76;250;7397;25.51;8.06024368231047;1;1
grafo10283.92.gml;92;131;8;2.49;25.63;1538;179.36;166;7861;25.63;2.91393217231897;1;1
grafo10287.92.gml;92;111;8;1.89;41.11;2447;180.18;38;9326;41.11;2.22381896266931;1;1
grafo10319.92.gml;92;124;8;2.07;40.03;1338;179.66;84;6044;40.03;3.95651734250177;1;1
grafo10328.92.gml;92;111;8;0.98;77.05;0;158.55;15;26491;77.05;1.52462030920112;1;1
grafo10376.92.gml;92;125;9;0;8.76;0;16969.93;467;34562;8.76;4868.31639401323;1;1
grafo10470.92.gml;92;135;8;1.2;24.97;256;218.49;143;1366;24.97;5.05623678646935;1;1
grafo10572.92.gml;92;133;8;0.24;16.19;0;223.71;570;40638;16.19;13.3001866169022;1;1
grafo10614.92.gml;92;129;8;0.06;14.89;5028;1888.5;466;26579;14.89;724.419559611188;1;1
grafo10692.92.gml;92;121;8;0.17;33.6;2367;173.62;94;10166;33.6;2.70397074190178;1;1
grafo10713.92.gml;92;136;8;1.26;27.03;1170;179.6;128;5997;27.03;3.42365158418989;1;1
grafo10715.92.gml;92;118;8;8.29;46.29;842;198.64;28;3582;46.29;2.81263253559527;1;1
grafo10724.92.gml;92;120;9;1.22;38.15;3745;164.62;57;15405;38.15;1.92575051562142;1;1
grafo10740.92.gml;92;117;5;0.52;40.28;6014;1401.57;82;25075;40.28;279.373015264248;1;1
grafo10741.92.gml;92;132;8;0.21;15.57;0;1602.9;467;39798;15.57;590.696279129651;1;1
grafo10763.92.gml;92;129;9;0.08;14.85;0;177.42;273;35220;14.85;4.13813229571985;1;1
grafo10765.92.gml;92;119;8;0.39;51.03;5454;158.53;45;24386;51.03;1.53195164075993;1;1
grafo10771.92.gml;92;127;8;1.01;21.17;0;187.2;369;35880;21.17;6.12890539654796;1;1
grafo10824.92.gml;92;116;9;1.4;51.74;1413;186.45;35;5663;51.74;2.47202742714664;1;1
grafo10830.92.gml;92;129;7;1.09;47.04;2648;162.85;97;12441;47.04;1.73630947523056;1;1
grafo10853.92.gml;92;113;8;0.42;45.61;5895;165.05;65;22739;45.61;2.72191588279814;1;1
grafo10879.92.gml;92;124;7;0;0;3765;250289.79;234;17380;;21969.3576097965;1;1
grafo10893.92.gml;92;129;6;0.39;28.87;3858;173.47;251;19901;28.87;3.61234389513882;1;1
grafo10912.92.gml;92;126;11;2.56;20.76;1719;170.24;82;7823;20.76;2.83836334432327;1;1
grafo10946.92.gml;92;120;8;0.23;39.25;1461;182.13;53;6117;39.25;2.41152434956638;1;1
grafo10957.92.gml;92;122;8;0;44.61;2302;170.45;67;10875;44.61;2.04781914446592;1;1
grafo10976.92.gml;92;137;9;0.28;24.29;2717;177.77;252;14492;24.29;4.47010518545857;1;1
grafo10999.92.gml;92;129;10;0;12.22;5538;146438.05;301;28952;12.22;31443.5698200684;1;1
grafo11027.92.gml;92;122;8;3.22;39.17;1092;189.48;48;4667;39.17;2.34801264679313;1;1
grafo11063.92.gml;92;116;8;2.53;40.89;1488;184.88;48;6549;40.89;2.59479886225112;1;1
grafo11115.92.gml;92;142;9;0.03;14.67;1808;2208.2;457;11085;14.67;586.455510304825;1;1
grafo11116.92.gml;92;112;9;2.4;52.32;4728;162.37;59;18352;52.32;1.69383949880668;1;1
grafo11144.92.gml;92;136;9;0.09;40.69;752;188.3;97;3850;40.69;3.12317544024861;1;1
grafo11190.92.gml;92;130;8;0.15;11.25;0;214.19;494;39070;11.25;14.3135696821516;1;1
grafo11192.92.gml;92;111;7;0.1;42.91;2187;175.83;36;8747;42.91;2.2136840432295;1;1
grafo11197.92.gml;92;122;8;0.02;22.24;2579;7487.07;146;11672;22.24;1722.10230345985;1;1
grafo11220.92.gml;92;132;6;0.02;30.81;1817;170.27;104;9005;30.81;3.22811892192276;1;1
grafo11221.92.gml;92;113;7;0.54;34.12;1543;184.73;45;6226;34.12;3.08419656915555;1;1
grafo11232.92.gml;92;132;8;0.42;36.87;831;191.71;132;4164;36.87;3.87321311781743;1;1
grafo11245.92.gml;92;118;8;0.27;41.61;4167;164.12;43;17438;41.61;1.8589012308616;1;1
grafo11259.92.gml;92;106;8;2.99;73.72;4458;160.42;27;16031;73.72;1.43135203013813;1;1
grafo11267.92.gml;92;131;7;0.07;33.95;1428;176.06;135;7071;33.95;2.87696551724138;1;1
grafo11273.92.gml;92;120;9;0.12;50.73;2640;163.63;69;11381;50.73;1.80306014240267;1;1
grafo11276.92.gml;92;133;8;0.05;17.13;6172;727.96;377;36537;17.13;261.906827414494;1;1
grafo11286.92.gml;92;117;7;0.06;37.36;0;162.97;98;28684;37.36;1.99329517579722;1;1
grafo11314.92.gml;92;127;8;0.43;27.16;2874;187.35;258;14696;27.16;5.5032282095853;1;1
grafo11337.92.gml;92;118;8;0.01;49.2;3783;162.5;46;16246;49.2;1.63440387153542;1;1
grafo11338.92.gml;92;122;9;0.21;50.85;3940;161.59;69;17870;50.85;1.92239341322247;1;1
grafo11353.92.gml;92;117;8;2.11;49.44;2772;168.93;54;11445;49.44;1.71922196796339;1;1
grafo11354.92.gml;92;133;8;0.88;29.74;489;204.14;145;2678;29.74;3.30925041009914;1;1
grafo11355.92.gml;92;128;8;0.06;19.52;6316;184.6;332;32246;19.52;7.33345132743363;1;1
grafo11365.92.gml;92;132;8;0.02;14.13;5798;12419.54;390;32138;14.13;2572.00288018433;1;1
grafo11366.92.gml;92;121;6;0.06;43.51;3643;164.12;90;15522;43.51;2.67721637866266;1;1
grafo11367.92.gml;92;118;9;0.03;45.09;5248;160.37;94;22078;45.09;2.10709814119233;1;1
grafo11368.92.gml;92;113;8;0.43;65.73;3534;165.73;23;13409;65.73;1.84806649801229;1;1
grafo11379.92.gml;92;125;7;0.12;38.21;1505;182.36;94;6848;38.21;2.46918085969181;1;1
grafo11381.92.gml;92;126;7;0.1;36.75;1326;176.47;94;6100;36.75;3.21943522938749;1;1
grafo11389.92.gml;92;128;8;0;12.93;6636;4031.13;290;35839;12.93;925.486584754263;1;1
grafo11393.92.gml;92;135;8;0.3;14.26;0;231;648;44037;14.26;16.2558888324013;1;1
grafo11404.92.gml;92;123;6;4.97;33.93;1092;188.92;71;5309;33.93;2.61523452743308;1;1
grafo11405.92.gml;92;128;8;0.19;21.01;6343;1946.35;367;32068;21.01;898.253635084428;1;1
grafo11406.92.gml;92;121;8;1.94;40.82;2599;168.98;60;10880;40.82;2.0176108988204;1;1
grafo11407.92.gml;92;122;7;0.47;37.95;474;209.62;61;2127;37.95;2.6387250877062;1;1
grafo11408.92.gml;92;131;9;2.34;29.04;1261;179.92;132;6223;29.04;2.96464553947609;1;1
grafo11419.92.gml;92;125;8;0.11;21.17;4419;178.13;254;20696;21.17;3.96130129704444;1;1
grafo11420.92.gml;92;131;9;0.49;23.36;2989;171.77;167;14689;23.36;4.36425214265966;1;1
grafo11431.92.gml;92;125;7;0.1;20.79;0;192.67;379;36166;20.79;8.09654963680387;1;1
grafo11432.92.gml;92;126;8;0;13.19;6882;41369.64;285;33119;13.19;7359.70541259982;1;1
grafo11435.92.gml;92;117;8;5.8;28.03;1816;181.9;36;7285;28.03;2.50391768895924;1;1
grafo11439.92.gml;92;130;9;0.06;31.69;3416;5791.46;209;17344;31.69;1741.05757399884;1;1
grafo11457.92.gml;92;130;7;0;30.82;529;202.73;120;2591;30.82;2.90151515151515;1;1
grafo11635.92.gml;92;128;8;0.15;19.85;1685;180.18;144;8284;19.85;2.62885042166001;1;1
grafo3262.92.gml;92;130;8;0.52;15.11;5654;200.01;404;30665;15.11;11.4234025281225;1;1
grafo3472.92.gml;92;120;6;0.13;29.88;2047;4111.42;78;8577;29.88;1229.90817199285;1;1
grafo3909.92.gml;92;124;8;0.66;41.45;2463;168.29;75;12066;41.45;2.32099982082064;1;1
grafo6307.92.gml;92;126;8;0.11;17.41;6928;208.05;482;35356;17.41;26.8987581561777;1;1
grafo7499.92.gml;92;120;7;0.41;31.57;5969;165.15;129;27041;31.57;2.86073125787993;1;1
grafo7984.92.gml;92;123;7;2.25;34.47;2077;175.1;71;8975;34.47;2.41188274297679;1;1
grafo8215.92.gml;92;125;8;0.28;41.71;975;188.71;86;4370;41.71;2.53217841819801;1;1
grafo8218.92.gml;92;122;8;1.07;40.42;4359;163.83;110;19977;40.42;2.18654548861613;1;1
grafo8257.92.gml;92;122;7;0.56;38.01;1840;181.96;58;7766;38.01;2.10210404957487;1;1
grafo8377.92.gml;92;130;8;0.75;28.62;2991;173.21;211;16062;28.62;2.80483760850483;1;1
grafo8491.92.gml;92;133;9;0;18.21;3232;204.44;420;17664;18.21;7.55398471044088;1;1
grafo8573.92.gml;92;113;7;0.99;37.91;1330;189.87;48;5221;37.91;2.94666351532341;1;1
grafo8644.92.gml;92;122;10;0.29;36.39;805;198.04;58;3844;36.39;2.77627967059583;1;1
grafo8645.92.gml;92;129;9;0.09;14.19;4537;182.32;340;24335;14.19;4.30897167838814;1;1
grafo8646.92.gml;92;135;11;0;21.5;5088;190.54;456;30707;21.5;8.55095184770437;1;1
grafo8651.92.gml;92;126;8;0.22;0.89;0;197.96;429;35440;0.89;8.75690032288303;1;1
grafo8659.92.gml;92;135;8;0;1.35;2439;322921.22;313;13319;1.35;99566.0478239285;1;1
grafo8707.92.gml;92;116;9;0.98;35.93;2653;170.47;65;11447;35.93;2.29323586564264;1;1
grafo8820.92.gml;92;121;10;5.09;32.96;328;217.49;61;1430;32.96;2.79676448457487;1;1
grafo8825.92.gml;92;124;9;1.05;42.27;1521;181.96;91;6810;42.27;2.8492890136763;1;1
grafo8845.92.gml;92;115;9;4.7;50.3;1742;181.75;42;6854;50.3;2.29590963546124;1;1
grafo8858.92.gml;92;127;8;0.11;48.8;2226;165.92;82;10129;48.8;2.40387722132472;1;1
grafo8879.92.gml;92;119;9;1.67;29.11;4424;171.61;122;20546;29.11;2.86694516043018;1;1
grafo8904.92.gml;92;124;8;0.03;20.13;0;191.35;399;35275;20.13;4.67351021267635;1;1
grafo8919.92.gml;92;117;9;0.9;76.32;4876;159.87;34;19898;76.32;1.68389934386041;1;1
grafo8922.92.gml;92;130;9;1.63;32.56;1308;183.35;93;6606;32.56;2.41803695541617;1;1
grafo8956.92.gml;92;120;8;1.11;37.15;489;211.54;68;2157;37.15;2.79090909090909;1;1
grafo8963.92.gml;92;139;9;0.02;34.47;1572;174.36;182;8435;34.47;2.8282197146321;1;1
grafo8965.92.gml;92;109;8;0.01;40.09;5013;165.43;72;20191;40.09;1.7523742249431;1;1
grafo9030.92.gml;92;106;8;0.01;23.89;4716;12296.07;40;17203;23.89;13578.1639240506;1;1
grafo9041.92.gml;92;110;6;5.58;55.6;1755;185.14;25;6590;55.6;2.32345828295042;1;1
grafo9299.92.gml;92;126;8;0.08;26.97;1315;2600.71;111;6215;26.97;360.094223607864;1;1
grafo9471.92.gml;92;122;6;0.01;21.39;4213;9238.27;138;18907;21.39;1744.95949021393;1;1
grafo9576.92.gml;92;123;8;0.03;32.92;2964;164.72;123;13380;32.92;1.94441662493741;1;1
grafo9634.92.gml;92;124;9;0.09;42.92;666;199.59;65;2971;42.92;3.15539412157649;1;1
grafo9742.92.gml;92;125;8;0.31;34.38;1212;183.25;103;5561;34.38;4.93074084587;1;1
grafo9832.92.gml;92;130;7;0;25.77;3269;658311.52;208;15931;25.77;168009.180122757;1;1
grafo9961.92.gml;92;123;9;0.23;15.77;0;1962.63;292;32599;15.77;425.982761923003;1;1
grafo10095.93.gml;93;120;10;0.01;23.71;5493;33093.05;157;25282;23.71;7542.03447285263;1;1
grafo10105.93.gml;93;137;7;0.21;13.03;0;218.15;566;42694;13.03;22.0533429446747;1;1
grafo10107.93.gml;93;133;8;0;3.56;2548;8475.51;199;13528;3.56;1061.27672118676;1;1
grafo10143.93.gml;93;118;8;0.28;40.61;1332;2299.39;45;5418;40.61;580.263361592333;1;1
grafo10162.93.gml;93;137;11;0.01;16.46;1317;39639.25;194;6900;16.46;12801.5222418879;1;1
grafo10163.93.gml;93;121;10;0.67;23.37;0;173.29;247;30903;23.37;2.97066714362368;1;1
grafo10169.93.gml;93;116;9;1.31;47.47;905;199.66;33;3922;47.47;2.33897394574268;1;1
grafo10181.93.gml;93;133;7;0.06;32.47;2732;168.6;175;13604;32.47;2.40872388976654;1;1
grafo10201.93.gml;93;123;10;1.29;44.16;2022;169.58;94;8937;44.16;2.02752442996743;1;1
grafo10215.93.gml;93;142;9;0.47;17.55;1570;178.8;237;8827;17.55;5.0228952024144;1;1
grafo10242.93.gml;93;121;8;1.3;42.13;2004;172.96;75;8770;42.13;2.11757463835026;1;1
grafo10255.93.gml;93;125;6;0.26;32.11;1554;178.3;108;7043;32.11;2.58274647887324;1;1
grafo10270.93.gml;93;134;8;0.13;6.3;6466;21397.03;176;37159;6.3;9388.26015748032;1;1
grafo10291.93.gml;93;137;8;0.13;35.36;851;194.24;137;4446;35.36;3.43517597931994;1;1
grafo10310.93.gml;93;117;6;1.02;40.19;2925;167.06;71;13226;40.19;1.98516102731349;1;1
grafo10326.93.gml;93;127;8;2.82;33.57;3423;164.44;104;15372;33.57;2.10934442270059;1;1
grafo10360.93.gml;93;118;8;3.89;29.83;3360;169.93;69;13806;29.83;1.91601194217473;1;1
grafo10407.93.gml;93;121;9;5.86;54.03;809;197.38;45;3415;54.03;2.62771673750902;1;1
grafo10408.93.gml;93;123;8;0.05;18.24;6771;7289.23;346;32498;18.24;2262.06689203032;1;1
grafo10410.93.gml;93;124;8;1.1;32.07;1481;183.85;78;6645;32.07;2.14921943101672;1;1
grafo10413.93.gml;93;129;8;0.07;7.44;0;231.78;604;40361;7.44;17.3996703749485;1;1
grafo10424.93.gml;93;120;9;0.07;19.22;0;163.16;120;30053;19.22;3.29499825925496;1;1
grafo10425.93.gml;93;122;9;1.45;45.41;4189;167.64;64;17718;45.41;2.46989276876547;1;1
grafo10440.93.gml;93;123;8;0.79;30.53;2846;166.54;77;12459;30.53;1.99673774665818;1;1
grafo10507.93.gml;93;128;10;0.38;12.78;0;193.99;381;35372;12.78;8.505743424584;1;1
grafo10517.93.gml;93;133;8;0;21.45;1410;5942.54;169;7031;21.45;1567.23630634998;1;1
grafo10541.93.gml;93;124;6;2.58;31.94;2084;170.6;77;9402;31.94;2.57657579440875;1;1
grafo10544.93.gml;93;120;8;0.24;43.43;5047;165.93;90;24254;43.43;1.9636784545382;1;1
grafo10545.93.gml;93;121;6;0;51.86;4070;164.24;60;17150;51.86;1.87664282149393;1;1
grafo10554.93.gml;93;110;6;3.74;49.76;2627;176.58;23;9954;49.76;2.70036980247136;1;1
grafo10571.93.gml;93;129;7;0.14;18.97;0;189.18;348;35644;18.97;4.42233554309026;1;1
grafo10573.93.gml;93;124;7;0.42;36.62;1707;181.49;96;7748;36.62;2.12197350388305;1;1
grafo10585.93.gml;93;135;9;0;26.42;2038;182.72;261;10714;26.42;4.36864702945582;1;1
grafo10588.93.gml;93;128;11;0.51;42.21;1935;172.59;98;8980;42.21;2.5086249383933;1;1
