Graph;Nodes;Edges;Max Degree;Crossing Only Angular Res;Crossing Only Crossing Res;Crossing Only Iterations;Crossing Only Edge Length;Crossing Only No of Crossings;Crossing Only Time;Crossing Only Non Planar Crossing;Aspect Ratio;Non-Planar;Valid
grafo8815.87.gml;87;110;9;0.01;41.82;2585;168.43;53;10792;41.82;2.0359729795719;1;1
grafo8819.87.gml;87;118;7;1.8;40.91;263;215.82;62;1103;40.91;3.57083993660856;1;1
grafo8829.87.gml;87;120;6;3.56;42.36;438;207.23;57;1857;42.36;2.61908094238395;1;1
grafo8834.87.gml;87;112;8;0.27;35.46;1698;179.75;54;6635;35.46;3.52542177027964;1;1
grafo8835.87.gml;87;117;7;1.55;31.5;5534;161.57;127;23216;31.5;2.16661379857256;1;1
grafo8837.87.gml;87;123;7;1.45;37.3;1074;180.5;90;4698;37.3;2.21140238018656;1;1
grafo9026.87.gml;87;107;7;0.19;51.22;4181;163;53;15546;51.22;1.71037013899734;1;1
grafo9027.87.gml;87;129;8;0.13;16.9;3786;12911;362;20083;16.9;3233.73615276945;1;1
grafo9315.87.gml;87;117;10;2.19;30.53;776;197.65;100;3261;30.53;2.50879586414878;1;1
grafo9493.87.gml;87;122;8;1.05;38.99;243;220.05;102;1166;38.99;2.88137755102041;1;1
grafo9529.87.gml;87;105;9;0.19;31.25;6871;156.41;45;24611;31.25;1.94784876140808;1;1
grafo9542.87.gml;87;136;8;0.06;2.93;5434;97419.6;253;32103;2.93;7257.27625013271;1;1
grafo9606.87.gml;87;116;8;0.84;34.06;1980;170.79;111;8522;34.06;2.38447464715107;1;1
grafo9607.87.gml;87;116;8;0.27;36.51;2687;169.92;126;11318;36.51;2.10540884267225;1;1
grafo9663.87.gml;87;119;9;5.23;34.49;226;217.63;68;992;34.49;3.48586118251928;1;1
grafo3069.88.gml;88;100;5;3.77;75.74;5748;164.97;15;19000;75.74;1.60608558280102;1;1
grafo3103.88.gml;88;105;6;0.02;45.66;4806;16671.81;53;18486;45.66;4735.81149332254;1;1
grafo3871.88.gml;88;126;8;0.95;33.99;826;187.5;114;3778;33.99;2.63878988810609;1;1
grafo6247.88.gml;88;114;8;1.4;36.06;1672;179.07;61;6734;36.06;2.23427331887202;1;1
grafo7126.88.gml;88;118;11;0.2;46.73;1585;177.09;61;6727;46.73;2.20928753180662;1;1
grafo7378.88.gml;88;121;8;0;32.15;2789;171.07;124;11934;32.15;2.73894302848576;1;1
grafo7594.88.gml;88;120;8;0.05;27.12;1220;183.81;128;5918;27.12;2.85373906835624;1;1
grafo7608.88.gml;88;114;7;0.7;15.47;0;173.09;198;29096;15.47;2.53152099775894;1;1
grafo7778.88.gml;88;110;8;0.45;50.35;3534;166.81;45;13687;50.35;1.83676728957036;1;1
grafo7910.88.gml;88;125;8;0.35;15.49;3392;1274.72;241;17474;15.49;176.065819620912;1;1
grafo7911.88.gml;88;115;7;0.33;28.33;1913;174.9;70;7878;28.33;2.29378954378954;1;1
grafo8014.88.gml;88;123;8;0;24.02;3395;169.49;195;15810;24.02;4.26273679256383;1;1
grafo8021.88.gml;88;114;9;4.48;44.41;683;200;38;2928;44.41;3.09634255129349;1;1
grafo8060.88.gml;88;117;9;0.1;30.88;1014;188.94;109;4509;30.88;2.94853057982526;1;1
grafo8083.88.gml;88;122;8;0.23;38.96;512;200.54;76;2248;38.96;3.44402024327444;1;1
grafo8177.88.gml;88;123;8;0.27;13.67;0;198.39;426;34775;13.67;5.02336028751123;1;1
grafo8193.88.gml;88;106;6;0.17;55.55;4760;162.92;46;17348;55.55;1.71955690149825;1;1
grafo8207.88.gml;88;111;8;0.65;40.24;1798;178.31;67;7295;40.24;2.22857577370542;1;1
grafo8225.88.gml;88;118;9;1.89;41.47;1785;174.04;69;7464;41.47;1.98909597092259;1;1
grafo8280.88.gml;88;119;8;0.23;43.4;4061;161.68;97;17145;43.4;2.03818479149632;1;1
grafo8330.88.gml;88;125;8;0.07;19.66;4645;195.7;422;23083;19.66;7.15343245808289;1;1
grafo8506.88.gml;88;124;9;0.01;28.73;916;186.7;114;4201;28.73;3.25043782837128;1;1
grafo8531.88.gml;88;113;5;0.3;43.82;1611;180.07;43;6303;43.82;2.50210167340788;1;1
grafo8579.88.gml;88;121;8;0.29;13.43;0;203.9;424;34540;13.43;8.7462962962963;1;1
grafo8611.88.gml;88;114;7;0.04;32.83;3900;12329.84;109;15794;32.83;2381.98080013533;1;1
grafo8657.88.gml;88;110;6;3.71;36.64;565;207.99;43;2192;36.64;2.50888824129389;1;1
grafo8731.88.gml;88;115;8;0.14;40.66;622;201.54;64;2630;40.66;2.31142433234421;1;1
grafo8732.88.gml;88;110;7;0.14;41.71;4025;162.82;52;15072;41.71;1.62161754729781;1;1
grafo8733.88.gml;88;121;7;0.06;15.06;5846;7775.76;384;29498;15.06;3600.54620017942;1;1
grafo8742.88.gml;88;115;7;1.33;45.06;1058;189.37;46;4164;45.06;3.03134288030262;1;1
grafo8748.88.gml;88;107;10;0.6;72.33;4394;159.23;19;15758;72.33;1.22255495814333;1;1
grafo8752.88.gml;88;110;7;1.22;43.4;4004;164.49;85;15510;43.4;1.87300553565614;1;1
grafo8773.88.gml;88;117;7;0.11;35.48;1652;176.06;84;6850;35.48;2.36409674321139;1;1
grafo8774.88.gml;88;129;9;0;19.01;4998;202.53;476;26997;19.01;9.41138361869505;1;1
grafo8779.88.gml;88;123;7;0.01;16.21;6051;197.69;426;29571;16.21;6.29375729288215;1;1
grafo8781.88.gml;88;122;8;1.11;28.72;2988;176.51;200;14634;28.72;3.26797568957457;1;1
grafo8782.88.gml;88;106;6;0.09;48.04;2854;9541.04;45;10752;48.04;2139.65895207778;1;1
grafo8796.88.gml;88;122;9;0.19;34.29;1585;180.23;122;7509;34.29;3.1866474543708;1;1
grafo8810.88.gml;88;119;8;0.07;50.91;4278;160.77;66;17593;50.91;1.8679706601467;1;1
grafo8813.88.gml;88;125;8;0.03;22.8;1691;7604.45;190;8065;22.8;1798.05616889405;1;1
grafo8814.88.gml;88;125;7;0.01;22.84;4450;1918.73;253;21862;22.84;759.601969504447;1;1
grafo8817.88.gml;88;127;7;0.19;23.74;0;199.43;443;38179;23.74;9.41237014236245;1;1
grafo8822.88.gml;88;120;9;0.49;26.19;2796;172.01;173;13112;26.19;3.0894086785441;1;1
grafo8830.88.gml;88;123;7;1.57;27.26;3652;174.09;220;17373;27.26;3.94292702812882;1;1
grafo8836.88.gml;88;121;8;0;19.65;5370;191.45;389;27042;19.65;7.30594425165118;1;1
grafo8841.88.gml;88;118;7;0.12;43.94;817;193.27;61;3463;43.94;3.08986677432378;1;1
grafo8844.88.gml;88;114;7;0.01;20.75;5463;1113.11;146;21925;20.75;208.663854109962;1;1
grafo8872.88.gml;88;117;7;0;3.62;5595;60909.31;243;25282;3.62;8149.28347120098;1;1
grafo8873.88.gml;88;105;6;3.57;74.27;6136;159.59;14;21606;74.27;1.33685865370873;1;1
grafo8876.88.gml;88;127;9;0.04;21.8;3939;5330.09;285;21787;21.8;1394.53713826367;1;1
grafo8885.88.gml;88;116;7;0.01;23.91;786;3411.76;80;3336;23.91;580.521300172371;1;1
grafo8897.88.gml;88;131;9;0.37;16.69;0;218.13;628;41619;16.69;12.3885390428212;1;1
grafo8913.88.gml;88;107;8;6.35;45.19;2141;175.66;41;8370;45.19;2.01241664750517;1;1
grafo8914.88.gml;88;107;8;1.97;31.08;5436;159.96;65;20959;31.08;1.63570380665586;1;1
grafo8927.88.gml;88;127;8;0.02;26.33;3738;178.5;242;18260;26.33;3.8067715784454;1;1
grafo8934.88.gml;88;124;8;0.06;31.71;2133;169.3;117;9536;31.71;2.34927443643333;1;1
grafo8935.88.gml;88;122;8;0.21;11.4;0;1464.69;442;34053;11.4;725.055115357726;1;1
grafo8940.88.gml;88;109;8;0.63;71.27;3889;165.86;20;14036;71.27;2.02147315855181;1;1
grafo8948.88.gml;88;129;10;2.01;36.72;837;187.41;97;3928;36.72;2.68834399431414;1;1
grafo9217.88.gml;88;122;8;0.13;19.64;4811;3457.38;284;23323;19.64;1485.84021621622;1;1
grafo9227.88.gml;88;125;8;4.31;37.31;673;195.51;90;3107;37.31;2.74612622826909;1;1
grafo9314.88.gml;88;123;8;0.09;25.03;2546;182.43;231;11760;25.03;3.46916545158247;1;1
grafo9340.88.gml;88;117;7;0.03;43.57;899;191.97;53;3828;43.57;2.62360978709882;1;1
grafo9396.88.gml;88;123;9;0.05;36.3;945;187.42;108;4524;36.3;2.78665798288054;1;1
grafo9527.88.gml;88;118;8;0;31.45;1077;186.64;69;4692;31.45;2.66981132075472;1;1
grafo9596.88.gml;88;123;7;0.08;30.39;3073;168.28;175;14839;30.39;2.82721546481321;1;1
grafo9706.88.gml;88;122;8;0.16;34.95;827;192.21;89;3802;34.95;2.59550469290301;1;1
grafo9812.88.gml;88;113;8;0;31.34;695;199.89;62;2780;31.34;2.57725197177252;1;1
grafo3139.89.gml;89;121;7;1.77;42.44;549;204.38;68;2557;42.44;3.23432081640741;1;1
grafo6418.89.gml;89;130;8;0.54;11.48;0;671.73;552;40145;11.48;350.523548139203;1;1
grafo6422.89.gml;89;113;7;0;29.3;5108;170.72;149;20672;29.3;5.38928402086297;1;1
grafo7411.89.gml;89;120;8;0.45;27.68;0;171.06;184;30347;27.68;3.54797250174355;1;1
grafo7936.89.gml;89;137;8;0;15.06;4262;197.81;453;24522;15.06;9.87070734710631;1;1
grafo8003.89.gml;89;115;6;0.59;33.93;0;172.05;170;29235;33.93;3.0439842209073;1;1
grafo8208.89.gml;89;115;8;1.39;51.34;464;206.68;37;1912;51.34;2.99331597222222;1;1
grafo8351.89.gml;89;127;7;0.01;37.49;1316;179.78;110;6755;37.49;3.01948112765758;1;1
grafo8352.89.gml;89;120;9;0.88;51.7;1384;180.38;64;6252;51.7;2.52477978467835;1;1
grafo8353.89.gml;89;116;7;0.22;46.27;725;198.68;84;2990;46.27;2.80836776859504;1;1
grafo8354.89.gml;89;116;7;1.11;38.29;873;199.47;105;3695;38.29;2.22830008098358;1;1
grafo8368.89.gml;89;114;8;0.1;43.16;3144;172.48;53;12179;43.16;1.77979408932672;1;1
grafo8394.89.gml;89;122;8;0.41;36.49;1227;184.03;130;5530;36.49;2.5973136686858;1;1
grafo8471.89.gml;89;117;6;4.91;31.61;1397;182.08;59;5637;31.61;2.59720062208398;1;1
grafo8477.89.gml;89;123;8;0.88;32.34;1726;178.88;106;7981;32.34;3.17225065173313;1;1
grafo8500.89.gml;89;121;8;0.13;21.59;5732;184.71;306;27582;21.59;4.14555141182738;1;1
grafo8502.89.gml;89;107;7;0;33.7;1887;5991.45;58;7188;33.7;897.561460777313;1;1
grafo8503.89.gml;89;107;7;0.5;55.87;0;5463.88;49;27533;55.87;2183.32008914848;1;1
grafo8595.89.gml;89;112;8;1.37;50.79;3887;164.17;51;14939;50.79;2.00440594429094;1;1
grafo8618.89.gml;89;117;6;0.76;40.97;1895;170.96;55;7735;40.97;2.27161545011224;1;1
grafo8643.89.gml;89;124;8;0.9;34.16;2577;167.67;96;11402;34.16;2.83114035087719;1;1
grafo8658.89.gml;89;127;9;0.03;22.26;2825;182.93;295;14007;22.26;4.28869295841773;1;1
grafo8664.89.gml;89;124;9;0.34;32.94;2932;168.02;142;13490;32.94;2.46117128694694;1;1
grafo8670.89.gml;89;109;8;3.11;52.46;6547;160.35;30;23593;52.46;1.51708988011021;1;1
grafo8686.89.gml;89;113;8;0.32;68.24;1860;178.65;34;7117;68.24;2.15718717683557;1;1
grafo8688.89.gml;89;123;7;0.02;16.49;0;7266.03;433;36209;16.49;2365.32426920462;1;1
grafo8691.89.gml;89;117;8;0.07;37.39;1106;189.79;61;4813;37.39;2.27227304174033;1;1
grafo8724.89.gml;89;116;6;0;25.62;3846;18219.13;125;16322;25.62;4184.24450117832;1;1
grafo8734.89.gml;89;109;6;0.01;11.16;0;21713.9;50;26575;11.16;6835.44936708861;1;1
grafo8747.89.gml;89;130;7;2.69;35.07;1106;180.15;106;5394;35.07;2.13700426089807;1;1
grafo8761.89.gml;89;117;6;1.41;51.49;2228;168.76;70;9216;51.49;1.96581196581197;1;1
grafo8785.89.gml;89;116;8;2.41;47.81;987;190.35;61;4059;47.81;2.28225361003709;1;1
grafo8818.89.gml;89;121;7;0.44;35.82;2785;164.9;119;12090;35.82;2.09525461958879;1;1
grafo8828.89.gml;89;114;6;0.98;36.09;4249;162.22;82;16905;36.09;1.8257402289775;1;1
grafo8839.89.gml;89;113;8;1.09;29.02;1698;181.83;52;6668;29.02;2.09077468953282;1;1
grafo8842.89.gml;89;122;8;0.02;33.26;2339;168.27;96;11365;33.26;2.32997610105838;1;1
grafo8853.89.gml;89;118;8;0.49;35.75;0;164.41;167;30986;35.75;2.51808138985931;1;1
grafo8854.89.gml;89;123;8;2.17;32.49;468;205.62;107;2145;32.49;3.31424556472861;1;1
grafo8859.89.gml;89;102;6;0;42.68;0;160.05;24;23976;42.68;1.60716320136713;1;1
grafo8862.89.gml;89;108;8;0.08;70.22;686;203.39;9;2499;70.22;2.26917789386857;1;1
grafo8887.89.gml;89;124;9;0.14;37.07;2745;167.66;133;12966;37.07;3.38082406119611;1;1
grafo8889.89.gml;89;119;9;1.68;45.92;4545;157.85;68;19712;45.92;1.58014796547472;1;1
grafo8899.89.gml;89;116;9;2.96;32.72;910;190.85;77;4081;32.72;2.16296139459383;1;1
grafo8902.89.gml;89;119;8;0.23;34.04;1459;177.63;82;6315;34.04;2.17768401312705;1;1
grafo8909.89.gml;89;124;9;0.89;32.68;4015;174.11;218;18517;32.68;3.08011472275335;1;1
grafo8924.89.gml;89;125;7;0.07;32.67;2202;4551.07;175;10807;32.67;1168.52678854486;1;1
grafo8925.89.gml;89;121;7;0;22.08;1380;38431.62;88;6035;22.08;12259.2324244111;1;1
grafo8926.89.gml;89;122;9;0.01;19.88;2771;4636.57;114;12734;19.88;713.657955489888;1;1
grafo8932.89.gml;89;118;8;4.37;35.2;2708;168.98;93;11368;35.2;1.92028475318783;1;1
grafo8947.89.gml;89;116;8;0.11;29.07;0;172.67;187;29060;29.07;3.12778904665314;1;1
grafo8958.89.gml;89;122;7;0;27.23;2968;181.29;251;14175;27.23;4.59615384615385;1;1
grafo8964.89.gml;89;110;9;0.93;41.29;1918;1520.68;46;7280;41.29;301.100959600032;1;1
grafo8966.89.gml;89;107;8;1.54;46.66;0;5259.09;44;25220;46.66;2133.3557917774;1;1
grafo9289.89.gml;89;126;10;1.39;29.9;1299;180.62;136;5991;29.9;2.96109263179115;1;1
grafo9327.89.gml;89;128;8;0.85;33.29;341;211.66;91;1611;33.29;2.91883602044829;1;1
grafo9332.89.gml;89;116;8;1.21;33.43;5915;161.21;88;23847;33.43;2.23763883912576;1;1
grafo9432.89.gml;89;122;8;0.31;25.23;2947;172.65;173;13483;25.23;3.13496307613955;1;1
grafo9445.89.gml;89;118;10;0.41;50.14;2107;170.97;51;9011;50.14;2.08436055469954;1;1
grafo9611.89.gml;89;135;9;0.01;17.47;1647;172;227;8936;17.47;3.24840023269343;1;1
grafo9676.89.gml;89;124;10;0.01;15.31;0;3545.63;486;36142;15.31;1590.44701611073;1;1
grafo9842.89.gml;89;123;8;0.09;23.12;1600;171.46;128;7098;23.12;2.47309436983012;1;1
grafo10060.90.gml;90;121;7;0.71;49.62;1361;182.97;85;6080;49.62;2.5440778799351;1;1
grafo10074.90.gml;90;130;7;0.04;7.14;0;157349.95;268;41289;7.14;25154.1863652235;1;1
grafo10551.90.gml;90;119;8;0.91;44.84;4591;162.89;63;18509;44.84;1.89437929640113;1;1
grafo10642.90.gml;90;118;7;0.25;34.95;1631;178.54;80;6985;34.95;3.05889447236181;1;1
grafo10651.90.gml;90;120;6;0.61;45.74;6903;157.9;81;29291;45.74;1.78550748614443;1;1
grafo11352.90.gml;90;126;6;0.01;19.69;5563;7695.85;340;29365;19.69;2372.32369461202;1;1
grafo11390.90.gml;90;128;7;0.13;41.43;1971;170.98;113;9563;41.43;2.65802357207616;1;1
grafo11394.90.gml;90;122;7;0.01;15.4;663;9576.83;100;2917;15.4;1923.70942408377;1;1
grafo11440.90.gml;90;129;9;0.19;25.28;3207;174.33;237;15788;25.28;3.74116870254209;1;1
grafo11647.90.gml;90;130;8;0.04;9.62;0;207.06;577;39199;9.62;7.1352259992529;1;1
grafo11648.90.gml;90;131;8;0.01;10.41;1957;36516.13;252;10016;10.41;3388.22729543411;1;1
grafo3756.90.gml;90;127;9;0;14.25;5127;127788.04;430;26329;14.25;40994.1850587789;1;1
grafo7130.90.gml;90;125;8;0.57;30.17;481;204.99;97;2184;30.17;4.35308367820733;1;1
grafo7524.90.gml;90;113;8;0.01;43.96;2170;172.43;60;8811;43.96;1.99974266598044;1;1
grafo7780.90.gml;90;128;7;0.24;12.47;6936;1557.72;393;40242;12.47;783.123872026251;1;1
grafo7857.90.gml;90;120;8;0.56;13.42;0;178.65;260;31881;13.42;5.08582611126642;1;1
grafo7948.90.gml;90;125;7;0.3;31.14;3359;169.61;122;15517;31.14;2.79365868203956;1;1
grafo7978.90.gml;90;116;8;1.16;33.9;1217;187.55;56;5521;33.9;2.68522649279341;1;1
grafo8186.90.gml;90;117;8;0.01;28.72;4953;169.65;202;21764;28.72;3.04485049833887;1;1
grafo8206.90.gml;90;114;8;1.29;27.99;5717;173.63;156;23623;27.99;5.70618624983442;1;1
grafo8226.90.gml;90;129;8;0;38.84;1016;184.85;135;4977;38.84;2.92226505139501;1;1
grafo8474.90.gml;90;127;7;1.1;38.39;583;198.96;82;2808;38.39;3.23909692628525;1;1
grafo8494.90.gml;90;119;6;2.93;37.99;1084;188.4;70;4617;37.99;3.47375954198473;1;1
grafo8557.90.gml;90;112;8;0.07;60.77;1837;181.32;28;7208;60.77;1.89771490750816;1;1
grafo8558.90.gml;90;125;8;0.14;34.23;2512;168.95;138;12611;34.23;3.44927536231884;1;1
grafo8701.90.gml;90;130;7;3.24;23.38;1414;174.84;149;7320;23.38;2.43637892376682;1;1
grafo8711.90.gml;90;121;9;2.23;54.18;1286;177.71;45;5550;54.18;2.14813953488372;1;1
grafo8712.90.gml;90;119;9;0.32;39.64;2624;165.95;88;11146;39.64;2.49872216137276;1;1
grafo8717.90.gml;90;118;8;0.26;47.65;1774;817.91;73;7438;47.65;177.875826119334;1;1
grafo8737.90.gml;90;124;12;0.3;38;1473;178.84;92;6590;38;4.07246219127407;1;1
grafo8744.90.gml;90;127;7;0.12;22.28;98;1796.94;112;472;22.28;236.584727863526;1;1
grafo8745.90.gml;90;127;9;0;18.75;568;27585.81;180;2798;18.75;5966.39236252546;1;1
grafo8756.90.gml;90;117;8;0.32;56.51;3536;161.93;46;14947;56.51;1.50384447990715;1;1
grafo8778.90.gml;90;126;9;0;0;5606;735736.73;284;30726;;160127.806667659;1;1
grafo8799.90.gml;90;113;5;2.01;57.76;4182;162.49;45;16204;57.76;2.26290212848673;1;1
grafo8840.90.gml;90;117;7;0.01;30.41;1410;181.01;80;5817;30.41;2.64478560084701;1;1
grafo8848.90.gml;90;116;8;0.53;33.47;643;206.14;66;2722;33.47;2.94467520989836;1;1
grafo8850.90.gml;90;119;5;0.21;48.28;1988;173.1;58;8215;48.28;2.34269165795189;1;1
grafo8851.90.gml;90;116;8;0.42;47.59;2778;166.85;77;11295;47.59;1.81850365824876;1;1
grafo8852.90.gml;90;117;7;5.28;37.79;708;202.45;57;2930;37.79;2.3214732044402;1;1
grafo8891.90.gml;90;114;8;1.16;39.89;4273;161.16;56;17101;39.89;2.20124089560291;1;1
grafo8912.90.gml;90;117;8;0;21.11;5265;179.79;258;23071;21.11;4.22504249291785;1;1
grafo8923.90.gml;90;131;8;0.05;20.58;4809;177.02;285;24671;20.58;5.67681263460158;1;1
grafo8937.90.gml;90;120;8;0.21;34.68;3590;163.86;80;16166;34.68;2.38393942226793;1;1
grafo8938.90.gml;90;121;6;2.02;35.63;807;196.84;69;3471;35.63;2.80388142081367;1;1
grafo8941.90.gml;90;113;8;0.14;66.42;2583;173.66;21;9747;66.42;1.64658304201796;1;1
grafo8946.90.gml;90;125;8;3.01;29.31;395;211.11;74;1803;29.31;2.72649962034928;1;1
grafo8952.90.gml;90;128;9;0.03;23.67;1997;4241.11;184;9697;23.67;647.010398098633;1;1
grafo8957.90.gml;90;133;8;0.88;16.78;0;217.34;551;40674;16.78;12.6415654869543;1;1
grafo8959.90.gml;90;121;6;2.24;54.41;1544;179.71;51;6816;54.41;1.92427385892116;1;1
grafo8968.90.gml;90;116;8;0.36;36.12;859;619.61;72;3527;36.12;70.9938493080472;1;1
grafo9303.90.gml;90;114;9;0.1;47.49;2679;168.81;40;10467;47.49;1.9827417779225;1;1
grafo9621.90.gml;90;112;9;2.2;60.27;4828;158.7;31;19581;60.27;1.54781399660127;1;1
grafo9823.90.gml;90;126;8;0;12.55;5186;200.55;506;26974;12.55;5.75397727272727;1;1
grafo9936.90.gml;90;126;9;0;0;5316;17025.15;483;29235;;3941.09500371471;1;1
grafo9958.90.gml;90;118;7;0.64;32.27;3381;166.52;91;14544;32.27;1.98017318119285;1;1
