n;crossing resolution rm1000;crossing resolution rm;crossing resolution rm100;crossing resolution rm10k;crossing resolution rm1M;Aspect ratio rm1M;Crossing number rm1M;angular resolution rm10k;Aspect ratio rm1000;Aspect ratio rm;Aspect ratio rm100;Aspect ratio rm10k;Crossing number rm1000;Crossing number rm;Crossing number rm100;Crossing number rm10k;Time fa;Time rm;Time tr;Time rm10k;Iterations rm;Iterations rm10k;Iterations rm100;Iterations rm1000;Iterations rm1M;a;b;sd cr rm;sd cr rm10k;sd cr rm100;sd cr rm1000;sd cr rm1M;cr_up rm;cr_up rm10k;cr_up rm100;cr_up rm1000;cr_up rm1M;cr_down rm;cr_down rm10k;cr_down rm100;cr_down rm1000;cr_down rm1M;sd asp rm;sd asp rm10k;sd asp rm100;sd asp rm1000;sd asp rm1M;asp_up rm;asp_up rm10k;asp_up rm100;asp_up rm1000;asp_up rm1M;asp_down rm;asp_down rm10k;asp_down rm100;asp_down rm1000;asp_down rm1M;sd cn rm;sd cn rm10k;sd cn rm100;sd cn rm1000;sd cn rm1M;cn_up rm;cn_up rm10k;cn_up rm100;cn_up rm1000;cn_up rm1M;cn_down rm;cn_down rm10k;cn_down rm100;cn_down rm1000;cn_down rm1M;sd it rm;sd it rm10k;sd it rm100;sd it rm1000;sd it rm1M;it_up rm;it_up rm10k;it_up rm100;it_up rm1000;it_up rm1M;it_down rm;it_down rm10k;it_down rm100;it_down rm1000;it_down rm1M
67;44.0261371134021;68.4678628865979;28.1570402061856;56.2614340206186;56.9246432989691;120.959624447478;177.041237113402;7.45569587628866;104.106020071993;53.8174483269197;31.8495054787895;87.4087487400168;283.587628865979;54.1855670103093;792.505154639175;178.670103092784;122.711340206186;700.309278350515;2391.52577319588;4963.73195876289;1383.50515463918;4419.58762886598;162.886597938144;2622.68041237113;5455.67010309278;n;=67;14.8271689774304;8.93671817006816;12.847836850352;10.7441307281708;9.91433797150944;83.2950318640284;65.1981521906867;41.0048770565375;54.7702678415729;66.8389812704785;53.6406939091675;47.3247158505504;15.3092033558336;33.2820063852312;47.0103053274596;61.5805348829628;69.0746370984505;27.8236230301696;99.1083886063271;140.719303951434;115.397983209882;76.5303329747391;59.6731285089591;203.21440867832;261.678928398912;1;1;4.02588244861988;4.99763146566579;1;61.5805348829628;69.0746370984505;27.8236230301696;99.1083886063271;140.719303951434;115.766101893272;247.744740191234;820.328777669345;382.696017472306;317.760541064836;0;109.595465994333;764.681531609006;184.479240259652;36.321933161968;744.378993464118;1745.86649781096;216.178739525145;1382.21630261566;1918.43952820194;2127.88414810329;6165.45412667694;379.065337463289;4004.89671498679;7374.10963129473;639.126161175057;2673.72113105502;0;1240.46410975548;3537.23057489084
68;40.1314988888889;67.2006611111111;27.6780155555555;54.2846655555556;58.1044055555556;142.412587860084;177.366666666667;7.44840888888889;84.8123138130316;46.8623115233583;33.2300039571021;93.7660263167674;331.833333333333;54.2222222222222;795.977777777778;194.344444444444;139.088888888889;665.766666666667;2127.52222222222;5036.13333333333;1281.11111111111;4367.77777777778;186.666666666667;2276.66666666667;6013.33333333333;n;=68;14.1470012557209;9.91896058195254;10.7228448576755;9.364163092361;10.6797976764003;81.3476623668321;64.2036261375081;38.400860413231;49.4956619812499;68.7842032319558;53.0536598553902;44.365704973603;16.95517069788;30.7673357965279;47.4246078791553;44.3897774061612;80.4421197115886;24.5604639648867;97.3425490367743;229.691069468418;91.2520889295195;87.8905286004775;57.7904679219888;182.154862849806;372.103657328502;2.47253411719702;1;8.66953999221546;1;1;44.3897774061612;80.4421197115886;24.5604639648867;97.3425490367743;229.691069468418;98.6119996283835;274.786564156033;820.538241742664;429.175882370108;407.057736135084;9.83244481606099;113.902324732856;771.417313812891;234.490784296559;0;726.990787763596;1557.35498740781;206.740351730638;1409.84101422581;2311.87457379154;2008.10189887471;5925.13276518559;393.407018397304;3686.50768089248;8325.20790712487;554.120323347515;2810.42279036996;0;866.825652440857;3701.45875954179
69;40.77178375;65.397385;25.8842275;52.95994125;56.69865;138.513181639009;182.0625;7.87995375;137.35130482774;71.7732234160817;32.8258360621786;126.157349582638;309.3375;57.9625;777.7875;198.1875;140.7625;660.05;2506.45;5210.375;1262.5;4330;196.25;2615;5476.25;n;=69;15.3413356407551;8.86475269078519;11.2763201140341;10.3744104996282;9.59989995264323;80.7387206407551;61.8246939407852;37.1605476140342;51.1461942496282;66.2985499526432;50.0560493592448;44.0951885592148;14.6079073859659;30.3973732503718;47.0987500473568;100.776084437854;196.399217487398;20.8264420516683;161.33162160805;234.15177635738;172.549307853936;204.279171237398;53.6522781138469;298.682926435789;372.664957996389;1;1;11.9993940105102;1;1;100.776084437854;196.399217487398;20.8264420516683;161.33162160805;234.15177635738;158.738584437854;394.586717487398;798.613942051668;470.66912160805;416.214276357379;0;1.78828251260177;756.961057948332;148.00587839195;0;695.07762975973;1543.33192078746;261.177348931596;1401.00325716334;1862.70823319846;1957.57762975973;5873.33192078746;457.427348931596;4016.00325716334;7338.95823319846;567.42237024027;2786.66807921254;0;1213.99674283666;3613.54176680154
70;38.2090375;66.377065;27.2341825;52.907965;54.6532025;113.157783108996;200.5375;6.8163425;104.795778492931;60.0445619553925;36.6107627916108;114.627815915527;389.1875;57.275;927.4625;217.675;112.05;772.375;2017.225;5315.4125;1462.5;4382.5;141.25;2072.5;5450;n;=70;13.5875872758191;9.26780254742191;11.6550853922636;10.802056863047;6.73457676671883;79.9646522758191;62.1757675474219;38.8892678922636;49.011094363047;61.3877792667188;52.7894777241809;43.6401624525781;15.5790971077364;27.406980636953;47.9186257332812;68.1965295812499;126.564802578109;57.1641659838165;115.505281085743;91.476097291194;128.241091536642;133.381145078109;93.7749287754273;220.301059578674;204.63388040019;1;1;1;1;21.6816858178017;68.1965295812499;126.564802578109;57.1641659838165;115.505281085743;91.476097291194;125.47152958125;344.239802578109;984.626665983816;504.692781085743;292.013597291194;0;91.1101974218911;870.298334016183;273.682218914257;109.061402708806;964.742373953412;1695.09904120487;223.149918386607;1329.31647040162;1640.62353074075;2427.24237395341;6077.59904120487;364.399918386607;3401.81647040162;7090.62353074075;497.757626046588;2687.40095879513;0;743.183529598383;3809.37646925925
71;39.7524348314607;66.3944123595505;26.7876786516854;53.300197752809;56.7845056179775;108.105660995398;200.887640449438;8.71200898876405;104.403729641674;46.327951931837;27.734717789542;96.7862412548845;360.337078651685;58.1460674157303;895.494382022472;214.179775280899;124.505617977528;706.168539325843;2368.06741573034;5431.16853932584;1315.73033707865;4461.79775280899;158.426966292135;2416.85393258427;5984.26966292135;n;=71;14.1807871389091;8.68705298020589;11.586194076371;9.59746581362285;10.1265522864102;80.5751994984596;61.9872507330149;38.3738727280564;49.3499006450835;66.9110579043877;52.2136252206414;44.6131447726031;15.2014845753144;30.1549690178378;46.6579533315673;55.138242173589;98.0273580354476;19.5249571993209;124.726730774922;131.884586116037;101.466194105426;106.739367024212;47.2596749888629;229.130460416596;239.990247111435;1;1;8.20976059022103;1;1;55.138242173589;98.0273580354476;19.5249571993209;124.726730774922;131.884586116037;113.284309589319;312.207133316346;915.019339221793;485.063809426607;332.772226565475;3.00782524214129;116.152417245451;875.969424823151;235.610347876764;69.0030543334009;736.376089126599;1424.10303652203;211.49306283704;1455.72818041008;2465.80702612591;2052.10642620525;5885.90078933101;369.920029129175;3872.58211299435;8450.07668904727;579.354247952053;3037.69471628696;0;961.125752174191;3518.46263679543
72;37.89995;66.6173922222222;26.3000166666667;52.7001588888889;54.4512277777778;122.308070557513;198.144444444444;7.50397;115.544850975198;54.5617331087984;33.8154141816152;97.2545201266248;373.744444444444;60.5444444444444;910.422222222222;217.611111111111;111.377777777778;826.122222222222;2442.01111111111;5736.96666666667;1523.33333333333;4536.66666666667;147.777777777778;2392.22222222222;6075.55555555556;n;=72;14.8329660982922;8.32179732786396;11.4632536497588;9.82336791183615;7.05427714235341;81.4503583205144;61.0219562167529;37.7632703164254;47.7233179118362;61.5055049201312;51.78442612393;44.3783615610249;14.8367630169079;28.0765820881638;47.3969506354244;61.0804281554993;81.29513069115;23.868016672899;160.323566588635;146.147864807749;115.642161264298;88.79910069115;57.6834308545142;275.868417563834;268.455935365262;1;1;9.9473975087161;1;1;61.0804281554993;81.29513069115;23.868016672899;160.323566588635;146.147864807749;121.624872599944;298.906241802261;934.290238895121;534.06801103308;344.292309252193;0;136.315980419961;886.554205549323;213.420877855809;51.9965796366955;961.044609564527;1596.30542542333;212.120263629379;1372.78751744032;2268.21273555477;2484.37794289786;6132.97209209;359.898041407157;3765.00973966254;8343.76829111032;562.288723768806;2940.36124124334;0;1019.4347047819;3807.34282000079
73;38.8689847058824;67.25142;28.2737564705882;52.5728364705882;55.1478505882353;148.950223899593;197.623529411765;7.22530588235294;108.501520085027;69.2283706303959;33.0772950076032;124.886976197585;386.058823529412;51.4117647058824;894.988235294118;216.082352941176;79.8823529411765;647.317647058824;2462.50588235294;5846.43529411765;1222.35294117647;4522.35294117647;103.529411764706;2367.05882352941;5648.23529411765;n;=73;14.7451140872219;8.48653258489516;10.3223957520996;10.5368304821876;7.33468243069842;81.996534087222;61.0593690554834;38.5961522226878;49.40581518807;62.4825330189337;52.5063059127781;44.0863038856931;17.9513607184886;28.3321542236947;47.8131681575369;96.6061827673293;176.723581934293;23.6979217009561;113.226323073934;307.601576946575;165.834553397725;183.948887816646;56.7752167085594;221.727843158961;456.551800846168;1;1;9.37937330664709;1;1;96.6061827673293;176.723581934293;23.6979217009561;113.226323073934;307.601576946575;148.017947473212;392.80593487547;918.686156995074;499.285146603345;505.22510635834;0;39.358771006883;871.290313593162;272.832500455478;0;723.479764186722;1474.81850946289;155.415770192892;1670.00058706107;1902.73060455268;1945.83270536319;5997.17145063936;258.945181957598;4037.05941059048;7550.96589867033;498.873176989749;3047.53443171358;0;697.058236468343;3745.50468956497
74;36.5625849056604;66.4670113207547;25.1563150943396;52.3806018867924;55.6519830188679;130.190515613412;212.311320754717;7.08454528301887;105.613765649855;63.8462148538905;31.7134772959952;119.090873664638;421.528301886792;55.1320754716981;977.150943396227;231.141509433962;98.6037735849057;730.981132075472;2345.83018867924;6428.65094339623;1336.79245283019;4858.49056603774;129.245283018868;2250;6406.60377358491;n;=74;14.1737443742484;8.01276456850456;9.81225831472132;9.16804329821065;8.86883419847783;80.6407556950031;60.393366455297;34.9685734090609;45.730628203871;64.5208172173458;52.2932669465063;44.3678373182879;15.3440567796183;27.3945416074497;46.7831488203901;77.6155503115819;116.514204045204;22.163217623614;141.339391321497;245.933672225508;141.461765165472;123.598749328222;53.8766949196092;246.953156971352;376.124187838921;1;1;9.5502596723812;1;1;77.6155503115819;116.514204045204;22.163217623614;141.339391321497;245.933672225508;132.74762578328;347.655713479166;999.314161019841;562.86769320829;458.244992980225;0;114.627305388759;954.987725772612;280.188910565295;0;841.803672586781;1570.2512946919;219.508967658044;1508.15244903286;2359.55075901464;2178.59612541697;6428.74186072963;348.754250676911;3758.15244903286;8766.15453259955;494.988780243407;3288.23927134584;0;741.847550967141;4047.05301457026
75;37.4490831775701;64.8235887850468;23.7517878504673;51.8329971962617;54.8830476635514;104.075126034331;226.140186915888;5.89553271028038;90.2239043635835;59.2065333110261;33.3003822356179;134.584444441041;421;66.0747663551402;1019.06542056075;254.03738317757;144.859813084112;821.03738317757;2694.18691588785;6414.05607476636;1475.70093457944;4752.33644859813;163.551401869159;2525.23364485981;6142.99065420561;n;=75;14.664413834179;10.0339400617186;10.551757608066;9.87336766218767;10.6037479783769;79.4880026192258;61.8669372579803;34.3035454585333;47.3224508397578;65.4867956419284;50.1591749508677;41.7990571345431;13.2000302424013;27.5757155153824;44.2792996851745;91.6221053541007;154.869409994547;23.4237733615056;67.9085029360478;98.1292701628643;150.828638665127;160.764942704828;56.7241555971235;158.132407299631;202.204396197195;1;1;9.8766088741123;22.3154014275358;5.94585587146668;91.6221053541007;154.869409994547;23.4237733615056;67.9085029360478;98.1292701628643;157.696871709241;408.906793172117;1042.48919392225;488.908502936048;324.269457078752;0;99.1679731830229;995.641647199242;353.091497063952;128.010916753024;757.20951482317;1710.64071602407;204.382421503696;1606.53696807784;2159.10149680295;2232.91044940261;6462.9771646222;367.933823372855;4131.77061293765;8302.09215100856;718.491419756269;3041.69573257406;0;918.696676781972;3983.88915740266
76;34.8686428571429;59.6596178571429;23.6451258928571;50.1625633928571;52.8749133928571;117.235417066849;243.75;6.46775803571429;91.6699497542327;56.0500747587226;34.9371691715123;123.40268686632;474.125;74.5;1079.39285714286;256.678571428571;132.580357142857;676.5;2403.33035714286;6511.875;1174.10714285714;4682.14285714286;150.892857142857;2137.5;5887.5;n;=76;15.2140170348707;7.56565701807413;10.2229086832594;10.338428587972;8.93243393397197;74.8736348920136;57.7282204109312;33.8680345761165;45.2070714451149;61.8073473268291;44.4456008222722;42.596906374783;13.4222172095977;24.5302142691708;43.9424794588852;56.7256953423928;289.945752349068;29.9419941755854;91.8107066837211;121.449493024463;112.775770101115;296.413510384783;64.8791633470978;183.480656437954;238.684910091311;1;1;4.99517499592688;1;1;56.7256953423928;289.945752349068;29.9419941755854;91.8107066837211;121.449493024463;131.225695342393;546.62432377764;1109.33485131844;565.935706683721;365.199493024463;17.7743046576072;0;1049.45086296727;382.314293316279;122.300506975537;769.549480430857;1901.36102441744;195.901949971342;1364.15667114281;2207.85350898041;1943.656623288;6583.5038815603;346.794807114199;3501.65667114281;8095.35350898041;404.557662426285;2780.78183272541;0;773.343328857193;3679.64649101959
77;35.9507957983193;64.9755613445378;23.4604882352941;50.9556134453781;53.8410638655462;164.341367047577;237.319327731092;6.87361428571429;104.414733290694;62.1807369536765;32.1877645674258;127.635069355389;449.554621848739;62.1008403361345;1044.70588235294;253;104.714285714286;754.798319327731;2674.26050420168;6879.79831932773;1271.42857142857;4781.51260504202;110.924369747899;2348.73949579832;6255.46218487395;n;=77;13.1579731467539;7.75732807362507;10.4178151205989;9.02759291328719;8.87392993428495;78.1335344912917;58.7129415190032;33.878303355893;44.9783887116065;62.7149937998312;51.8175881977839;43.1982853717531;13.0426731146952;26.9232028850322;44.9671339312613;65.7263318834663;118.371685770276;19.2432601018111;130.93855574626;305.166453333207;127.907068837143;125.24530005599;51.4310246692369;235.353289036954;469.507820380785;1;1;12.9445044656147;1;1;65.7263318834663;118.371685770276;19.2432601018111;130.93855574626;305.166453333207;127.827172219601;371.371685770276;1063.94914245475;580.493177595;542.4857810643;0;134.628314229724;1025.46262225113;318.616066102479;0;738.200153963916;1769.27479094026;158.803746255595;1527.758164054;2206.60401241947;2009.62872539249;6550.78739598228;269.728116003494;3876.49765985232;8462.06619729342;533.228417464656;3012.23781410175;0;820.981331744321;4048.85817245448
78;33.6169125;63.58923;22.9799508333333;49.160005;53.7658308333333;111.467225009098;241.283333333333;6.54656333333334;108.781417275826;50.7937316646997;29.4971930484452;151.640522293788;515.725;71.125;1099.38333333333;278.233333333333;103.15;862.341666666667;2435.05833333333;6826.375;1462.5;4637.5;118.333333333333;2047.5;6478.33333333333;n;=78;13.4764948647175;9.33884010720143;8.90070579730908;8.80715415134996;9.23696066655195;77.0657248647175;58.4988451072014;31.8806566306424;42.42406665135;63.0027914998853;50.1127351352825;39.8211648927986;14.0792450360243;24.80975834865;44.5288701667814;41.2706455394435;202.829084807647;20.8829302840907;129.176942408692;124.545181568222;92.0643772041432;209.37564814098;50.3801233325359;237.958359684518;236.01240657732;9.52308612525627;1;8.61426276435453;1;1;41.2706455394435;202.829084807647;20.8829302840907;129.176942408692;124.545181568222;112.395645539443;481.06241814098;1120.26626361742;644.901942408692;365.828514901555;29.8543544605565;75.4042485256864;1078.50040304924;386.548057591308;116.738151765111;804.823953817638;1749.7208660937;172.954228818224;1461.31991102323;2381.55317349987;2267.32395381764;6387.2208660937;291.287562151557;3508.81991102323;8859.8865068332;657.676046182362;2887.7791339063;0;586.18008897677;4096.78015983347
79;34.3345215053763;59.8121333333333;22.7300096774193;49.1482053763441;51.4253010752688;156.574048538222;271.193548387097;5.94149462365592;122.979953918494;63.1420108386205;36.5393505449074;112.374893736073;512.978494623656;85.0967741935484;1125.63440860215;276.462365591398;99.0967741935484;817.827956989247;2948.44086021505;7168.2688172043;1287.09677419355;4752.68817204301;119.354838709677;2455.91397849462;6082.79569892473;n;=79;13.7874123864088;7.53215757120566;9.67497862190723;9.20953702603341;8.18603411620238;73.5995457197421;56.6803629475498;32.4049882993266;43.5440585314098;59.6113351914712;46.0247209469245;41.6160478051384;13.0550310555121;25.1249844793429;43.2392669590664;91.1418746617064;132.456466340261;28.4241311943549;123.101269158861;186.44629733386;154.283885500327;138.397960963917;64.9634817392623;246.081223077354;343.020345872082;1;1;8.11521935055242;1;1;91.1418746617064;132.456466340261;28.4241311943549;123.101269158861;186.44629733386;176.238648855255;408.918831931659;1154.05853979651;636.079763782517;457.639845720956;0;144.005899251136;1097.2102774078;389.877225464795;84.7472510532373;619.997511645009;1655.59600445497;221.780377320393;1620.48451997432;1794.89757827655;1907.09428583856;6408.28417649799;341.13521603007;4076.39849846894;7877.69327720129;667.09926254854;3097.09216758804;0;835.429458520307;4287.89812064818
80;32.1211568627451;58.2599039215686;21.7581656862745;47.1986039215686;51.09295;117.021813818963;280.676470588235;6.13319509803922;118.608043951778;61.7325512598538;28.4525321376007;126.686263929369;563.127450980392;87.7745098039216;1192.70588235294;320.78431372549;83.3137254901961;853.078431372549;2902.96078431373;7230.64705882353;1391.17647058824;4611.76470588235;88.2352941176471;2298.03921568627;6579.41176470588;n;=80;13.4148331884687;7.55707504196468;9.77049983696118;8.62476042714494;7.86378402044134;71.6747371100373;54.7556789635333;31.5286655232357;40.74591728989;58.9567340204413;44.8450707331;39.6415288796039;11.9876658493133;23.4963964356002;43.2291659795587;63.1171689976407;180.350437039232;16.3499685910361;154.545623371037;103.223749506007;124.849720257494;186.483632137271;44.8025007286368;273.153667322815;220.24556332497;1;1;12.1025635465646;1;13.7980643129559;63.1171689976407;180.350437039232;16.3499685910361;154.545623371037;103.223749506007;150.891678801562;501.134750764722;1209.05585094398;717.673074351429;383.900220094242;24.6573408062809;140.433876686258;1176.35591376191;408.581827609355;177.452721082228;853.078634516542;1695.96458243697;161.241542964694;1485.17295003518;2413.83546057955;2244.25510510478;6307.72928831932;249.476837082341;3783.21216572146;8993.24722528544;538.097836071693;2915.80012344538;0;812.866265651091;4165.57630412633
81;31.0841076923077;60.7134483516483;21.0094164835165;46.7616241758242;51.1667714285714;121.09261599993;274.813186813187;5.72942417582417;114.46220819045;64.6870745632995;32.6248430206332;139.862438272717;586.813186813187;85.1428571428571;1214.0989010989;315.857142857143;118.409638554217;849.525641025641;2508.04819277108;7183.6043956044;1385.71428571429;4416.48351648352;137.362637362637;1884.61538461538;6458.24175824176;n;=81;13.7495350342585;7.75706053816408;10.581206141974;8.14122357858423;7.80549665945289;74.4629833859069;54.5186847139883;31.5906226254904;39.2253312708919;58.9722680880243;46.9639133173898;39.0045636376601;10.4282103415425;22.9428841137235;43.3612747691186;66.9608994523202;179.84305757281;25.0832714224185;164.879325379347;88.3294576284164;131.64797401562;185.572481748634;57.7081144430517;279.341533569797;209.422073628346;1;1;7.54157159821466;1;32.7631583715131;66.9608994523202;179.84305757281;25.0832714224185;164.879325379347;88.3294576284164;152.103756595177;495.700200429953;1239.18217252132;751.692512192534;363.142644441603;18.1819576905369;136.014085284333;1189.01562967648;421.93386143384;186.48372918477;831.808128058846;1470.77181070679;233.641868226828;1241.13953704946;2144.91988630842;2217.52241377313;5887.2553271903;371.004505589465;3125.75492166485;8603.16164455018;553.906157655439;2945.71170577673;0;643.475847565923;4313.32187193334
82;30.6456977272727;58.3319034090909;21.377425;46.6637829545455;50.1443181818182;135.411917771746;294.181818181818;5.45930795454545;91.484776739802;60.3367760922051;37.3222815972482;111.908667947764;621.238636363636;90.0795454545455;1211;327.75;128.974683544304;907.441558441558;2567.91139240506;7538.13636363636;1405.68181818182;4634.09090909091;134.090909090909;2011.36363636364;6778.40909090909;n;=82;13.4437245103598;7.6810447859324;8.42883919860378;8.39122921065454;7.18649701040675;71.7756279194507;54.3448277404779;29.8062641986038;39.0369269379273;57.3308151922249;44.8881788987311;38.9827381686131;12.9485858013962;22.2544685166182;42.9578211714114;55.3656835428285;129.967053555328;34.5061592644678;69.2180960029136;111.378436477659;115.702459635034;135.426361509873;71.828440861716;160.702872742716;246.790354249404;4.97109254937656;1;2.81612233278036;22.2666807368884;24.0334812940871;55.3656835428285;129.967053555328;34.5061592644678;69.2180960029136;111.378436477659;145.445228997374;457.717053555328;1245.50615926447;690.45673236655;405.560254659477;34.7138619117169;197.782946444672;1176.49384073553;552.020540360723;182.80338170416;745.925014650745;1583.96319210372;170.790160714443;1493.85190745974;2504.54524119724;2151.60683283256;6218.05410119463;304.881069805352;3505.21554382338;9282.95433210634;659.756803531073;3050.12771698719;0;517.511728903895;4273.86384971185
83;31.3069686046512;57.3896930232558;19.8670337209302;45.8596720930233;48.3160465116279;262.057657277228;313.255813953488;5.23324651162791;137.386140181851;74.7570124260688;36.3349784825266;139.212116912111;639.03488372093;98.8255813953488;1214.06976744186;334.720930232558;101.157894736842;898.986301369863;2829.64473684211;7786.88372093023;1339.53488372093;4609.3023255814;108.139534883721;2186.04651162791;6265.11627906977;n;=83;13.2348663949948;6.58985604598017;7.69296080247254;10.3032478199411;6.85891635343793;70.6245594182506;52.4495281390034;27.5599945234028;41.6102164245922;55.1749628650658;44.154826628261;39.2698160470431;12.1740729184577;21.0037207847101;41.45713015819;144.635378517259;225.815206559615;44.0218403683252;192.979876604217;1175.17895508765;219.392390943328;231.048453071243;80.3568188508519;330.366016786069;1437.23661236487;1;1;1;1;1;144.635378517259;225.815206559615;44.0218403683252;192.979876604217;1175.17895508765;243.460959912608;560.536136792173;1258.09160781019;832.014760325148;1488.43476904113;0;108.905723672943;1170.04792707354;446.055007116713;0;737.448553701914;1706.77734906714;178.368499117496;1729.07066440822;2133.96992326015;2076.98343742284;6316.07967464853;286.508034001217;3915.11717603613;8399.08620232992;602.086330019016;2902.52497651426;0;456.975847219682;4131.14635580962
84;29.9886166666667;57.9795192307692;19.7098769230769;46.4199320512821;50.2431051282051;99.6446589768256;306.820512820513;5.73791794871795;126.95705028897;73.9501923866715;32.431848290138;146.293310461652;630.064102564103;91.525641025641;1248.91025641026;329.628205128205;122.2;964.753846153846;2749.85714285714;8693.8717948718;1369.23076923077;5038.46153846154;108.974358974359;1932.05128205128;7024.35897435897;n;=84;13.5680769760231;6.56579854486996;8.39808464387531;9.04574857542031;8.93292830916026;71.5475962067923;52.985730596152;28.1079615669522;39.034365242087;59.1760334373654;44.4114422547461;39.8541335064121;11.3117922792016;20.9428680912464;41.3101768190449;91.6587869911862;198.629140433821;20.7199843825658;139.706985624543;58.8372860617425;165.608979377858;204.367058382539;53.1518326727038;266.664035913513;158.481945038568;1;1;11.7118639075722;1;40.8073729150831;91.6587869911862;198.629140433821;20.7199843825658;139.706985624543;58.8372860617425;183.184428016827;528.257345562026;1269.63024079282;769.771088188645;365.657798882255;0;130.999064694384;1228.19027202769;490.35711693956;247.98322675877;787.781315213429;1861.93801905788;165.290690364014;1244.57196415449;2056.1713189422;2157.0120844442;6900.39955751942;274.265049338373;3176.62324620577;9080.53029330117;581.44945401734;3176.52351940366;0;687.479317896789;4968.18765541678
85;27.8158287671233;58.2798260273973;19.7831904109589;45.510894520548;49.408002739726;145.67410987624;307.123287671233;6.21148767123288;98.3151475224214;54.9079696235568;33.5770351339674;145.449470365024;724.753424657534;89.2054794520548;1294.98630136986;349.986301369863;143.31884057971;913.222222222222;2432.08695652174;7854.2602739726;1472.60273972603;4464.38356164384;126.027397260274;1756.16438356164;6975.34246575342;n;=85;12.1762959372575;8.07020953128594;8.5157354313478;7.8210667595156;6.51531156839991;70.4561219646548;53.5811040518339;28.2989258423067;35.6368955266389;55.923314308126;46.1035300901397;37.440684989262;11.2674549796111;19.9947620076077;42.8926911713261;49.9482952971473;246.655366574832;22.4973262615262;92.8898146194253;225.048378447803;104.856264920704;252.866854246065;56.0743613954935;191.204962141847;370.722488324043;4.95967432640944;1;11.0797088724412;5.42533290299613;1;49.9482952971473;246.655366574832;22.4973262615262;92.8898146194253;225.048378447803;139.153774749202;596.641667944695;1317.48362763139;817.64323927696;532.171666119036;39.2571841549074;103.330934795031;1272.48897510834;631.863610038109;82.07490922343;905.578433006066;1758.97459578441;185.612647183646;1361.47247711295;2539.67303352211;2378.18117273209;6223.35815742824;311.64004444392;3117.63686067459;9515.01549927554;567.024306719961;2705.40896585943;0;394.691906448694;4435.66943223132
86;29.1665585714286;56.7441857142857;21.6619242857143;46.0490514285714;49.3184642857143;154.650759751316;336.128571428571;5.13299;127.245394431631;71.4674701702512;36.8196141754853;140.387148440201;694.628571428571;101.585714285714;1361.77142857143;368.314285714286;92.2461538461539;925.148148148148;2996.83076923077;9305.54285714286;1367.14285714286;5060;101.428571428571;2145.71428571429;6651.42857142857;n;=86;12.4710143659734;7.86680869790862;9.18198736121846;8.67712847914684;8.41833415842522;69.2152000802591;53.91586012648;30.8439116469328;37.8436870505754;57.7367984441395;44.2731713483123;38.1822427306628;12.4799369244958;20.4894300922817;40.9001301272891;48.1848716305902;128.4000823264;26.4817717195139;166.501280200761;172.659167709683;119.652341800841;133.5330723264;63.3013858949991;293.746674632393;327.309927460998;23.2825985396609;1;10.3378424559714;1;1;48.1848716305902;128.4000823264;26.4817717195139;166.501280200761;172.659167709683;149.770585916305;496.714368040686;1388.25320029094;861.129851629333;508.787739138254;53.4008426551241;239.914203387885;1335.28965685191;528.12729122781;163.469403718889;858.836663212904;1934.38751869003;157.418354400868;1477.62889913573;2194.83866609515;2225.97952035576;6994.38751869003;258.84692582944;3623.34318485002;8846.26723752372;508.306193929953;3125.61248130997;0;668.085386578553;4456.58990533342
87;28.7495044117647;54.5589882352941;20.7898308823529;46.1271852941177;48.1448720588235;159.070419484838;334.073529411765;4.6746205882353;100.335774117989;54.2919365770925;31.0930496279054;260.046568028858;718.014705882353;107.588235294118;1404.08823529412;369.735294117647;116.078125;936.677419354839;2754.84375;9078.30882352941;1335.29411764706;4982.35294117647;116.176470588235;1935.29411764706;6619.11764705882;n;=87;14.9017798693073;8.1586510359646;9.14732335997898;8.81279664589627;7.40177674760908;69.4607681046014;54.2858363300823;29.9371542423319;37.562301057661;55.5466488064326;39.6572083659868;37.9685342581531;11.642507522374;19.9367077658684;40.7430953112145;36.192848561877;945.783179074969;23.3889182215146;97.6508821311455;176.358583005028;90.4847851389695;950.457799663205;54.48196784942;197.986656249134;335.429002489867;18.0990880152155;1;7.70413140639082;2.68489198684313;1;36.192848561877;945.783179074969;23.3889182215146;97.6508821311455;176.358583005028;143.781083855995;1315.51847319262;1427.47715351563;815.665588013498;510.432112416793;71.3953867322407;0;1380.6993170726;620.363823751207;157.714946406736;844.431223551193;1870.74421909432;202.67634232098;1431.28839839072;2168.92967296109;2179.72534119825;6853.09716027079;318.852812909215;3366.58251603778;8788.04732001991;490.862894095866;3111.60872208215;0;504.005719256341;4450.18797409773
